순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1068681756,주식회사 융창,이재진,분석,60878681,84.319,85.145,1.06832 (101.06832),7 13,2018/06/12 09:10:15,
2,1138163445,주식회사 삼도통신,이정경,분석,62003000,85.876,86.717,2.93487 (102.93487),7 12,2018/06/11 09:32:47,
3,1198174315,주식회사 다솜이엔씨,송인주,분석,62849652,87.049,87.901,4.34044 (104.34044),4 14,2018/06/11 11:04:08,
4,1188114949,이주씨스템(주),이복균,분석,66360000,91.911,92.811,10.16818 (110.16818),8 1,2018/06/12 14:56:53,
5,1078677070,씨지에스아이티(주),최규식,분석,67999950,94.182,95.104,12.89076 (112.89076),1 13,2018/06/12 09:51:13,
6,1098197801,주식회사큐오텍,위철혁,분석,70070000,97.049,98.0,16.32737 (116.32737),10 1,2018/06/11 20:52:57,
-1,4178600013,블랙썬 주식회사,이희부,분석,60659700,84.015,84.838,0.70477 (100.70477),13 1,2018/06/12 08:36:33,낙찰하한선 미달
-2,1108609224,주식회사 두루스코,김옥연,분석,60637380,83.985,84.807,0.66772 (100.66772),13 9,2018/06/12 09:09:40,낙찰하한선 미달
-3,2748800123,중앙씨앤티 주식회사,윤영진,분석,60324400,83.551,84.369,0.14812 (100.14812),14 6,2018/06/12 09:15:02,낙찰하한선 미달
-4,1108153161,(주)나이츠넷,이용현,분석,60296943,83.513,84.331,0.10254 (100.10254),9 7,2018/06/12 11:07:24,낙찰하한선 미달
-5,1108616142,주식회사 유네트시스템,류병우,분석,60206027,83.387,84.204,-0.04840 (99.9516),10 7,2018/06/08 16:14:51,낙찰하한선 미달
-6,2068663169,(주)지엠케이정보통신,현익재,분석,59760323,82.77,83.58,-0.78834 (99.21166),7 14,2018/06/11 13:20:47,낙찰하한선 미달
