순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1098162433,광명정보통신(주)  [최종낙찰],김형준,분석,289797800,65.0,86.749,85.759,-1.13633 (98.86367),6 15,2018/06/08 10:10:00,
2,1138169250,코리아이지텔주식회사,임규학,분석,289801106,65.0,86.75,85.76,-1.13521 (98.86479),9 8,2018/06/11 18:46:10,
3,1058682164,(주)울트라텔레콤,김성철,분석,289813418,65.0,86.753,85.763,-1.13101 (98.86899),10 1,2018/06/08 13:08:30,
4,1078636235,(주)대교이앤에스,이찬수,분석,289824557,65.04,86.757,85.767,-1.12721 (98.87279),7 13,2018/06/08 12:56:09,
5,2048131967,(주)용백전설,곽의영,분석,289830127,65.04,86.758,85.768,-1.12530 (98.8747),6 5,2018/06/08 12:10:44,
6,1148176981,(주)용희시스템,김한병,분석,289839508,65.04,86.761,85.771,-1.12210 (98.8779),3 11,2018/06/11 09:50:59,
7,1078756640,주식회사 링크씨앤아이,김대훈,분석,289849180,65.04,86.764,85.774,-1.11881 (98.88119),3 12,2018/06/08 17:29:03,
8,2018182230,주식회사 본네트시큐,최수기,분석,289852991,65.08,86.765,85.775,-1.11750 (98.8825),7 1,2018/06/08 17:25:56,
9,1138630143,주식회사일하유비넷,박상규,분석,289874800,65.08,86.772,85.782,-1.11006 (98.88994),8 5,2018/06/08 14:58:07,
10,2208658565,주식회사 주인정보시스템,김근호,분석,289882597,65.08,86.774,85.784,-1.10740 (98.8926),4 10,2018/06/11 13:14:30,
11,1048635974,주식회사 성원통신,송준형,분석,289904289,65.12,86.781,85.79,-1.10000 (98.9),5 2,2018/06/12 07:44:17,
12,1018148698,(주)석산텔레콤,박봉환,분석,289907513,65.12,86.782,85.791,-1.09890 (98.9011),8 14,2018/06/08 15:09:46,
13,2298117246,투빅스(주),김정란,분석,289916600,65.12,86.784,85.794,-1.09580 (98.9042),12 4,2018/06/08 14:26:15,
14,1018644343,주식회사 세광이엔씨,장문주,분석,289927446,65.16,86.788,85.797,-1.09210 (98.9079),6 9,2018/06/08 10:46:03,
15,2298134599,(주)시에나텔레콤,임종태,분석,289930670,65.16,86.789,85.798,-1.09100 (98.909),13 11,2018/06/08 16:34:37,
16,1088189685,주식회사 태산정보기술,채연옥,분석,289942981,65.16,86.792,85.802,-1.08681 (98.91319),4 7,2018/06/11 08:08:19,
