순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,3148193654,한일통신 주식회사,강창선,분석,6996075222,85.551,84.212,-1.49996 (98.50004),1 13,2018/12/11 11:00:00,
2,2048129194,위성이앤씨(주),김두태,분석,7001256588,85.615,84.274,-1.42700 (98.573),10 11,2018/12/11 11:00:00,
3,1058606434,(주)케이디정보기술,이종오,분석,7002946990,85.635,84.295,-1.40321 (98.59679),2 9,2018/12/11 11:00:00,
4,2148663189,주식회사 케이더블유엠산업기술,이동건,분석,7004005287,85.648,84.308,-1.38831 (98.61169),2 6,2018/12/11 11:00:00,
5,3078140047,주식회사 아이디텍,최원희,분석,7005942000,85.672,84.331,-1.36104 (98.63896),13 9,2018/12/11 11:00:00,
6,1238195565,(주)지엔텔,임기수,분석,7013828190,85.768,84.426,-1.25001 (98.74999),10 6,2018/12/11 11:00:00,
7,3108113681,에이엠테크주식회사,노병훈,분석,7017301376,85.811,84.468,-1.20110 (98.7989),3 8,2018/12/11 11:00:00,
8,6158110819,(주) 가네트,안계복,분석,7019724031,85.841,84.497,-1.16700 (98.833),3 5,2018/12/11 11:00:00,
9,1381318917,파이더스,주은경,분석,7020000000,85.844,84.5,-1.16311 (98.83689),11 5,2018/12/11 11:00:00,
10,5148140679,주식회사 유니온테크,최상윤,분석,7020248959,85.847,84.503,-1.15960 (98.8404),6 9,2018/12/11 11:00:00,
11,2028158261,(주)수화정보통신,김승균,분석,7020291000,85.847,84.504,-1.15901 (98.84099),7 8,2018/12/11 11:00:00,
12,1178159259,금일정보기술주식회사,박청아,분석,7021135009,85.858,84.514,-1.14713 (98.85287),13 3,2018/12/11 11:00:00,
13,6158122391,주식회사 우진이앤씨,최진섭,분석,7021285000,85.86,84.516,-1.14502 (98.85498),11 4,2018/12/11 11:00:00,
14,1068602542,주식회사 유셀네트웍스,김구동,분석,7024283240,85.896,84.552,-1.10281 (98.89719),4 7,2018/12/11 11:00:00,
15,1308634130,주식회사 유앤테크,지승현,분석,7024482115,85.899,84.554,-1.10000 (98.9),1 4,2018/12/11 11:00:00,
16,6158168835,주식회사 세안정보통신전기,류해경,분석,7026297000,85.921,84.576,-1.07445 (98.92555),7 8,2018/12/11 11:00:00,
17,1168170227,(주)에스비에스에이앤티,이동협,분석,7026932510,85.929,84.584,-1.06551 (98.93449),15 2,2018/12/11 11:00:00,
18,2048130648,주식회사 케빅,정병철,분석,7030164204,85.968,84.622,-1.02000 (98.98),5 8,2018/12/11 11:00:00,
19,4118128191,주식회사대양정보통신,주양로,분석,7030788500,85.976,84.63,-1.01122 (98.98878),10 12,2018/12/11 11:00:00,
