순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1078161011,(주)장수커뮤니케이션즈  [최종낙찰],김현수,분석,976771620,65.0,86.745,86.029,-0.82541 (99.17459),13 11,2018/03/26 09:17:07,
2,2118640396,주식회사 선진콘트롤 엔 엑세스,정항기,분석,976877991,65.0,86.754,86.038,-0.81461 (99.18539),3 10,2018/03/26 16:45:05,
3,1198107631,승아전기(주),김태훈,분석,976966633,65.04,86.762,86.046,-0.80560 (99.1944),10 3,2018/03/27 08:55:55,
4,1168175601,한빛인프라소닉(주),이한철,분석,977039020,65.08,86.769,86.052,-0.79826 (99.20174),3 7,2018/03/23 11:01:34,
5,1348120104,(주)씨월드정보기술,남형연,분석,977120277,65.12,86.776,86.059,-0.79001 (99.20999),14 2,2018/03/27 08:51:23,
6,1058746506,(주)파워일렉,이정림,분석,977149820,65.12,86.779,86.062,-0.78701 (99.21299),4 7,2018/03/26 14:18:34,
7,2048639509,주식회사 대한유비텍,강성철,분석,977184300,65.12,86.782,86.065,-0.78350 (99.2165),9 12,2018/03/26 11:49:43,
8,2158706984,도드람정보기술 주식회사,이명석,분석,977218600,65.16,86.785,86.068,-0.78002 (99.21998),13 11,2018/03/21 12:12:53,
9,2068650742,한선씨앤씨 주식회사,장홍식,분석,977243390,65.16,86.787,86.07,-0.77750 (99.2225),3 15,2018/03/22 09:52:45,
10,2141179494,서울정보통신,김이성,분석,977287720,65.16,86.791,86.074,-0.77300 (99.227),5 7,2018/03/26 09:43:14,
11,1208192633,(주)유니썬코리아,김형중,분석,977351330,65.2,86.797,86.08,-0.76655 (99.23345),9 13,2018/03/26 16:41:59,
12,5158128703,(주)성일정보,배창용,분석,977381280,65.2,86.799,86.082,-0.76350 (99.2365),13 10,2018/03/26 09:08:57,
13,1348712509,신우정보통신 주식회사,심원용,분석,977434480,65.2,86.804,86.087,-0.75810 (99.2419),6 4,2018/03/26 14:41:35,
14,1058601287,(주)성산정보시스템,김기주,분석,977457360,65.24,86.806,86.089,-0.75578 (99.24422),3 13,2018/03/26 17:52:51,
15,1308197047,드림네트웍스 주식회사,조정하,분석,977467950,65.24,86.807,86.09,-0.75470 (99.2453),11 8,2018/03/27 09:20:38,
16,7078100041,주식회사 보가텍,박정미,분석,977474842,65.24,86.807,86.09,-0.75400 (99.246),2 15,2018/03/22 11:14:13,
17,4028147350,렉스젠 주식회사,안순현,분석,977482721,65.24,86.808,86.091,-0.75320 (99.2468),15 9,2018/03/27 09:30:26,
18,2118101156,(주)인스틴솔루션,박세준,분석,977528100,65.24,86.812,86.095,-0.74860 (99.2514),1 7,2018/03/20 10:25:14,
19,1048118820,대우정보시스템 주식회사,이태하,분석,977535868,65.24,86.813,86.096,-0.74781 (99.25219),7 9,2018/03/26 18:10:04,
20,1068199566,(주)엔토스정보통신,조태야,분석,977578260,65.28,86.817,86.1,-0.74350 (99.2565),9 6,2018/03/23 10:45:48,
21,1108143208,한국통신인터넷기술(주),이민수,분석,977595000,65.28,86.818,86.101,-0.74180 (99.2582),6 12,2018/03/26 11:12:51,
22,2068184529,(주)네오티엔씨,조정현,분석,977632600,65.28,86.821,86.104,-0.73799 (99.26201),9 3,2018/03/27 13:31:32,
23,2208139700,(주)애플파워,김성국,분석,977686596,65.32,86.826,86.109,-0.73250 (99.2675),1 5,2018/03/26 09:48:36,
24,2118771649,주식회사 월드멀티넷,박영희,분석,977751600,65.32,86.832,86.115,-0.72590 (99.2741),13 12,2018/03/23 15:45:39,
25,1378131556,유진정보통신 주식회사,유진찬,분석,977829400,65.36,86.839,86.122,-0.71801 (99.28199),4 7,2018/03/26 13:59:24,
26,1138618789,이노뎁(주),이성진,분석,977837285,65.36,86.84,86.122,-0.71721 (99.28279),11 6,2018/03/26 08:56:34,
