순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1188114764,(주)세빛전자통신  [최종낙찰],이상호,분석,468159386,65.0,86.751,86.568,-0.20320 (99.7968),14 11,2018/03/26 09:41:08,
2,1198191309,용진하이테크에너지 주식회사,김진석,분석,468167360,65.0,86.752,86.57,-0.20151 (99.79849),4 15,2018/03/23 14:21:14,
3,2048190516,주식회사동훈전설,정준모,분석,468169238,65.0,86.752,86.57,-0.20110 (99.7989),3 1,2018/03/26 11:48:56,
4,1018151776,(주)지디시,김승환,분석,468179137,65.0,86.754,86.572,-0.19899 (99.80101),13 11,2018/03/26 15:13:37,
5,1108174749,유프로시스(주),김종본,분석,468188940,65.04,86.756,86.574,-0.19690 (99.8031),4 12,2018/03/23 16:16:28,
6,2128169519,세진시스콤주식회사,박수환,분석,468190810,65.04,86.756,86.574,-0.19651 (99.80349),15 6,2018/03/27 08:48:51,
7,1118124994,오리엔트주식회사,이경미,분석,468196000,65.04,86.757,86.575,-0.19540 (99.8046),3 9,2018/03/27 08:34:31,
8,2168107645,(주)한신기전통신,한후수,분석,468215280,65.04,86.761,86.579,-0.19129 (99.80871),14 10,2018/03/26 10:12:08,
9,1138175034,(주)윈플러스정보기술,정재원,분석,468235680,65.08,86.765,86.582,-0.18694 (99.81306),15 12,2018/03/26 17:03:07,
10,2178127061,주식회사 칸씨앤에스,황성주,분석,468241480,65.08,86.766,86.583,-0.18571 (99.81429),12 8,2018/03/26 13:13:30,
11,2118691240,거성일렉콤(주),박성래,분석,468247580,65.08,86.767,86.585,-0.18440 (99.8156),5 1,2018/03/27 09:41:08,
12,1118126196,(주)광성통신,김성철,분석,468262168,65.08,86.77,86.587,-0.18130 (99.8187),2 10,2018/03/27 10:03:55,
13,1288141176,주식회사 와이씨스템,장영찬,분석,468262357,65.08,86.77,86.587,-0.18125 (99.81875),6 11,2018/03/23 10:35:56,
14,2200197668,엘지전기통신,하배용,분석,468264500,65.08,86.77,86.588,-0.18080 (99.8192),7 12,2018/03/27 08:46:36,
15,2208104161,대신정보기술(주),김형섭,분석,468270600,65.08,86.771,86.589,-0.17950 (99.8205),7 14,2018/03/26 17:27:27,
16,2028136990,(주)무궁화전자,이효형,분석,468279500,65.08,86.773,86.59,-0.17760 (99.8224),8 14,2018/03/26 09:09:16,
17,1058199938,삼호전자통신(주),이경희,분석,468289190,65.12,86.775,86.592,-0.17553 (99.82447),12 4,2018/03/26 10:45:54,
18,1078148769,진한전설주식회사,최원석,분석,468289613,65.12,86.775,86.592,-0.17544 (99.82456),5 8,2018/03/27 09:30:47,
19,2028104237,대선이엔씨(주),최승재,분석,468315198,65.12,86.779,86.597,-0.16999 (99.83001),5 6,2018/03/26 16:29:27,
20,1198121822,유경제어 주식회사,기노경,분석,468333890,65.12,86.783,86.601,-0.16601 (99.83399),8 2,2018/03/27 09:27:55,
21,2048137258,대신엔에스(주),정동진,분석,468347000,65.16,86.785,86.603,-0.16321 (99.83679),1 8,2018/03/26 14:21:46,
22,1108170025,(주)원비즈시스템,박의영,분석,468362277,65.16,86.788,86.606,-0.15996 (99.84004),14 12,2018/03/26 11:46:53,
