순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1208105711,주식회사 삼진일렉스  [최종낙찰],김성관,분석,3332180000.0,65.0,86.745,87.923,0.33661 (100.33661),11 15,2022/05/24 10:35:55,
2,2268102180,정화통신(주),우동명,분석,3332248940.0,65.0,86.747,87.924,0.33871 (100.33871),2 5,2022/05/23 16:08:00,
3,1208609672,(주)디에스티인터내셔날,김형태,분석,3332274910.0,65.0,86.748,87.925,0.33950 (100.3395),4 6,2022/05/23 12:51:23,
4,1208110951,(주)세아네트웍스,이근홍,분석,3332577360.0,65.04,86.756,87.933,0.34869 (100.34869),9 12,2022/05/20 11:30:38,
5,1078197085,(주)코어넷,소흥섭,분석,3332580650.0,65.04,86.756,87.933,0.34880 (100.3488),9 7,2022/05/23 09:28:23,
6,2198116973,건아정보기술 주식회사,심광호,분석,3332620000.0,65.04,86.757,87.934,0.34999 (100.34999),13 8,2022/05/23 13:34:52,
7,1088179663,주식회사 시큐뱅크,심재춘,분석,3332620090.0,65.04,86.757,87.934,0.34999 (100.34999),6 2,2022/05/20 10:49:09,
8,1028137710,서광종합개발 주식회사,이정익,분석,3332629960.0,65.04,86.758,87.934,0.35029 (100.35029),4 10,2022/05/25 09:16:39,
9,6758601016,주식회사 세광,조훈구,분석,3332692424.0,65.04,86.759,87.936,0.35220 (100.3522),3 1,2022/05/21 19:26:13,
10,2028162708,(주)에스텍시스템,이병화,분석,3332708860.0,65.04,86.76,87.937,0.35269 (100.35269),8 10,2022/05/24 08:30:51,
11,2148620797,(주)세인씨앤씨,조정화,분석,3332896252.0,65.08,86.765,87.941,0.35840 (100.3584),4 1,2022/05/23 14:59:31,
12,2068153517,뉴텔레콤(주),김을선,분석,3332909400.0,65.08,86.765,87.942,0.35879 (100.35879),15 12,2022/05/25 08:59:54,
13,5028614907,주식회사 영진정보통신,원종엽,분석,3332948850.0,65.08,86.766,87.943,0.35999 (100.35999),1 13,2022/05/25 09:05:34,
14,3058199765,(주)쓰리피네트웍스,김영홍,분석,3333031040.0,65.08,86.769,87.945,0.36250 (100.3625),7 6,2022/05/23 16:41:54,
15,5568600996,주영전자통신 주식회사,임채열,분석,3333044189.0,65.08,86.769,87.945,0.36289 (100.36289),13 12,2022/05/23 08:16:51,
16,6768601611,주식회사 루트웰,노덕권,분석,3333223500.0,65.08,86.774,87.95,0.36835 (100.36835),13 11,2022/05/25 08:36:38,
