순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2117299696,성원전자통신,성기신,분석,128874754,85.0,88.442,88.992,1.42194 (101.42194),2 12,2022/08/29 21:23:38,
2,1138163218,(주)신성하이텍,성성모,분석,128876406,85.0,88.443,88.993,1.42324 (101.42324),3 9,2022/08/29 18:20:19,
3,1018211295,사단법인 한국장애인이워크협회,조무호,분석,128877900,85.0,88.444,88.994,1.42441 (101.42441),9 2,2022/08/30 15:43:47,
4,2118168569,삼익정보통신(주),김진섭,분석,128877932,85.0,88.444,88.994,1.42444 (101.42444),2 11,2022/08/30 11:07:16,
5,1298155066,일조텔레콤(주),김문섭,분석,128883900,85.0,88.448,88.998,1.42913 (101.42913),15 3,2022/08/30 17:06:09,
6,1068602542,주식회사 유셀네트웍스,김구동,분석,128885680,85.0,88.449,89.0,1.43054 (101.43054),7 12,2022/08/30 08:37:39,
7,1058625329,주식회사 윈미디텍,강명환,분석,128885842,85.0,88.449,89.0,1.43066 (101.43066),14 13,2022/08/30 13:04:30,
8,2021067983,엘지전자통신공사,최태익,분석,128886318,85.0,88.45,89.0,1.43104 (101.43104),13 10,2022/08/30 09:54:14,
9,2048161869,(주)근영이엔씨,이성영,분석,128889748,85.0,88.452,89.003,1.43374 (101.43374),10 5,2022/08/30 16:20:44,
10,2138176895,주식회사 코젠,윤영근,분석,128895340,85.0,88.456,89.006,1.43814 (101.43814),14 4,2022/08/30 09:41:09,
11,1378192155,주식회사 유비앤에스,고용만,분석,128895500,85.0,88.456,89.007,1.43826 (101.43826),7 8,2022/08/30 08:29:48,
12,1078162422,프라미스유 주식회사,박정은,분석,128903090,85.0,88.461,89.012,1.44424 (101.44424),5 2,2022/08/29 14:45:24,
13,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,128906780,85.0,88.464,89.014,1.44714 (101.44714),11 6,2022/08/29 10:25:50,
14,2078136393,삼언전공 주식회사,공석복,분석,128910290,85.0,88.466,89.017,1.44990 (101.4499),7 9,2022/08/31 09:34:14,
15,4108709228,(주)실로아이앤씨,서정호,분석,128910587,85.0,88.466,89.017,1.45014 (101.45014),1 7,2022/08/30 15:33:39,
16,1198682431,(주)대경시스텍,반기수,분석,128911600,85.0,88.467,89.018,1.45093 (101.45093),7 2,2022/08/30 09:17:04,
17,7108601231,(주)조은코디스,백종일,분석,128917935,85.0,88.471,89.022,1.45592 (101.45592),8 12,2022/08/31 09:36:23,
18,1178152367,(주)브레인컨설팅,박수영,분석,128918340,85.0,88.472,89.022,1.45624 (101.45624),12 14,2022/08/30 09:53:54,
19,1218140540,영현정보통신(주),김두식,분석,128919294,85.0,88.472,89.023,1.45699 (101.45699),14 5,2022/08/30 09:12:18,
20,4908801461,주식회사 긱스퍼,이정아,분석,128926090,85.0,88.477,89.028,1.46234 (101.46234),8 5,2022/08/29 21:14:37,
21,2198116973,건아정보기술 주식회사,심광호,분석,128929000,85.0,88.479,89.03,1.46463 (101.46463),9 12,2022/08/29 14:21:40,
22,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,128937423,85.0,88.485,89.035,1.47126 (101.47126),15 3,2022/08/30 16:22:08,
23,8908701311,(주)에이디넷,주종명,분석,128938030,85.0,88.485,89.036,1.47173 (101.47173),2 1,2022/08/31 08:55:22,
24,1120180788,대성미디어,김상봉,분석,128942227,85.0,88.488,89.039,1.47504 (101.47504),4 11,2022/08/30 07:47:19,
25,5138100034,주식회사 비엔지티,조상환,분석,128949581,85.0,88.493,89.044,1.48082 (101.48082),14 1,2022/08/29 14:39:54,
26,2298117246,투빅스(주),김정란,분석,128963960,85.0,88.503,89.054,1.49214 (101.49214),14 4,2022/08/30 10:06:41,
27,2118145912,영남스퀘어 주식회사,장한목,분석,128965570,85.0,88.504,89.055,1.49341 (101.49341),1 12,2022/08/30 12:41:14,
28,2098137137,주식회사우일씨앤아이,이준호,분석,128968300,85.0,88.506,89.057,1.49556 (101.49556),9 6,2022/08/30 10:04:38,
29,1058747280,주식회사 하이디,문이수,분석,128973864,85.0,88.51,89.061,1.49993 (101.49993),3 1,2022/08/30 16:37:55,
30,1088603552,주식회사 아이앤씨테크,전민호,분석,128978190,85.0,88.513,89.064,1.50334 (101.50334),8 15,2022/08/30 22:23:57,
31,1138629762,주식회사 이너인포,이정균,분석,128984357,85.0,88.517,89.068,1.50819 (101.50819),1 11,2022/08/29 15:30:21,
32,1058680303,주식회사 제이엔디케이,이재식,분석,128988500,85.0,88.52,89.071,1.51145 (101.51145),4 13,2022/08/31 09:15:20,
33,2068679088,(주)한맥아이티,최예니,분석,128997502,85.0,88.526,89.077,1.51854 (101.51854),9 13,2022/08/29 14:04:19,
34,1078805018,주식회사 지엔아이테크,박우정,분석,129000770,85.0,88.528,89.079,1.52111 (101.52111),3 15,2022/08/30 10:13:30,
35,2028158261,주식회사 남두,김승균,분석,129010000,85.0,88.535,89.086,1.52837 (101.52837),13 9,2022/08/31 08:57:17,
36,2148105563,(주)인성이엔씨,김규만,분석,129024568,85.0,88.545,89.096,1.53984 (101.53984),14 6,2022/08/29 10:36:50,
37,1868701018,주식회사 소담정보통신,주옥,분석,129028380,85.0,88.547,89.098,1.54284 (101.54284),9 15,2022/08/31 09:07:04,
38,2308103607,주식회사 디케이앤트,양동국,분석,129033367,85.0,88.551,89.102,1.54676 (101.54676),15 13,2022/08/29 11:06:25,
39,6458700672,주식회사 비앤아이테크,김혜용,분석,129041970,85.0,88.557,89.108,1.55353 (101.55353),3 15,2022/08/30 15:18:16,
40,1328127945,부민통신 주식회사,박창욱,분석,129052142,85.0,88.564,89.115,1.56154 (101.56154),3 1,2022/08/30 15:27:37,
41,1188114949,이주씨스템(주),이복균,분석,129055510,85.0,88.566,89.117,1.56419 (101.56419),15 2,2022/08/31 09:25:00,
42,2178140711,주식회사 넥슨통신,이미영,분석,129083999,85.0,88.585,89.137,1.58661 (101.58661),2 9,2022/08/31 09:32:49,
43,2208626821,한성씨앤엔(주),한성,분석,129103500,85.0,88.599,89.15,1.60196 (101.60196),4 9,2022/08/29 10:54:10,
44,1138611108,(주)도원디에스,이정우,분석,129121770,85.0,88.611,89.163,1.61633 (101.61633),4 15,2022/08/29 16:26:25,
45,1098167078,(주)에스씨네트,이계영,분석,129121774,85.0,88.611,89.163,1.61634 (101.61634),15 12,2022/08/30 06:12:24,
46,2108108684,주식회사 대금이앤아이,김종우,분석,129121780,85.0,88.611,89.163,1.61634 (101.61634),7 8,2022/08/29 14:43:47,
47,2158769714,주식회사 누리엔에스,박봉기,분석,129122530,85.0,88.612,89.163,1.61693 (101.61693),13 6,2022/08/30 11:59:19,
48,1068180878,주식회사 신보,정재문,분석,129128450,85.0,88.616,89.167,1.62159 (101.62159),15 8,2022/08/31 08:39:26,
49,1178119238,주식회사 동양네트워크,김종렬,분석,129130920,85.0,88.618,89.169,1.62353 (101.62353),15 12,2022/08/30 10:24:12,
50,1188111452,동화전자산업(주),김종화,분석,129136740,85.0,88.622,89.173,1.62812 (101.62812),2 14,2022/08/30 07:54:01,
51,2178121937,부광이앤씨 주식회사,정동국,분석,129164470,85.0,88.641,89.192,1.64994 (101.64994),14 11,2022/08/29 13:27:33,
52,1058665689,(주)경림이앤지,김창근,분석,129167773,85.0,88.643,89.195,1.65254 (101.65254),6 14,2022/08/30 09:19:54,
