순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1188111020,주식회사 한영씨앤이  [최종낙찰],박대서,분석,109600250,85.0,87.748,87.661,-0.61910 (99.3809),11 2,2022/11/14 09:35:19,
2,7758100985,삼아씨디에스 유한회사,인준환,분석,109600285,85.0,87.748,87.661,-0.61907 (99.38093),13 8,2022/11/15 09:23:02,
3,1168147309,문엔지니어링(주),김성만,분석,109605270,85.0,87.752,87.665,-0.61453 (99.38547),12 1,2022/11/15 09:24:50,
4,1298163829,(주)시원코리아,임희득,분석,109606280,85.0,87.753,87.666,-0.61361 (99.38639),13 7,2022/11/11 14:32:13,
5,2028158261,주식회사 남두,김승균,분석,109619500,85.2,87.764,87.677,-0.60156 (99.39844),2 5,2022/11/15 08:40:19,
6,1068641638,(주)매트릭스미디어,김진성,분석,109621253,85.4,87.766,87.678,-0.59996 (99.40004),1 3,2022/11/14 16:55:57,
7,1058649262,주식회사 노하우전기통신,임창배,분석,109621750,85.4,87.766,87.679,-0.59951 (99.40049),9 11,2022/11/14 09:39:51,
8,2158674452,(주)새별네트웍스,현경순,분석,109622200,85.4,87.766,87.679,-0.59910 (99.4009),7 5,2022/11/10 15:47:03,
9,1138677788,(주)제이에스지테크,박혜경,분석,109632720,85.6,87.775,87.687,-0.58951 (99.41049),1 14,2022/11/14 08:36:09,
10,1198158412,애드넷정보통신(주),박상흥,분석,109637100,85.6,87.779,87.691,-0.58551 (99.41449),6 10,2022/11/10 16:05:09,
11,3058627650,레아전기통신 주식회사,이해경,분석,109638000,85.6,87.78,87.692,-0.58469 (99.41531),11 14,2022/11/10 20:29:07,
12,1198611222,(주)제이에이티,이세창,분석,109638270,85.6,87.78,87.692,-0.58445 (99.41555),12 9,2022/11/11 16:55:56,
13,1018138303,주식회사 비엘에스,안홍서,분석,109644790,85.8,87.785,87.697,-0.57850 (99.4215),13 2,2022/11/14 08:43:27,
14,1138663208,주식회사 유영정보통신,박경순,분석,109648980,85.8,87.789,87.7,-0.57468 (99.42532),13 1,2022/11/10 19:24:02,
15,1208793560,주식회사 아이페이지온,김영환,분석,109653010,85.8,87.792,87.704,-0.57101 (99.42899),11 6,2022/11/11 17:41:51,
16,2118877373,스마트쿱 주식회사,이역수,분석,109664530,86.0,87.802,87.713,-0.56051 (99.43949),9 6,2022/11/14 08:30:10,
17,1058665689,(주)경림이앤지,김창근,분석,109680880,86.4,87.815,87.726,-0.54561 (99.45439),4 12,2022/11/14 09:37:18,
18,1138163445,주식회사 삼도통신,이정경,분석,109682400,86.4,87.817,87.727,-0.54422 (99.45578),14 7,2022/11/12 15:04:52,
19,2068606891,수미디어통신 주식회사,하학수,분석,109688570,86.4,87.822,87.732,-0.53860 (99.4614),9 7,2022/11/14 11:24:34,
