순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1098150316,(주)건우통신  [최종낙찰],노형환,분석,143586801,85.0,87.746,88.919,0.56915 (100.56915),1 5,2022/12/14 09:35:23,
2,1068641638,(주)매트릭스미디어,김진성,분석,143594774,85.0,87.751,88.924,0.57477 (100.57477),4 7,2022/12/14 17:27:38,
3,2148886584,주식회사 수민텔레콤,이상민,분석,143594950,85.0,87.751,88.924,0.57490 (100.5749),13 10,2022/12/13 09:33:01,
4,2088100603,(주)전우사,김한재,분석,143595000,85.0,87.751,88.924,0.57493 (100.57493),1 2,2022/12/14 14:47:42,
5,1058130768,세원전설 주식회사,최영래,분석,143600616,85.2,87.755,88.927,0.57890 (100.5789),5 12,2022/12/14 16:57:42,
6,2028136758,주식회사 남양계전,민강기,분석,143601000,85.2,87.755,88.928,0.57917 (100.57917),5 6,2022/12/14 17:41:14,
7,1058714080,(주) 한일이앤에스,박완교,분석,143601536,85.2,87.755,88.928,0.57954 (100.57954),13 7,2022/12/12 14:30:01,
8,2078141917,합자회사 대성전업상사,권기원,분석,143601750,85.2,87.756,88.928,0.57970 (100.5797),4 3,2022/12/08 14:10:20,
9,1208662454,(주)위엠비,김수현,분석,143603550,85.2,87.757,88.929,0.58097 (100.58097),12 13,2022/12/14 11:14:29,
10,2618117745,주식회사 알엔알,석민철,분석,143617477,85.4,87.766,88.938,0.59080 (100.5908),5 15,2022/12/13 15:18:57,
11,1248106672,(주)데스코,이상혁,분석,143621740,85.4,87.769,88.94,0.59380 (100.5938),4 10,2022/12/15 09:14:59,
12,2170366237,염광통신공사,기홍용,분석,143631300,85.6,87.775,88.946,0.60055 (100.60055),8 14,2022/12/13 16:32:47,
13,1238175875,주식회사 휴톤,김영상,분석,143638447,85.6,87.779,88.951,0.60560 (100.6056),3 6,2022/12/13 12:24:25,
14,1198687872,주식회사 스타버킷,김영섭,분석,143642560,85.6,87.782,88.953,0.60850 (100.6085),13 11,2022/12/13 13:58:41,
15,1208609672,(주)디에스티인터내셔날,김형태,분석,143642840,85.6,87.782,88.953,0.60870 (100.6087),3 5,2022/12/13 12:33:18,
16,1171187825,신원전자,안희덕,분석,143645320,85.6,87.784,88.955,0.61045 (100.61045),10 4,2022/12/14 17:36:20,
17,1018148698,(주)석산텔레콤,박봉환,분석,143649925,85.8,87.787,88.958,0.61370 (100.6137),3 14,2022/12/14 09:12:28,
18,2068601047,왕건전기 주식회사,한미라,분석,143649944,85.8,87.787,88.958,0.61371 (100.61371),13 8,2022/12/15 08:26:56,
19,6428601243,주식회사 기가넷시스템,방영락,분석,143652841,85.8,87.789,88.96,0.61575 (100.61575),4 12,2022/12/14 11:16:04,
20,2208123149,(주)에이제이월드,최순호,분석,143656870,85.8,87.791,88.962,0.61860 (100.6186),12 15,2022/12/13 09:59:43,
21,1138640850,주식회사 우솔네트웍스,유상열,분석,143657150,85.8,87.792,88.962,0.61879 (100.61879),13 3,2022/12/13 09:40:08,
22,2118168569,삼익정보통신(주),김진섭,분석,143665935,86.0,87.797,88.968,0.62500 (100.625),3 14,2022/12/14 09:39:33,
23,1048159651,(주)성우음향정보통신,송민자,분석,143667778,86.0,87.799,88.969,0.62630 (100.6263),4 5,2022/12/15 09:06:45,
24,2148734721,(주)다모아테크,장용일,분석,143671180,86.0,87.801,88.971,0.62870 (100.6287),12 2,2022/12/13 10:08:47,
24,2148805903,리조이스통신주식회사,최공휘,분석,143671180,86.0,87.801,88.971,0.62870 (100.6287),7 10,2022/12/14 16:27:57,
26,2130230588,태극정보통신,이상호,분석,143674232,86.0,87.803,88.973,0.63085 (100.63085),2 7,2022/12/14 21:11:39,
27,2148661411,(주)엘리시스,이시정,분석,143678410,86.2,87.805,88.975,0.63380 (100.6338),9 1,2022/12/14 09:02:33,
28,6118700363,주식회사 서경산업,이대규,분석,143679315,86.2,87.806,88.976,0.63444 (100.63444),11 10,2022/12/14 18:36:08,
29,1198609177,이유솔루션주식회사,장지호,분석,143681211,86.2,87.807,88.977,0.63578 (100.63578),12 3,2022/12/15 08:51:41,
30,1058601287,(주)성산정보시스템,김기주,분석,143683222,86.2,87.809,88.978,0.63720 (100.6372),2 3,2022/12/14 17:35:11,
31,1188117816,(주)영원정보통신,전춘식,분석,143683505,86.2,87.809,88.979,0.63740 (100.6374),9 4,2022/12/12 11:23:35,
32,1078682044,명승파워넷 주식회사,공건식,분석,143685350,86.2,87.81,88.98,0.63870 (100.6387),8 7,2022/12/13 14:18:35,
33,1108170025,(주)원비즈시스템,박의영,분석,143685787,86.2,87.81,88.98,0.63901 (100.63901),8 9,2022/12/14 16:17:49,
34,2188119278,한국씨네텍(주),김현철,분석,143690731,86.2,87.813,88.983,0.64250 (100.6425),6 3,2022/12/13 08:56:36,
35,1058199938,삼호전자통신(주),이경희,분석,143696860,86.4,87.817,88.987,0.64682 (100.64682),2 12,2022/12/14 09:35:16,
36,8028800189,주식회사 아이앤서브,박광열,분석,143699370,86.4,87.819,88.988,0.64859 (100.64859),5 7,2022/12/13 13:23:08,
37,2208104161,대신정보기술 주식회사,이광호,분석,143699500,86.4,87.819,88.989,0.64868 (100.64868),10 5,2022/12/13 19:06:34,
38,1408169475,주식회사 제이앤제이파워스,박재옥,분석,143701900,86.4,87.821,88.99,0.65038 (100.65038),4 14,2022/12/14 16:30:04,
39,2148619102,유석산업(주),최현호,분석,143702822,86.4,87.821,88.991,0.65103 (100.65103),15 7,2022/12/13 10:19:01,
40,1068150525,주식회사 캐스트윈,김낙희,분석,143704900,86.4,87.823,88.992,0.65250 (100.6525),3 2,2022/12/14 16:46:20,
