순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2118691240,거성일렉콤(주)  [최종낙찰],박성래,분석,156775740,85.0,87.745,88.965,0.38420 (100.3842),11 1,2022/07/15 10:17:11,
2,1138640850,주식회사 우솔네트웍스,유상열,분석,156782390,85.0,87.749,88.969,0.38850 (100.3885),5 15,2022/07/14 13:01:53,
3,2148669602,(주)우호텔레콤,이강록,분석,156783320,85.0,87.749,88.97,0.38910 (100.3891),11 10,2022/07/15 12:09:20,
4,1058625329,주식회사 윈미디텍,강명환,분석,156783433,85.0,87.749,88.97,0.38917 (100.38917),1 2,2022/07/15 14:44:13,
5,2068601178,주식회사 해인이티에프,오재근,분석,156784090,85.0,87.75,88.97,0.38960 (100.3896),15 8,2022/07/18 10:06:20,
6,2128196243,신광씨앤티 주식회사,박광선,분석,156789810,85.0,87.753,88.973,0.39330 (100.3933),2 11,2022/07/12 14:58:01,
7,1288610057,주식회사 청명씨앤아이,문현민,분석,156790583,85.0,87.754,88.974,0.39380 (100.3938),15 14,2022/07/14 17:37:51,
8,2068694508,주식회사 웰정보기술,강희춘,분석,156791000,85.0,87.754,88.974,0.39406 (100.39406),3 6,2022/07/18 10:35:50,
9,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,156794600,85.2,87.756,88.976,0.39639 (100.39639),15 12,2022/07/15 09:01:57,
10,1018154598,씨엔에스코리아(주),유호태,분석,156797272,85.2,87.758,88.978,0.39812 (100.39812),12 3,2022/07/14 08:41:42,
11,1058728982,(주)앤다스,김상훈,분석,156797850,85.2,87.758,88.978,0.39849 (100.39849),4 9,2022/07/15 09:41:54,
12,2208131391,호진산업기연(주),안형근,분석,156800630,85.2,87.76,88.98,0.40029 (100.40029),9 11,2022/07/18 09:05:04,
13,2138633042,바른인포테크(주),윤범선,분석,156802500,85.2,87.761,88.981,0.40150 (100.4015),7 5,2022/07/15 16:47:30,
14,1058739913,(주)비디엔에프,최경훈,분석,156804809,85.2,87.762,88.982,0.40300 (100.403),15 2,2022/07/12 17:51:32,
15,2208658565,주식회사 주인정보시스템,김근호,분석,156809290,85.4,87.765,88.984,0.40589 (100.40589),9 6,2022/07/14 10:16:18,
16,2158603049,유니넷텍(주),김한호,분석,156813160,85.4,87.767,88.987,0.40840 (100.4084),7 3,2022/07/17 13:32:03,
17,1198642201,주식회사 한일이앤씨,황유경,분석,156826333,85.6,87.775,88.994,0.41692 (100.41692),10 8,2022/07/15 11:01:36,
18,2048159043,이앤씨텔레콤(주),김진갑,분석,156829394,85.6,87.777,88.996,0.41890 (100.4189),11 6,2022/07/15 10:40:19,
19,1118101759,신원전설(주),심한섭,분석,156830000,85.6,87.778,88.996,0.41929 (100.41929),8 12,2022/07/15 09:53:22,
20,1198158412,애드넷정보통신(주),박상흥,분석,156830900,85.6,87.778,88.997,0.41987 (100.41987),14 12,2022/07/13 17:12:35,
21,1068638093,(주)엘케이시스코,이기일,분석,156831930,85.6,87.779,88.997,0.42054 (100.42054),7 6,2022/07/15 09:48:02,
22,3358601928,주식회사 제이아이앤티,박현철,분석,156832000,85.6,87.779,88.997,0.42058 (100.42058),1 4,2022/07/14 10:33:47,
23,5208801248,주식회사 해주정보통신,임나영,분석,156834187,85.6,87.78,88.999,0.42200 (100.422),1 13,2022/07/18 09:00:08,
24,6148105647,(주)이앤제너텍,정종암,분석,156836970,85.6,87.782,89.0,0.42380 (100.4238),15 10,2022/07/14 09:23:48,
25,1238175875,주식회사 휴톤,김영상,분석,156837280,85.6,87.782,89.0,0.42400 (100.424),4 6,2022/07/14 10:03:40,
26,1208194567,아산정보통신(주),홍수길,분석,156838015,85.6,87.783,89.001,0.42447 (100.42447),3 2,2022/07/12 14:07:29,
27,2178121937,부광이앤씨 주식회사,정동국,분석,156840063,85.6,87.784,89.002,0.42580 (100.4258),10 13,2022/07/13 11:08:08,
28,2178113330,(주)오성에스이엠,오성표,분석,156844238,85.8,87.786,89.004,0.42850 (100.4285),7 13,2022/07/14 08:25:57,
29,1208799720,주식회사 틴들코리아,백성주,분석,156845620,85.8,87.787,89.005,0.42939 (100.42939),1 13,2022/07/18 09:41:00,
30,1138106099,기전통신(주),윤지섭,분석,156849600,85.8,87.79,89.007,0.43196 (100.43196),2 3,2022/07/13 18:48:27,
31,1068641638,(주)매트릭스미디어,김진성,분석,156855489,85.8,87.793,89.011,0.43577 (100.43577),7 14,2022/07/15 16:54:40,
32,1178119238,주식회사 동양네트워크,김종렬,분석,156860160,86.0,87.796,89.013,0.43879 (100.43879),7 12,2022/07/15 08:54:43,
33,1198116692,주식회사 서우건설산업,이종근,분석,156860953,86.0,87.797,89.014,0.43931 (100.43931),13 7,2022/07/18 09:24:17,
34,1138680513,주식회사연수이앤씨,조운호,분석,156864338,86.0,87.799,89.016,0.44149 (100.44149),14 15,2022/07/15 15:26:29,
35,2118850165,해음전기(주),김년봉,분석,156864726,86.0,87.799,89.016,0.44175 (100.44175),3 5,2022/07/18 08:53:14,
