순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1138655784,주식회사 유씨큐넷  [최종낙찰],김경,분석,261582444.0,85.0,87.745,88.022,-0.06020 (99.9398),3 1,2022/09/06 17:22:34,
2,2018162836,(주)선전력시스템,임철학,분석,261584087.0,85.0,87.745,88.022,-0.05957 (99.94043),5 8,2022/09/07 00:19:59,
3,1188111020,주식회사 한영씨앤이,박대서,분석,261587920.0,85.0,87.746,88.024,-0.05810 (99.9419),5 13,2022/09/06 09:10:01,
4,2178127061,주식회사 칸씨앤에스,민영욱,분석,261592600.0,85.0,87.748,88.025,-0.05631 (99.94369),3 13,2022/09/07 09:15:50,
5,1088167041,(주)가디엘,최혜심,분석,261594180.0,85.0,87.749,88.026,-0.05570 (99.9443),12 15,2022/09/06 15:02:45,
6,2088100603,(주)전우사,김한재,분석,261595200.0,85.0,87.749,88.026,-0.05531 (99.94469),10 14,2022/09/05 17:10:42,
7,2078155629,씨티아이앤아이(주),김덕제,분석,261597054.0,85.0,87.75,88.027,-0.05460 (99.9454),7 10,2022/09/06 08:39:40,
8,1138683636,주식회사 온택,허윤훈,분석,261603850.0,85.0,87.752,88.029,-0.05200 (99.948),15 9,2022/09/05 12:32:36,
9,1068651233,(주)나사씨엔에스,신희태,분석,261608780.0,85.0,87.754,88.031,-0.05011 (99.94989),6 10,2022/09/05 22:59:01,
10,3148189882,주식회사 제이케이씨엔에스,이동호,분석,261610610.0,85.0,87.754,88.031,-0.04940 (99.9506),5 14,2022/09/06 16:11:06,
11,1208633380,(주)에스에스통신,이종필,분석,261610860.0,85.0,87.754,88.032,-0.04931 (99.95069),9 11,2022/09/06 09:26:04,
12,5338700141,주식회사 인프라엔이,정우진,분석,261623640.0,85.2,87.759,88.036,-0.04441 (99.95559),7 8,2022/09/06 09:01:19,
13,5598700333,주식회사 제이투디앤티,김세환,분석,261624036.0,85.2,87.759,88.036,-0.04425 (99.95575),12 6,2022/09/06 14:00:18,
14,1018151121,주식회사 경원전력,최경택,분석,261625730.0,85.2,87.76,88.037,-0.04360 (99.9564),1 2,2022/09/07 07:35:59,
15,6058166688,(주)세계아이티씨,김황기,분석,261626500.0,85.2,87.76,88.037,-0.04331 (99.95669),14 11,2022/09/06 09:17:14,
16,2158119769,주식회사 남일기업,이범석,분석,261631533.0,85.2,87.762,88.038,-0.04138 (99.95862),4 9,2022/09/06 09:27:46,
17,1098133637,주식회사 화인컴,김창만,분석,261635110.0,85.2,87.763,88.04,-0.04001 (99.95999),12 13,2022/09/07 08:50:04,
18,2208865207,주식회사 소나텍,최성욱,분석,261641897.0,85.4,87.765,88.042,-0.03740 (99.9626),13 9,2022/09/06 10:55:22,
19,1188114764,(주)세빛전자통신,이상호,분석,261646330.0,85.4,87.767,88.043,-0.03570 (99.9643),8 2,2022/09/05 10:36:45,
20,1018144159,주식회사 넥선,박민호,분석,261647110.0,85.4,87.767,88.044,-0.03541 (99.96459),15 4,2022/09/05 10:58:09,
21,2108165652,키코아이비에스주식회사,이형철,분석,261652318.0,85.4,87.769,88.045,-0.03341 (99.96659),10 8,2022/09/06 11:25:00,
22,1058173369,(주)신한개발,이종순,분석,261654153.0,85.4,87.769,88.046,-0.03270 (99.9673),3 8,2022/09/06 14:45:43,
23,1138175669,(주)용상전기통신,권혁기,분석,261655720.0,85.4,87.77,88.047,-0.03210 (99.9679),5 10,2022/09/07 08:43:22,
24,2298134599,(주)시에나텔레콤,임종태,분석,261657800.0,85.4,87.771,88.047,-0.03131 (99.96869),3 14,2022/09/07 09:34:41,
25,1138618789,이노뎁(주),이성진,분석,261659890.0,85.4,87.771,88.048,-0.03050 (99.9695),4 3,2022/09/06 17:21:13,
26,1138157550,뉴코리아전자통신 주식회사,조영순,분석,261667712.0,85.4,87.774,88.051,-0.02750 (99.9725),7 3,2022/09/06 15:30:25,
27,1058191993,링크정보통신주식회사,이재호,분석,261668000.0,85.4,87.774,88.051,-0.02739 (99.97261),8 3,2022/09/07 09:25:39,
