순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2868702199,주식회사 비에스제이네크워크,심규식,분석,29331570,87.752,87.226,-0.59121 (99.40879),,2022/02/22 14:58:47,
2,1058645500,태지종합건설(주),박명호,분석,29332050,87.753,87.227,-0.58958 (99.41042),,2022/02/25 09:41:12,
3,3078146338,주식회사 하람이엔지,전유선,분석,29333400,87.757,87.231,-0.58501 (99.41499),,2022/02/24 10:00:32,
4,1178112521,한성정보기술(주),한병성,분석,29336260,87.766,87.24,-0.57532 (99.42468),,2022/02/22 09:47:18,
5,1138163917,백두전기통신(주),장철,분석,29337059,87.768,87.242,-0.57261 (99.42739),,2022/02/22 18:44:34,
6,1208635791,주식회사 피엔에이링크,박윤철,분석,29337209,87.769,87.243,-0.57210 (99.4279),,2022/02/24 09:39:37,
7,8418601383,주식회사 미리내통신,김익섭,분석,29337854,87.771,87.244,-0.56991 (99.43009),,2022/02/22 11:54:12,
8,1058746506,(주)파워일렉,이정림,분석,29338550,87.773,87.247,-0.56755 (99.43245),,2022/02/23 16:53:13,
9,2148781807,(주)창리정보통신,정종호,분석,29339893,87.777,87.25,-0.56300 (99.437),,2022/02/25 09:40:52,
10,7508600152,육일전기공사주식회사,공삼례,분석,29344560,87.791,87.264,-0.54719 (99.45281),,2022/02/25 12:59:01,
11,1078756640,주식회사 링크씨앤아이,김대훈,분석,29344761,87.791,87.265,-0.54650 (99.4535),,2022/02/23 18:43:45,
12,2128197392,금수티아이주식회사,이형주,분석,29346620,87.797,87.271,-0.54020 (99.4598),,2022/02/24 09:15:33,
13,1188117816,(주)영원정보통신,전춘식,분석,29348155,87.802,87.275,-0.53500 (99.465),,2022/02/22 09:59:14,
14,1738100739,주식회사 이음테크넷,임봉순,분석,29349365,87.805,87.279,-0.53090 (99.4691),,2022/02/24 09:56:54,
15,1198668254,대신인포시스 주식회사,최혜경,분석,29350508,87.809,87.282,-0.52703 (99.47297),,2022/02/22 13:15:37,
16,1098172945,(주)마커스코리아,이헌철,분석,29352985,87.816,87.289,-0.51863 (99.48137),,2022/02/24 17:37:58,
17,1138670451,주식회사 코스모티어,김명동,분석,29353022,87.816,87.29,-0.51851 (99.48149),,2022/02/24 10:56:14,
18,1358131171,(주)금성전기통신공사,김윤환,분석,29353910,87.819,87.292,-0.51550 (99.4845),,2022/02/23 10:46:03,
19,2148161231,(주)유엔터스,김정환,분석,29356534,87.827,87.3,-0.50660 (99.4934),,2022/02/24 15:09:54,
20,2208108546,경림전기(주),김인형,분석,29359250,87.835,87.308,-0.49740 (99.5026),,2022/02/22 10:59:53,
21,1068641638,(주)매트릭스미디어,김진성,분석,29361127,87.84,87.314,-0.49104 (99.50896),,2022/02/24 17:59:25,
22,2098133432,(주)가람씨앤씨,임승덕,분석,29364320,87.85,87.323,-0.48022 (99.51978),,2022/02/22 09:50:41,
23,2290162579,우성전기통신,박노선,분석,29364441,87.85,87.323,-0.47981 (99.52019),,2022/02/23 09:21:28,
24,1088159691,(주)다우텔레콤,이영순,분석,29366271,87.856,87.329,-0.47360 (99.5264),,2022/02/25 09:33:54,
25,1118114477,주식회사 대흥데이타통신,박상영,분석,29367776,87.86,87.333,-0.46850 (99.5315),,2022/02/23 10:07:05,
26,1138680513,주식회사연수이앤씨,조운호,분석,29370726,87.869,87.342,-0.45851 (99.54149),,2022/02/24 15:33:04,
27,1198629343,디비시스(주),두혁,분석,29371375,87.871,87.344,-0.45631 (99.54369),,2022/02/23 09:56:56,
28,1408177811,주식회사 네오비젼,유정식,분석,29371550,87.872,87.345,-0.45571 (99.54429),,2022/02/24 17:36:01,
29,2068153517,뉴텔레콤(주),김을선,분석,29371870,87.873,87.346,-0.45463 (99.54537),,2022/02/24 08:51:45,
30,2128611287,현민전기주식회사,김응민,분석,29372400,87.874,87.347,-0.45283 (99.54717),,2022/02/23 16:16:04,
31,2170366237,염광통신공사,기홍용,분석,29372851,87.875,87.349,-0.45130 (99.5487),,2022/02/23 15:48:52,
32,1138132447,태진정보통신(주),정태수,분석,29373116,87.876,87.349,-0.45041 (99.54959),,2022/02/22 16:36:04,
33,1128148359,(주)펜타콤씨엔씨,최상록,분석,29374200,87.879,87.353,-0.44673 (99.55327),,2022/02/24 09:51:12,
34,2118794604,(주)유니아이비,이희강,분석,29375618,87.884,87.357,-0.44193 (99.55807),,2022/02/21 10:13:14,
35,2068157319,주식회사 에스엘정보통신,채용석,분석,29375725,87.884,87.357,-0.44156 (99.55844),,2022/02/24 17:47:45,
36,1068184554,(주)송화전기통신,고진홍,분석,29378490,87.892,87.365,-0.43219 (99.56781),,2022/02/22 12:53:28,
37,1068641109,주식회사 피앤지텍,조홍길,분석,29378750,87.893,87.366,-0.43131 (99.56869),,2022/02/21 15:48:56,
38,2148854189,(주)태원전기,김응식,분석,29379725,87.896,87.369,-0.42801 (99.57199),,2022/02/23 10:47:48,
39,2208139700,(주)애플파워,김성국,분석,29380000,87.897,87.37,-0.42707 (99.57293),,2022/02/17 18:38:53,
