순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1108143208,한국통신인터넷기술(주)  [최종낙찰],이민수,분석,454055000,75.0,87.745,87.799,-0.81650 (99.1835),1 15,2022/10/18 17:43:28,
2,2048174554,주식회사 창흥텔레콤,진경미,분석,454080400,75.0,87.75,87.804,-0.81090 (99.1891),15 6,2022/10/14 10:45:47,
3,2158199031,한소리이앤씨주식회사,안홍희,분석,454089450,75.0,87.752,87.805,-0.80891 (99.19109),6 10,2022/10/17 09:42:07,
4,1018663767,비케이전기통신 주식회사,유봉근,분석,454108970,75.2,87.756,87.809,-0.80460 (99.1954),15 12,2022/10/18 16:10:15,
5,1138640850,주식회사 우솔네트웍스,유상열,분석,454119640,75.2,87.758,87.811,-0.80225 (99.19775),11 15,2022/10/14 13:30:30,
6,2298139274,(주)영풍전력설비,심문수,분석,454121160,75.2,87.759,87.811,-0.80192 (99.19808),2 6,2022/10/18 11:46:49,
7,1058628520,주식회사 파크로,최윤영,분석,454145269,75.2,87.764,87.816,-0.79660 (99.2034),3 11,2022/10/18 09:32:31,
8,1018151776,(주)지디시,김승환,분석,454181110,75.4,87.771,87.823,-0.78871 (99.21129),8 15,2022/10/17 17:06:40,
9,1088607693,(주)가온데이터,이기원,분석,454182932,75.4,87.771,87.823,-0.78830 (99.2117),13 10,2022/10/14 15:17:43,
10,1138175034,(주)윈플러스정보기술,정재원,분석,454206586,75.6,87.776,87.828,-0.78309 (99.21691),13 10,2022/10/18 16:35:56,
11,2298117246,투빅스(주),김정란,분석,454219230,75.6,87.779,87.83,-0.78031 (99.21969),9 1,2022/10/18 09:52:44,
12,1098645502,주식회사 매사,강종효,분석,454240970,75.6,87.783,87.835,-0.77551 (99.22449),5 10,2022/10/18 20:29:50,
13,2618117745,주식회사 알엔알,석민철,분석,454242377,75.6,87.784,87.835,-0.77520 (99.2248),13 8,2022/10/18 18:43:17,
14,2158686415,(주)새빛엔에스,양채원,분석,454246100,75.8,87.785,87.836,-0.77438 (99.22562),8 15,2022/10/17 15:37:28,
15,2141167760,세기정보통신,송재홍,분석,454259620,75.8,87.787,87.838,-0.77140 (99.2286),4 11,2022/10/17 14:27:31,
16,1298141752,에이플시스템즈(주),윤진경,분석,454283600,75.8,87.792,87.843,-0.76612 (99.23388),6 9,2022/10/17 09:37:11,
17,6318800044,화인씨엔이 주식회사,김영심,분석,454297737,76.0,87.795,87.846,-0.76301 (99.23699),10 13,2022/10/14 14:39:40,
18,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,454300460,76.0,87.796,87.846,-0.76240 (99.2376),11 1,2022/10/17 09:12:25,
19,1058739913,(주)비디엔에프,최경훈,분석,454306814,76.0,87.797,87.847,-0.76100 (99.239),15 4,2022/10/14 18:57:57,
20,1068641109,주식회사 피앤지텍,조홍길,분석,454319500,76.0,87.8,87.85,-0.75821 (99.24179),3 2,2022/10/18 14:19:06,
21,2068685955,주식회사 스마트웍스,정훈,분석,454324511,76.0,87.801,87.851,-0.75710 (99.2429),7 12,2022/10/16 17:10:29,
22,1058714080,(주) 한일이앤에스,박완교,분석,454331770,76.0,87.802,87.852,-0.75551 (99.24449),1 15,2022/10/17 15:54:55,
23,2068164028,주식회사 이지비앤티,김한복,분석,454334500,76.0,87.803,87.853,-0.75490 (99.2451),8 5,2022/10/18 14:47:17,
24,2148134127,(주)대경텔레콤,오병도,분석,454339940,76.0,87.804,87.854,-0.75370 (99.2463),1 11,2022/10/18 09:25:57,
25,1078640952,(주)바비젼,이주일,분석,454342660,76.2,87.805,87.854,-0.75311 (99.24689),14 8,2022/10/14 15:30:59,
26,1198188750,한솔코에버 주식회사,반기동,분석,454358543,76.2,87.808,87.857,-0.74960 (99.2504),5 12,2022/10/18 08:43:52,
27,2208104161,대신정보기술 주식회사,이광호,분석,454361720,76.2,87.809,87.858,-0.74890 (99.2511),10 2,2022/10/18 17:35:58,
28,1048140865,다이아몬드전자(주),이건,분석,454372830,76.2,87.811,87.86,-0.74646 (99.25354),8 6,2022/10/18 09:26:52,
29,1198125041,옥성정보통신(주),황석,분석,454382590,76.2,87.813,87.862,-0.74431 (99.25569),11 15,2022/10/18 09:13:43,
30,2208727579,주식회사 벡트,유창수,분석,454395163,76.4,87.816,87.864,-0.74153 (99.25847),11 8,2022/10/19 09:56:04,
31,4178600013,블랙썬 주식회사,이희부,분석,454398480,76.4,87.816,87.865,-0.74080 (99.2592),7 1,2022/10/19 09:21:04,
32,1138663095,아이투케이코리아 주식회사,인여훈,분석,454411119,76.4,87.819,87.867,-0.73802 (99.26198),7 6,2022/10/17 11:22:54,
33,4658702093,주식회사 나지정보통신,엄혜선,분석,454414357,76.4,87.82,87.868,-0.73731 (99.26269),7 5,2022/10/17 09:15:48,
34,2068611905,(주)한포넷,이현우,분석,454441525,76.6,87.825,87.873,-0.73132 (99.26868),10 12,2022/10/18 09:28:46,
35,1058221062,사단법인 대한장애인복지협회,박재환,분석,454460188,76.6,87.829,87.877,-0.72721 (99.27279),11 3,2022/10/19 08:55:14,
36,1058188805,(주)경성텔레콤,김천수,분석,454461770,76.6,87.829,87.877,-0.72686 (99.27314),11 3,2022/10/18 09:27:25,
37,2108156959,두레에스텍 주식회사,유의근,분석,454463300,76.6,87.83,87.878,-0.72652 (99.27348),11 3,2022/10/17 12:04:44,
38,1178124861,케이이피엔지니어링(주),박성진,분석,454483280,76.6,87.834,87.881,-0.72212 (99.27788),13 5,2022/10/18 23:17:20,
39,1058649262,주식회사 노하우전기통신,임창배,분석,454496490,76.8,87.837,87.884,-0.71921 (99.28079),1 2,2022/10/19 09:32:27,
40,1138672575,주식회사 시스메이트,정종균,분석,454504200,76.8,87.838,87.885,-0.71751 (99.28249),6 7,2022/10/19 09:49:56,
41,1168137418,두레옵트로닉스 주식회사,최수현,분석,454545000,77.0,87.847,87.893,-0.70851 (99.29149),13 7,2022/10/17 10:01:05,
42,1138158414,(주)신우종합정보,김찬종,분석,454554642,77.0,87.849,87.895,-0.70639 (99.29361),7 14,2022/10/15 11:56:05,
43,2158690656,금성통신건설(주),윤영신,분석,454559750,77.0,87.85,87.896,-0.70526 (99.29474),7 10,2022/10/19 08:39:09,
44,4108633207,(유)대원엔지니어링,박윤규,분석,454579240,77.0,87.854,87.9,-0.70097 (99.29903),8 9,2022/10/18 10:27:32,
45,1058178229,아마노코리아(주),전명진,분석,454592690,77.2,87.857,87.903,-0.69801 (99.30199),4 6,2022/10/18 17:27:23,
46,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,454647598,77.4,87.868,87.913,-0.68590 (99.3141),3 13,2022/10/19 08:23:55,
47,1018154598,씨엔에스코리아(주),유호태,분석,454652715,77.4,87.869,87.914,-0.68478 (99.31522),8 15,2022/10/18 07:49:26,
48,2148768177,(주)프라임엔시스템,윤재중,분석,454665300,77.4,87.872,87.917,-0.68200 (99.318),1 9,2022/10/19 09:31:12,
49,1198646212,주식회사 에프에스네트웍스,이화수,분석,454671880,77.4,87.873,87.918,-0.68055 (99.31945),3 14,2022/10/18 09:07:53,
50,2028104237,대선이엔씨(주),최승재,분석,454673303,77.4,87.873,87.918,-0.68024 (99.31976),11 8,2022/10/17 15:49:52,
51,7288700415,주식회사 티엑스텍,박영기,분석,454673918,77.4,87.874,87.918,-0.68010 (99.3199),10 5,2022/10/18 23:11:27,
52,1098610416,(주)네시비스,이은섭,분석,454681100,77.6,87.875,87.92,-0.67852 (99.32148),9 12,2022/10/19 09:20:25,
53,1138615856,(주)서원티에스,김안수,분석,454687076,77.6,87.876,87.921,-0.67720 (99.3228),15 6,2022/10/18 14:16:16,
54,1068669669,(주)일광통신,이병일,분석,454715770,77.6,87.882,87.926,-0.67088 (99.32912),1 15,2022/10/17 08:39:17,
55,1058676906,(주)디엠씨정보,윤성인,분석,454726500,77.8,87.885,87.928,-0.66852 (99.33148),5 9,2022/10/18 17:21:07,
