순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2200459632,하나정보통신  [최종낙찰],현광섭,분석,22224189,87.752,86.871,-0.99531 (99.00469),14 5,2022/10/04 16:04:21,
2,1078128574,(주)대진정보텔레콤,경완수,분석,22225330,87.757,86.876,-0.99022 (99.00978),15 8,2022/10/06 10:11:21,
3,1068609792,(주)아이티로그인,김태현,분석,22225424,87.757,86.876,-0.98980 (99.0102),1 10,2022/10/05 15:09:03,
4,2068679088,(주)한맥아이티,최예니,분석,22227197,87.764,86.883,-0.98191 (99.01809),13 3,2022/10/05 12:49:55,
5,1138139080,(주)성강통신기술사사무소,안치영,분석,22228340,87.769,86.887,-0.97681 (99.02319),15 1,2022/10/06 17:43:37,
6,2548800191,신용전기통신 주식회사,정지택,분석,22228388,87.769,86.888,-0.97660 (99.0234),15 4,2022/10/06 16:16:58,
7,1120180788,대성미디어,김상봉,분석,22228499,87.77,86.888,-0.97611 (99.02389),11 5,2022/10/05 07:58:06,
8,1198179983,(주)에이피텔,조광숙,분석,22230110,87.776,86.894,-0.96893 (99.03107),13 4,2022/10/05 18:51:11,
9,1298137942,주식회사 자이온티앤에스,예용기,분석,22230587,87.778,86.896,-0.96680 (99.0332),5 6,2022/10/05 10:40:37,
10,7948100026,(주)아성엠(M),전세희,분석,22231290,87.781,86.899,-0.96367 (99.03633),15 2,2022/10/05 13:50:24,
11,1198618088,주식회사 하이넷 네트웍스,김동순,분석,22232240,87.784,86.903,-0.95944 (99.04056),9 2,2022/10/06 09:47:12,
12,2148885547,주식회사 디앤와이코리아,손경탁,분석,22232450,87.785,86.903,-0.95850 (99.0415),8 5,2022/10/05 10:29:13,
13,2208727337,주식회사주니파워네트웍스,노병준,분석,22236760,87.802,86.92,-0.93930 (99.0607),4 6,2022/10/06 09:29:39,
14,1170233690,화진정보통신,김병철,분석,22237299,87.804,86.922,-0.93690 (99.0631),1 3,2022/10/06 09:34:49,
15,2298139274,(주)영풍전력설비,심문수,분석,22239250,87.812,86.93,-0.92821 (99.07179),13 14,2022/10/06 21:30:09,
16,6858601425,주식회사 회산,강석기,분석,22242999,87.827,86.945,-0.91151 (99.08849),15 4,2022/10/05 17:24:38,
17,5278600284,주식회사 수앤씨,이종수,분석,22243606,87.829,86.947,-0.90881 (99.09119),3 7,2022/10/06 09:24:16,
18,1078662029,주식회사 아이티트레인,주영일,분석,22246160,87.839,86.957,-0.89743 (99.10257),15 8,2022/10/07 09:24:55,
19,1058110006,삼성전기산업 주식회사,박소연,분석,22248980,87.85,86.968,-0.88487 (99.11513),7 14,2022/10/07 09:20:56,
20,2558600773,주식회사 대건전력,박미영,분석,22251330,87.86,86.977,-0.87440 (99.1256),6 7,2022/10/06 17:01:55,
21,1358602759,주식회사 케이씨이이앤씨,손종광,분석,22251530,87.86,86.978,-0.87351 (99.12649),8 9,2022/10/06 10:13:05,
22,1198656229,주식회사 경진네트워크,이준기,분석,22251580,87.861,86.978,-0.87328 (99.12672),3 8,2022/10/07 09:43:45,
23,1098651964,셀코정보기술 주식회사,권영용,분석,22251960,87.862,86.98,-0.87159 (99.12841),7 2,2022/10/06 22:41:21,
24,2208660663,주식회사 데이타렉스,김정국,분석,22252200,87.863,86.981,-0.87052 (99.12948),4 15,2022/10/06 14:53:46,
25,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,22252974,87.866,86.984,-0.86707 (99.13293),2 9,2022/10/05 16:39:53,
26,1918801109,지디엘테크 주식회사,김완중,분석,22253843,87.87,86.987,-0.86320 (99.1368),3 8,2022/10/06 17:43:10,
27,2148705513,주식회사 케이이에스 전기공사,강성진,분석,22254651,87.873,86.99,-0.85960 (99.1404),10 7,2022/10/06 09:25:23,
28,1018178116,(주)오경컴텍,김종근,분석,22254690,87.873,86.99,-0.85943 (99.14057),2 8,2022/10/05 09:47:43,
29,7298600518,주식회사 킴스앤,김동선,분석,22254718,87.873,86.991,-0.85930 (99.1407),12 11,2022/10/07 06:58:09,
30,2108149521,주식회사 구일일무인경비시스템,박종철,분석,22255900,87.878,86.995,-0.85404 (99.14596),11 14,2022/10/07 09:44:57,
31,2048642168,(주)비케이정보시스템,이용섭,분석,22256536,87.88,86.998,-0.85121 (99.14879),5 3,2022/10/04 09:59:08,
32,1138148411,(주)풍천정보네트웍,김학봉,분석,22257075,87.882,87.0,-0.84880 (99.1512),13 5,2022/10/06 10:05:18,
33,1098154781,(주)공항엔지니어링,박필립,분석,22257150,87.883,87.0,-0.84847 (99.15153),3 14,2022/10/07 09:16:53,
34,2198111833,주식회사 대영아이오티,전인구,분석,22257188,87.883,87.0,-0.84830 (99.1517),15 5,2022/10/04 10:26:29,
35,1488100811,주식회사 세명테크,박정필,분석,22258310,87.887,87.005,-0.84330 (99.1567),5 9,2022/10/05 09:16:17,
36,1138635212,(주)아이제이일렉트론,김도형,분석,22260600,87.896,87.013,-0.83310 (99.1669),6 8,2022/10/06 17:33:25,
37,1208742187,주식회사 미소아이티,김재욱,분석,22260750,87.897,87.014,-0.83243 (99.16757),5 9,2022/10/06 09:11:54,
38,1018126108,(주)일능,심금자,분석,22261408,87.899,87.017,-0.82950 (99.1705),2 6,2022/10/05 10:08:48,
39,2198106704,유복전기(주),유정식,분석,22261999,87.902,87.019,-0.82687 (99.17313),6 11,2022/10/06 08:49:45,
40,1068180219,(주)네트웍리더,권철영,분석,22262700,87.905,87.022,-0.82375 (99.17625),15 5,2022/10/06 19:42:55,
41,1168175601,한빛인프라소닉(주),이한철,분석,22264190,87.91,87.028,-0.81711 (99.18289),7 6,2022/10/06 09:01:34,
42,2158669639,(주)한정원,이수환,분석,22264730,87.913,87.03,-0.81470 (99.1853),8 5,2022/10/06 23:07:20,
43,3808700630,주식회사 퍼니포커스,김환영,분석,22264960,87.913,87.031,-0.81368 (99.18632),3 2,2022/10/06 18:12:20,
44,2048170015,(주)하남통신,김종화,분석,22265713,87.916,87.033,-0.81032 (99.18968),3 4,2022/10/06 17:57:50,
45,1248179286,케이에스엔시(주),송상헌,분석,22265920,87.917,87.034,-0.80940 (99.1906),1 3,2022/10/07 09:48:21,
46,1048635974,주식회사 성원통신,송준형,분석,22266280,87.919,87.036,-0.80780 (99.1922),4 12,2022/10/07 07:45:56,
47,6768601611,주식회사 루트웰,노덕권,분석,22268050,87.926,87.043,-0.79991 (99.20009),8 15,2022/10/06 00:00:22,
48,1068642694,우림정보시스템(주),조원희,분석,22268097,87.926,87.043,-0.79970 (99.2003),4 9,2022/10/07 09:13:17,
49,2128140491,(주)벧엘정보통신,채수진,분석,22269089,87.93,87.047,-0.79528 (99.20472),6 7,2022/10/07 07:19:05,
50,6358700388,(주)예본아이디,김정민,분석,22270400,87.935,87.052,-0.78944 (99.21056),7 11,2022/10/04 14:49:07,
51,1068663404,주식회사 씨씨티비네오텍,최영근,분석,22270610,87.936,87.053,-0.78851 (99.21149),1 5,2022/10/06 08:47:59,
52,4278601362,주식회사 케이엔테크,고범철,분석,22270900,87.937,87.054,-0.78722 (99.21278),11 5,2022/10/06 19:55:13,
53,2208865207,주식회사 소나텍,최성욱,분석,22274840,87.952,87.069,-0.76967 (99.23033),15 2,2022/10/05 10:43:47,
54,1138141456,(주)나우아이앤씨,이미화,분석,22274877,87.953,87.069,-0.76950 (99.2305),9 14,2022/10/05 10:51:03,
55,2108138572,주식회사 디와이엔텍,임형두,분석,22276613,87.959,87.076,-0.76177 (99.23823),9 5,2022/10/07 09:08:28,
56,2148811443,(주)우신지엘에스,문경종,분석,22277130,87.962,87.078,-0.75946 (99.24054),9 3,2022/10/07 07:17:19,
57,2158640952,(주)에스티탑,민기동,분석,22277346,87.962,87.079,-0.75850 (99.2415),6 4,2022/10/07 08:40:17,
58,2148860959,(주)가온글로벌,최병억,분석,22279410,87.971,87.087,-0.74931 (99.25069),8 5,2022/10/05 10:43:00,
59,8058600302,주식회사 케이엔엑스정보통신,홍지연,분석,22282598,87.983,87.099,-0.73510 (99.2649),11 7,2022/10/05 08:53:06,
60,1068690366,(주)윈투스시스템,신경익,분석,22283945,87.988,87.105,-0.72910 (99.2709),10 15,2022/10/05 16:03:47,
61,1138193726,(주)성진에스에스,강신범,분석,22285651,87.995,87.111,-0.72150 (99.2785),4 7,2022/10/06 09:49:50,
62,3068136157,주식회사 디지컴아이엔씨,윤영세,분석,22286055,87.997,87.113,-0.71970 (99.2803),2 8,2022/10/05 09:20:51,
63,4568800195,주식회사 동부코리아통신,윤미옥,분석,22286774,88.0,87.116,-0.71650 (99.2835),10 8,2022/10/07 09:16:25,
64,1148611926,(주)동진이앤티,김미화,분석,22287065,88.001,87.117,-0.71521 (99.28479),9 3,2022/10/05 19:31:04,
65,2108165652,키코아이비에스주식회사,이형철,분석,22287896,88.004,87.12,-0.71150 (99.2885),6 8,2022/10/06 09:25:25,
66,1058716036,주식회사 피닉스엔지니어링,김현봉,분석,22288430,88.006,87.122,-0.70912 (99.29088),12 9,2022/10/05 17:54:47,
67,2018603701,소성정보기술 주식회사,김금남,분석,22290020,88.012,87.128,-0.70204 (99.29796),11 6,2022/10/07 09:24:56,
68,1238135136,(주)청남통신,최재언,분석,22291220,88.017,87.133,-0.69670 (99.3033),11 13,2022/10/05 09:33:48,
69,1088180573,다올정보기술주식회사,한숙기,분석,22291450,88.018,87.134,-0.69567 (99.30433),3 1,2022/10/05 14:15:44,
70,2118895916,주식회사 지오통신,김영송,분석,22291980,88.02,87.136,-0.69331 (99.30669),13 10,2022/10/06 15:50:10,
71,2118899396,주식회사 피에스콤,최정환,분석,22293126,88.025,87.141,-0.68820 (99.3118),5 3,2022/10/05 17:01:00,
72,1138194929,주식회사 위피아,김용연,분석,22293250,88.025,87.141,-0.68765 (99.31235),7 5,2022/10/07 09:47:55,
73,3388801483,주식회사 에버그린티앤씨,최재완,분석,22293780,88.027,87.143,-0.68529 (99.31471),11 7,2022/10/05 11:00:15,
74,1138163218,(주)신성하이텍,성성모,분석,22295550,88.034,87.15,-0.67741 (99.32259),6 4,2022/10/05 10:16:38,
75,1088179135,주왕전기통신(주),권이길,분석,22296260,88.037,87.153,-0.67424 (99.32576),11 5,2022/10/06 10:10:30,
