순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,4108709228,(주)실로아이앤씨  [최종낙찰],서정호,분석,79547114,85.0,87.746,89.605,1.25469 (101.25469),12 2,2022/11/22 09:19:41,
2,1088155278,금하개발(주),김명준,분석,79561973,85.2,87.763,89.621,1.27377 (101.27377),11 9,2022/11/21 17:41:50,
3,1068641638,(주)매트릭스미디어,김진성,분석,79565505,85.4,87.768,89.625,1.27830 (101.2783),4 13,2022/11/21 16:50:45,
4,1088189685,주식회사 태산정보기술,채연옥,분석,79568769,85.4,87.771,89.629,1.28249 (101.28249),4 2,2022/11/21 08:32:17,
5,1268620622,(주)엑스코하이텍,박정현,분석,79574600,85.6,87.778,89.636,1.28998 (101.28998),15 8,2022/11/21 18:10:41,
6,1078749469,주식회사 에이엠네트웍스,서정희,분석,79596265,86.0,87.804,89.66,1.31779 (101.31779),14 13,2022/11/22 08:56:07,
7,6988700230,주식회사 스마트이엔씨,전유선,분석,79598000,86.2,87.806,89.662,1.32002 (101.32002),12 7,2022/11/21 07:53:45,
8,2068184529,(주)네오티엔씨,조정현,분석,79627510,86.8,87.841,89.695,1.35790 (101.3579),12 6,2022/11/21 15:11:03,
9,1778800569,주식회사 유원이씨에스,유명종,분석,79670645,87.8,87.892,89.744,1.41328 (101.41328),5 10,2022/11/22 08:45:50,
10,1148135087,장한전산(주),이상철,분석,79677278,88.0,87.9,89.751,1.42179 (101.42179),13 9,2022/11/21 15:36:15,
11,5568600846,주식회사 아이콘정보통신,박종일,분석,79683667,88.2,87.908,89.758,1.43000 (101.43),13 7,2022/11/19 21:54:28,
12,1138123972,(주)일광테크,임기철,분석,79686462,88.2,87.911,89.762,1.43359 (101.43359),15 12,2022/11/18 15:33:40,
13,2118620935,주식회사 한양티이씨,조형국,분석,79719421,89.0,87.95,89.799,1.47590 (101.4759),6 15,2022/11/22 09:16:28,
14,1138633645,주식회사 와이넷,석지윤,분석,79788280,89.4,88.032,89.876,1.56430 (101.5643),10 14,2022/11/21 12:24:41,
15,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,79794122,89.2,88.038,89.883,1.57180 (101.5718),5 4,2022/11/21 16:50:41,
