순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2148792435,주식회사케이이씨디바이스  [최종낙찰],이종수,분석,52564190,85.0,87.747,87.728,-0.82941 (99.17059),6 7,2022/04/22 09:04:19,
2,1068615367,대성아이넷(주),이충은,분석,52565243,85.0,87.748,87.73,-0.82740 (99.1726),8 3,2022/04/22 16:56:49,
3,7298600518,주식회사 킴스앤,김동선,분석,52569501,85.2,87.756,87.737,-0.81930 (99.1807),13 6,2022/04/22 08:24:08,
4,6838602199,주식회사 더시스,이남복,분석,52575780,85.4,87.767,87.747,-0.80736 (99.19264),7 4,2022/04/20 14:17:05,
5,1098610416,(주)네시비스,이은섭,분석,52580060,85.6,87.775,87.754,-0.79922 (99.20078),6 5,2022/04/21 14:10:04,
6,1198618088,주식회사 하이넷 네트웍스,김동순,분석,52585270,85.6,87.784,87.763,-0.78931 (99.21069),14 13,2022/04/25 09:20:31,
7,1018195473,건영정보통신(주),이병옥,분석,52587770,85.8,87.789,87.767,-0.78456 (99.21544),3 5,2022/04/22 08:53:40,
8,1138663095,아이투케이코리아 주식회사,인여훈,분석,52587953,85.8,87.789,87.768,-0.78421 (99.21579),13 1,2022/04/20 14:49:39,
9,2218120693,주식회사 일동에너텍,김종삼,분석,52588482,85.8,87.79,87.768,-0.78320 (99.2168),11 1,2022/04/22 13:42:11,
10,2018199051,나루씨앤씨주식회사,이상협,분석,52589374,85.8,87.792,87.77,-0.78150 (99.2185),15 11,2022/04/21 14:49:21,
11,2158197601,주식회사 알파시큐넷,강도석,분석,52590630,85.8,87.794,87.772,-0.77912 (99.22088),6 4,2022/04/21 09:39:35,
12,2068183592,(주)신광티앤이,이일환,분석,52593155,86.0,87.798,87.776,-0.77431 (99.22569),9 12,2022/04/21 14:40:50,
13,1138157962,(주)하이눈정보통신,박종우,분석,52593770,86.0,87.799,87.777,-0.77314 (99.22686),8 7,2022/04/24 09:03:47,
14,1108175113,이에스콘트롤스 (주),김영준,분석,52597787,86.2,87.807,87.784,-0.76550 (99.2345),8 2,2022/04/25 09:07:53,
15,1108179327,(주) 유엘네트웍스,정재순,분석,52603451,86.4,87.817,87.793,-0.75473 (99.24527),13 6,2022/04/22 11:28:31,
16,3078146338,주식회사 하람이엔지,전유선,분석,52603510,86.4,87.817,87.793,-0.75462 (99.24538),15 8,2022/04/24 22:06:24,
17,7508600152,육일전기공사주식회사,공삼례,분석,52604150,86.4,87.818,87.795,-0.75340 (99.2466),1 15,2022/04/22 17:28:59,
18,2058140829,원앤원산업개발(주),배애순,분석,52605000,86.4,87.82,87.796,-0.75178 (99.24822),13 8,2022/04/21 11:34:24,
19,2148687288,(주)포어링크,송기봉,분석,52610509,86.6,87.829,87.805,-0.74130 (99.2587),7 5,2022/04/21 14:15:00,
20,2068613975,세인에스앤씨(주),손은숙,분석,52614505,86.8,87.837,87.812,-0.73370 (99.2663),12 2,2022/04/21 09:04:20,
