순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2118101156,(주)인스틴솔루션  [최종낙찰],박세준,분석,93905500,85.0,87.745,89.111,0.80779 (100.80779),12 1,2022/08/24 13:23:31,
2,5178101428,주식회사 율이앤씨,전형숙,분석,93908461,85.0,87.748,89.114,0.81100 (100.811),6 9,2022/08/26 10:39:51,
3,6218602134,(주)플러스전력,이하일,분석,93913910,85.0,87.753,89.119,0.81689 (100.81689),1 3,2022/08/25 16:51:42,
4,3958800527,주식회사 에스에이치아이티,정태순,분석,93915580,85.2,87.755,89.12,0.81869 (100.81869),13 10,2022/08/30 09:28:11,
5,8228700717,주식회사 해나정보통신,이창현,분석,93931023,85.4,87.77,89.135,0.83540 (100.8354),9 14,2022/08/25 12:15:00,
6,1208768187,주식회사 다윈시스템,유재성,분석,93931770,85.4,87.771,89.136,0.83620 (100.8362),13 15,2022/08/26 16:15:30,
7,2178121937,부광이앤씨 주식회사,정동국,분석,93936017,85.6,87.775,89.14,0.84080 (100.8408),6 7,2022/08/24 15:56:55,
8,1208100598,(주)삼지엔지니어링,김동명,분석,93937680,85.6,87.777,89.141,0.84260 (100.8426),13 2,2022/08/25 17:50:14,
9,2208804175,주식회사 예준시스템,이인애,분석,93938790,85.6,87.778,89.142,0.84380 (100.8438),4 11,2022/08/30 09:26:34,
10,2148864580,(주)리우솔루션,우삼렬,분석,93948040,85.8,87.787,89.151,0.85380 (100.8538),14 12,2022/08/29 15:16:56,
11,1068198683,주식회사 포인트정보,김종필,분석,93952845,85.8,87.792,89.156,0.85900 (100.859),4 7,2022/08/30 09:21:24,
12,4108633207,(유)대원엔지니어링,박윤규,분석,93956266,86.0,87.795,89.159,0.86270 (100.8627),6 15,2022/08/29 13:47:39,
13,2148886584,주식회사 수민텔레콤,이상민,분석,93957280,86.0,87.796,89.16,0.86379 (100.86379),12 11,2022/08/26 11:13:44,
14,2208869047,양지전기 주식회사,박승연,분석,93964850,86.0,87.804,89.167,0.87198 (100.87198),9 15,2022/08/26 14:42:26,
15,2198128106,우선이엔씨(주),김광수,분석,93965000,86.0,87.804,89.167,0.87214 (100.87214),2 15,2022/08/26 08:10:18,
16,2068611905,(주)한포넷,이현우,분석,93965511,86.2,87.805,89.168,0.87269 (100.87269),1 7,2022/08/29 08:45:41,
17,2150786744,영진전기통신공사,정재인,분석,93967000,86.2,87.806,89.169,0.87430 (100.8743),7 3,2022/08/26 10:27:22,
18,2158769714,주식회사 누리엔에스,박봉기,분석,93988440,86.6,87.827,89.19,0.89749 (100.89749),10 7,2022/08/25 18:29:17,
19,1198688435,시큐리티앤맵 주식회사,정동회,분석,93991495,86.6,87.83,89.192,0.90080 (100.9008),13 5,2022/08/28 16:30:46,
20,4108607408,주식회사 천운정보통신,김복중,분석,94003500,86.8,87.842,89.204,0.91378 (100.91378),2 15,2022/08/29 09:10:27,
21,1098197140,(주)코맥스시큐리티,김종정,분석,94004162,86.8,87.843,89.204,0.91449 (100.91449),13 11,2022/08/29 16:42:20,
22,1288141176,주식회사 와이씨스템,장영찬,분석,94010912,87.0,87.85,89.211,0.92179 (100.92179),4 6,2022/08/29 08:36:41,
23,1101185132,메이폴정보통신,박용진,분석,94014149,87.0,87.853,89.214,0.92530 (100.9253),3 4,2022/08/29 17:25:29,
24,1068603240,태경이엘피 주식회사,김평석,분석,94024185,87.2,87.863,89.223,0.93615 (100.93615),12 15,2022/08/29 18:47:51,
25,1088603552,주식회사 아이앤씨테크,전민호,분석,94025700,87.2,87.864,89.225,0.93779 (100.93779),6 11,2022/08/30 00:01:19,
26,1018176627,(주)엔터정보통신,이용구,분석,94029406,87.4,87.868,89.228,0.94180 (100.9418),8 1,2022/08/26 15:52:13,
27,1068651233,(주)나사씨엔에스,신희태,분석,94038652,87.6,87.877,89.237,0.95179 (100.95179),6 2,2022/08/29 20:40:20,
28,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,94038745,87.6,87.877,89.237,0.95190 (100.9519),11 6,2022/08/30 09:03:02,
29,2148107988,(주)서울정보시스템,이문현,분석,94043970,87.6,87.883,89.242,0.95755 (100.95755),14 12,2022/08/25 08:10:40,
30,1018151121,주식회사 경원전력,최경택,분석,94044660,87.6,87.883,89.243,0.95829 (100.95829),5 8,2022/08/30 07:28:01,
31,1068644033,(주)코맥스디에스씨,안병호,분석,94047899,87.8,87.887,89.246,0.96180 (100.9618),7 12,2022/08/30 09:34:46,
32,1088189685,주식회사 태산정보기술,채연옥,분석,94051135,87.8,87.89,89.249,0.96530 (100.9653),15 12,2022/08/29 05:52:50,
33,1198658528,진솔이앤에스 주식회사,김정현,분석,94052430,87.8,87.891,89.25,0.96670 (100.9667),6 9,2022/08/29 16:39:43,
