순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2018634956,주식회사 신성전자통신  [최종낙찰],전용한,분석,60643068,87.753,86.983,-0.86801 (99.13199),4 11,2021/05/31 10:10:55,
2,1048140865,다이아몬드전자(주),이건,분석,60646380,87.757,86.988,-0.86259 (99.13741),5 10,2021/06/01 09:26:18,
3,1068611721,우리보안 주식회사,이명재,분석,60646617,87.758,86.988,-0.86220 (99.1378),3 6,2021/06/02 08:16:08,
4,8568800361,주식회사 우선기술,정우영,분석,60649186,87.762,86.992,-0.85800 (99.142),10 7,2021/05/31 09:24:18,
5,4468801407,(주)큐엔큐,정정행,분석,60649247,87.762,86.992,-0.85790 (99.1421),9 2,2021/05/31 13:28:31,
6,2098133432,(주)가람씨앤씨,임승덕,분석,60650100,87.763,86.993,-0.85651 (99.14349),8 12,2021/06/01 09:36:31,
7,2068165615,(주)아이커머,서정묵,분석,60655303,87.77,87.0,-0.84801 (99.15199),11 14,2021/06/01 09:31:05,
8,2040371641,한서전자,김영옥,분석,60655304,87.77,87.0,-0.84800 (99.152),9 2,2021/06/01 10:02:47,
9,1138633645,주식회사 와이넷,석지윤,분석,60655920,87.771,87.001,-0.84700 (99.153),14 4,2021/05/28 15:25:21,
10,1068619761,(주) 한걸음정보통신,정진원,분석,60661420,87.779,87.009,-0.83801 (99.16199),14 13,2021/05/31 08:55:28,
11,8348600218,주식회사 코리아통신,강우용,분석,60661771,87.78,87.01,-0.83743 (99.16257),1 10,2021/05/30 20:33:08,
12,1198668254,디에스인포시스(주),최혜경,분석,60665306,87.785,87.015,-0.83165 (99.16835),4 7,2021/06/01 14:25:17,
13,1198187498,성원씨엔씨주식회사,유인식,분석,60666498,87.787,87.016,-0.82970 (99.1703),10 5,2021/05/31 08:12:44,
