순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,6188134896,주식회사 동신정보통신  [최종낙찰],임춘섭,분석,409331360,75.0,87.745,88.278,-0.10349 (99.89651),6 15,2021/10/15 15:10:08,
2,1138195331,(주)한남이앤씨,조성호,분석,409335300,75.0,87.746,88.279,-0.10252 (99.89748),7 4,2021/10/15 17:42:30,
3,2158623647,시공전설(주),황호진,분석,409345541,75.0,87.748,88.281,-0.10000 (99.9),9 11,2021/10/14 09:37:46,
4,1018639665,(주)한양인프라넷,김주호,분석,409349610,75.0,87.749,88.282,-0.09900 (99.901),9 13,2021/10/14 10:26:23,
5,1028132281,현대씨앤알 주식회사,이문복,분석,409352170,75.0,87.75,88.283,-0.09838 (99.90162),14 4,2021/10/13 14:34:03,
6,1108609224,주식회사 두루스코,김옥연,분석,409352945,75.0,87.75,88.283,-0.09818 (99.90182),9 8,2021/10/18 09:31:44,
7,1058693453,주식회사태융정보통신,문성준,분석,409359700,75.0,87.752,88.284,-0.09652 (99.90348),11 2,2021/10/18 09:34:49,
8,2188106400,한양전자산업(주),최병훈,분석,409360500,75.0,87.752,88.285,-0.09633 (99.90367),14 10,2021/10/18 08:52:27,
9,2188117964,(주)투윈스컴,박성하,분석,409361815,75.0,87.752,88.285,-0.09600 (99.904),11 1,2021/10/15 07:08:28,
10,3808700630,주식회사 퍼니포커스,김환영,분석,409367900,75.0,87.754,88.286,-0.09451 (99.90549),13 8,2021/10/15 16:04:26,
11,1098195410,(주)신성글로벌네트워크,홍우석,분석,409378903,75.2,87.756,88.289,-0.09180 (99.9082),6 11,2021/10/14 16:27:52,
12,2018199051,나루씨앤씨주식회사,이상협,분석,409380530,75.2,87.756,88.289,-0.09140 (99.9086),9 12,2021/10/13 11:13:04,
13,2078124989,청보음향(주),고인우,분석,409382900,75.2,87.757,88.289,-0.09082 (99.90918),13 5,2021/10/16 09:44:48,
14,1258180919,(주)경일전공,정요진,분석,409389800,75.2,87.758,88.291,-0.08913 (99.91087),6 12,2021/10/16 01:54:39,
15,2068170480,(주)금성전력기술,김일혁,분석,409392330,75.2,87.759,88.291,-0.08850 (99.9115),15 12,2021/10/18 09:25:09,
16,1058660665,(주)일신전업,김한경,분석,409411801,75.2,87.764,88.296,-0.08372 (99.91628),11 15,2021/10/18 06:35:52,
17,1208691565,주식회사 바다에이앤티,이서하,분석,409420691,75.4,87.766,88.298,-0.08153 (99.91847),1 5,2021/10/15 14:05:29,
18,1088603552,주식회사 아이앤씨테크,전민호,분석,409429140,75.4,87.767,88.299,-0.07946 (99.92054),11 7,2021/10/17 19:40:20,
19,2018643926,두전네트웍스 주식회사,김병현,분석,409445220,75.4,87.771,88.303,-0.07550 (99.9245),14 3,2021/10/13 16:05:34,
20,1328800173,난방산업 주식회사,강경옥,분석,409451840,75.4,87.773,88.304,-0.07388 (99.92612),1 10,2021/10/13 00:09:38,
21,2150786744,영진전기통신공사,정재인,분석,409489480,75.6,87.781,88.312,-0.06463 (99.93537),6 11,2021/10/16 10:02:04,
22,7088800946,주식회사 아이티아이비전,정준호,분석,409504621,75.8,87.785,88.316,-0.06090 (99.9391),14 15,2021/10/15 16:17:53,
23,2048190516,주식회사동훈전설,정준모,분석,409507062,75.8,87.785,88.316,-0.06030 (99.9397),4 8,2021/10/15 11:09:14,
24,1138193726,(주)성진에스에스,강신범,분석,409516020,75.8,87.787,88.318,-0.05810 (99.9419),2 11,2021/10/14 15:38:47,
25,7048701285,주식회사 하랑에스아이,김호중,분석,409527400,75.8,87.79,88.321,-0.05531 (99.94469),10 3,2021/10/18 09:20:45,
26,2098112984,(주)고덕종합건설,나기선,분석,409528760,75.8,87.79,88.321,-0.05497 (99.94503),13 2,2021/10/14 12:57:16,
27,1868701018,주식회사 소담정보통신,주옥,분석,409535950,75.8,87.792,88.322,-0.05320 (99.9468),11 9,2021/10/15 09:26:22,
28,2128178492,주식회사 제이에치코리아,이주환,분석,409540020,75.8,87.793,88.323,-0.05220 (99.9478),6 10,2021/10/13 12:06:45,
29,1068194620,(주)합동전자산업,정호원,분석,409547340,75.8,87.794,88.325,-0.05041 (99.94959),5 4,2021/10/12 10:45:33,
30,2148673033,대일전기통신(주),김종엽,분석,409548982,76.0,87.795,88.325,-0.05000 (99.95),3 5,2021/10/18 07:40:08,
31,1078640952,(주)바비젼,이주일,분석,409564936,76.0,87.798,88.329,-0.04608 (99.95392),10 1,2021/10/14 11:15:48,
32,1078191887,(주)삼일아엔씨,채수걸,분석,409581925,76.0,87.802,88.332,-0.04190 (99.9581),8 6,2021/10/13 14:20:51,
33,2148186794,주식회사 리트코,정종경,분석,409595450,76.2,87.805,88.335,-0.03858 (99.96142),12 11,2021/10/15 11:06:48,
34,1198141207,(주)텍센,권유찬,분석,409616100,76.2,87.81,88.34,-0.03350 (99.9665),10 9,2021/10/18 09:00:18,
35,1208782160,에스엔에스이서비스주식회사,정경식,분석,409629130,76.2,87.813,88.343,-0.03030 (99.9697),12 2,2021/10/14 13:36:43,
36,2098155983,주식회사 케이텍솔루션,임경택,분석,409637256,76.4,87.815,88.344,-0.02830 (99.9717),14 3,2021/10/14 15:26:51,
37,1198153514,다린전력(주),오승한,분석,409641500,76.4,87.816,88.345,-0.02726 (99.97274),12 3,2021/10/16 17:24:25,
38,1208817900,주식회사 에이앤티플러스,김은아,분석,409643350,76.4,87.816,88.346,-0.02681 (99.97319),8 15,2021/10/14 14:18:10,
39,2108124739,(주)한성기술개발,서창식,분석,409646207,76.4,87.817,88.346,-0.02610 (99.9739),9 11,2021/10/17 23:06:32,
