순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,8058801213,주식회사 알파정보통신,고기환,분석,19193103.0,85.0,87.747,87.455,-0.59180 (99.4082),12 8,2020/12/23 09:21:50,
2,7258801178,(주)다올테크,김정화,분석,19193250.0,85.0,87.748,87.456,-0.59104 (99.40896),7 9,2020/12/21 21:09:16,
2,1428131387,유영이앤씨 주식회사,김은숙,분석,19193250.0,85.0,87.748,87.456,-0.59104 (99.40896),15 2,2020/12/24 02:11:37,
4,2118168569,삼익정보통신(주),김진섭,분석,19193267.0,85.0,87.748,87.456,-0.59095 (99.40905),6 11,2020/12/20 17:53:10,
5,1238156183,서울전력주식회사,박태임,분석,19193591.0,85.0,87.749,87.457,-0.58927 (99.41073),8 14,2020/12/24 06:32:55,
6,7448700377,광영정보통신주식회사,이광모,분석,19193680.0,85.0,87.75,87.458,-0.58880 (99.4112),8 15,2020/12/22 09:04:00,
7,1298142275,(주)유로시스템,백규현,분석,19193800.0,85.0,87.75,87.458,-0.58818 (99.41182),8 7,2020/12/21 15:47:28,
8,1358138382,신명엔지니어링(주),김재기,분석,19193820.0,85.0,87.75,87.458,-0.58808 (99.41192),5 12,2020/12/22 11:21:50,
9,1228641213,티오티시스템(주),김수영,분석,19194225.0,85.0,87.752,87.46,-0.58597 (99.41403),10 9,2020/12/24 09:14:04,
10,1298185522,주식회사 아이에스디앤피,엄순화,분석,19194300.0,85.0,87.753,87.461,-0.58558 (99.41442),8 15,2020/12/24 09:25:04,
11,1088182120,(주) 포스콤 에스아이,양병기,분석,19194440.0,85.0,87.753,87.461,-0.58486 (99.41514),12 4,2020/12/23 08:31:04,
12,1058630797,주식회사 이디엔텍,김기영,분석,19194840.0,85.2,87.755,87.463,-0.58278 (99.41722),11 13,2020/12/23 10:37:35,
13,3248101068,주식회사 바론아이씨티,안병훈,분석,19195510.0,85.2,87.758,87.466,-0.57930 (99.4207),11 3,2020/12/22 12:56:19,
14,1128139637,(주)씨엘에이에스,윤호중,분석,19196010.0,85.2,87.761,87.468,-0.57670 (99.4233),3 1,2020/12/22 09:01:28,
15,4098181403,주식회사 서포전기통신,김영강,분석,19196050.0,85.2,87.761,87.468,-0.57650 (99.4235),15 7,2020/12/24 09:11:17,
16,1078712394,주식회사 원일포스,최주원,분석,19196180.0,85.2,87.762,87.469,-0.57582 (99.42418),1 8,2020/12/24 09:32:33,
17,2328102583,서진정보통신 주식회사,안복현,분석,19196250.0,85.2,87.762,87.469,-0.57546 (99.42454),15 10,2020/12/22 15:01:04,
18,4078117341,지엘씨티 주식회사,오진환,분석,19196340.0,85.2,87.762,87.47,-0.57499 (99.42501),8 12,2020/12/22 22:40:53,
19,1261920163,우주특수AV,정하송,분석,19197110.0,85.4,87.766,87.473,-0.57099 (99.42901),5 15,2020/12/23 09:41:05,
20,1058720087,아이팁스 주식회사,양용석,분석,19197170.0,85.4,87.766,87.474,-0.57068 (99.42932),13 8,2020/12/23 16:42:39,
21,1248702630,온새미정보통신(주),우찬식,분석,19197190.0,85.4,87.766,87.474,-0.57058 (99.42942),12 15,2020/12/23 15:43:04,
22,1348689637,소울테크 주식회사,이성자,분석,19197530.0,85.4,87.768,87.475,-0.56881 (99.43119),6 3,2020/12/23 09:58:30,
23,1138634061,엔케이전기 주식회사,양남규,분석,19197590.0,85.4,87.768,87.476,-0.56850 (99.4315),14 11,2020/12/22 14:34:54,
24,1208633380,(주)에스에스통신,이종필,분석,19198225.0,85.4,87.771,87.478,-0.56520 (99.4348),9 2,2020/12/22 08:54:41,
25,3858700315,주식회사 청호테크,정순애,분석,19198290.0,85.4,87.771,87.479,-0.56486 (99.43514),14 12,2020/12/22 09:48:29,
26,1058159732,주식회사 양지,윤준영,분석,19198530.0,85.4,87.772,87.48,-0.56362 (99.43638),10 14,2020/12/23 18:54:07,
27,1078724454,정일씨엔아이(주),유지봉,분석,19198780.0,85.4,87.774,87.481,-0.56232 (99.43768),5 3,2020/12/24 09:18:38,
28,2148724941,한빛시스템주식회사,윤명호,분석,19198880.0,85.4,87.774,87.481,-0.56180 (99.4382),1 8,2020/12/24 09:23:45,
29,1228179903,주식회사신화전기,김수,분석,19198900.0,85.4,87.774,87.481,-0.56170 (99.4383),12 14,2020/12/23 15:34:27,
30,1058670159,파워전기통신 주식회사,이용화,분석,19199000.0,85.6,87.775,87.482,-0.56118 (99.43882),5 4,2020/12/23 15:01:09,
31,1318641901,주식회사희망정보통신,김학구,분석,19199460.0,85.6,87.777,87.484,-0.55879 (99.44121),11 6,2020/12/22 09:11:03,
32,2018634956,주식회사 신성전자통신,전용한,분석,19199611.0,85.6,87.778,87.485,-0.55800 (99.442),12 1,2020/12/21 14:57:17,
33,2208176739,(주)케이써비스,이난희,분석,19199820.0,85.6,87.779,87.486,-0.55692 (99.44308),14 6,2020/12/22 21:07:00,
34,1078756640,주식회사 링크씨앤아이,김대훈,분석,19199900.0,85.6,87.779,87.486,-0.55650 (99.4435),12 3,2020/12/22 19:54:13,
35,8854000163,비스페이스,김덕순,분석,19200074.0,85.6,87.78,87.487,-0.55560 (99.4444),5 15,2020/12/24 08:26:43,
36,1148637474,(주)티아이에스정보통신,이동헌,분석,19200230.0,85.6,87.78,87.488,-0.55479 (99.44521),2 9,2020/12/22 13:24:27,
37,2118698428,테크노빌리지 주식회사,유인목,분석,19201441.0,85.8,87.786,87.493,-0.54850 (99.4515),10 5,2020/12/22 16:05:53,
38,1188114949,이주씨스템(주),이복균,분석,19201460.0,85.8,87.786,87.493,-0.54840 (99.4516),12 2,2020/12/24 09:15:00,
39,1318656651,코콤정보통신 주식회사,정성미,분석,19201523.0,85.8,87.786,87.493,-0.54807 (99.45193),8 15,2020/12/22 09:19:10,
40,2068165615,(주)아이커머,서정묵,분석,19201536.0,85.8,87.787,87.493,-0.54801 (99.45199),8 2,2020/12/23 09:58:15,
41,2598601060,와이넷(주),양승철,분석,19201570.0,85.8,87.787,87.494,-0.54783 (99.45217),4 3,2020/12/22 15:26:12,
42,2068153517,뉴텔레콤(주),김을선,분석,19201820.0,85.8,87.788,87.495,-0.54653 (99.45347),12 9,2020/12/23 09:45:34,
43,5238800215,주식회사 한울티엔씨,윤별석,분석,19202140.0,85.8,87.789,87.496,-0.54487 (99.45513),13 2,2020/12/22 08:12:40,
44,1088167041,(주)가디엘,최혜심,분석,19202220.0,85.8,87.79,87.497,-0.54445 (99.45555),10 6,2020/12/24 09:25:59,
45,1108179439,(주)공간하이테크,홍진학,분석,19202250.0,85.8,87.79,87.497,-0.54430 (99.4557),6 14,2020/12/24 09:47:11,
46,1350572713,청우전설,김미영,분석,19202470.0,85.8,87.791,87.498,-0.54316 (99.45684),2 9,2020/12/23 21:55:26,
47,4038114449,(주)진웅텔레콤,배봉걸,분석,19202750.0,85.8,87.792,87.499,-0.54170 (99.4583),3 8,2020/12/23 09:32:49,
48,2148805903,리조이스통신주식회사,최공휘,분석,19202769.0,85.8,87.792,87.499,-0.54160 (99.4584),7 13,2020/12/23 07:53:37,
49,6068191273,주식회사 성찬정보통신,이언순,분석,19202847.0,85.8,87.793,87.499,-0.54120 (99.4588),5 11,2020/12/24 09:38:19,
50,3188101990,(주)두두아이티,박영선,분석,19202920.0,85.8,87.793,87.5,-0.54082 (99.45918),4 8,2020/12/23 09:17:28,
50,2148619081,주식회사 유신테크,김용근,분석,19202920.0,85.8,87.793,87.5,-0.54082 (99.45918),14 15,2020/12/23 14:01:01,
52,1098197140,(주)코맥스시큐리티,김종정,분석,19202942.0,85.8,87.793,87.5,-0.54071 (99.45929),3 5,2020/12/24 09:38:54,
53,2208646088,(주)루민비젼,이난주,분석,19203000.0,85.8,87.793,87.5,-0.54040 (99.4596),12 13,2020/12/23 08:57:23,
53,2098141233,주식회사 엠앤에이치,이무진,분석,19203000.0,85.8,87.793,87.5,-0.54040 (99.4596),13 6,2020/12/18 11:06:42,
55,1068619761,(주) 한걸음정보통신,정진원,분석,19203460.0,86.0,87.796,87.502,-0.53802 (99.46198),5 6,2020/12/22 08:27:54,
56,1238617491,(주)영전사,김명호,분석,19203490.0,86.0,87.796,87.502,-0.53786 (99.46214),8 12,2020/12/23 15:04:31,
57,1212343571,마루이엔씨,가경복,분석,19203656.0,86.0,87.796,87.503,-0.53700 (99.463),8 5,2020/12/23 23:49:52,
58,3038701398,주식회사 풀빛네트웍,백봉기,분석,19203750.0,86.0,87.797,87.504,-0.53651 (99.46349),15 9,2020/12/23 01:55:14,
59,1138606828,(주)지에스아이엔티,박천민,분석,19203790.0,86.0,87.797,87.504,-0.53630 (99.4637),13 4,2020/12/24 08:50:59,
60,2108158525,주식회사 일진메가텍,이규옥,분석,19204850.0,86.0,87.802,87.509,-0.53080 (99.4692),6 11,2020/12/24 09:50:41,
61,2148792435,주식회사케이이씨디바이스,이종수,분석,19204907.0,86.0,87.802,87.509,-0.53050 (99.4695),5 8,2020/12/22 09:06:19,
62,1308611501,주식회사 성호넷,두인환,분석,19205110.0,86.0,87.803,87.51,-0.52945 (99.47055),10 5,2020/12/23 15:50:57,
63,1078162422,프라미스유 주식회사,박정은,분석,19205130.0,86.0,87.803,87.51,-0.52934 (99.47066),4 7,2020/12/23 09:59:39,
64,1298656089,주식회사 쓰리에스전기통신,장동순,분석,19205311.0,86.0,87.804,87.511,-0.52840 (99.4716),15 11,2020/12/21 17:23:32,
65,1308170126,주식회사 피씨엔,한지효,분석,19205388.0,86.2,87.805,87.511,-0.52800 (99.472),6 15,2020/12/22 14:25:44,
66,1068654453,주식회사 티엔에스솔루션,박종수,분석,19205630.0,86.2,87.806,87.512,-0.52675 (99.47325),12 8,2020/12/22 13:56:19,
67,4078600433,주식회사 강성티이씨,이기양,분석,19205735.0,86.2,87.806,87.513,-0.52620 (99.4738),10 14,2020/12/21 20:46:51,
68,3708600747,엔에이정보통신 주식회사,나준제,분석,19205927.0,86.2,87.807,87.513,-0.52520 (99.4748),6 9,2020/12/23 14:07:33,
69,1380715369,영인 아이티 기술사 사무소,함영만,분석,19205990.0,86.2,87.807,87.514,-0.52488 (99.47512),15 8,2020/12/22 10:45:04,
70,1378621863,강화정보통신 주식회사,나선화,분석,19206119.0,86.2,87.808,87.514,-0.52421 (99.47579),3 8,2020/12/23 13:46:35,
71,1538700076,태경정보통신 주식회사,조재성,분석,19206640.0,86.2,87.81,87.517,-0.52150 (99.4785),4 13,2020/12/23 21:33:04,
72,1948600895,에이스원네트웍스주식회사,백남일,분석,19207110.0,86.2,87.813,87.519,-0.51906 (99.48094),10 3,2020/12/23 08:54:33,
73,2158784530,주식회사 대운텔레시스,장안성,분석,19207390.0,86.2,87.814,87.52,-0.51761 (99.48239),5 8,2020/12/23 16:49:08,
74,4648701602,주식회사 웹게이트,김상석,분석,19207570.0,86.4,87.815,87.521,-0.51667 (99.48333),6 12,2020/12/18 12:04:10,
75,3846400142,청암엔지니어링,강선희,분석,19207600.0,86.4,87.815,87.521,-0.51652 (99.48348),5 15,2020/12/23 17:48:38,
76,1258601976,(주)선우이엔씨,송영주,분석,19207830.0,86.4,87.816,87.522,-0.51532 (99.48468),14 10,2020/12/22 13:57:14,
77,2078155221,수도엔지니어링 주식회사,박형동,분석,19208000.0,86.4,87.817,87.523,-0.51444 (99.48556),5 13,2020/12/21 12:17:11,
78,1138183136,링크맥스(주),이송학,분석,19208100.0,86.4,87.817,87.523,-0.51392 (99.48608),13 7,2020/12/21 13:58:36,
79,1308167830,주식회사 미디컴전자,정광영,분석,19208736.0,86.4,87.82,87.526,-0.51062 (99.48938),1 11,2020/12/22 19:12:10,
80,1138668654,주식회사코리아아이씨티,장규호,분석,19209489.0,86.4,87.824,87.53,-0.50671 (99.49329),10 11,2020/12/22 14:25:51,
81,4268800874,주식회사 캐스트코아,강일석,분석,19209590.0,86.4,87.824,87.53,-0.50618 (99.49382),15 2,2020/12/23 09:40:52,
82,1288705717,주식회사 세종이앤지,김장식,분석,19210126.0,86.6,87.827,87.533,-0.50340 (99.4966),13 14,2020/12/23 14:14:02,
83,1078735096,주식회사 등대씨엔씨,서철승,분석,19210500.0,86.6,87.828,87.534,-0.50146 (99.49854),4 5,2020/12/24 09:32:18,
84,1098626994,주식회사 에이치엔엠,성기용,분석,19210677.0,86.6,87.829,87.535,-0.50054 (99.49946),6 1,2020/12/22 12:47:53,
85,1198688435,시큐리티앤맵 주식회사,정동회,분석,19211030.0,86.6,87.831,87.537,-0.49870 (99.5013),10 11,2020/12/22 12:02:43,
86,1278145771,태현정보통신(주),김현수,분석,19211179.0,86.6,87.832,87.537,-0.49793 (99.50207),12 11,2020/12/22 16:34:00,
87,1311975530,코리아정보통신,오병목,분석,19211184.0,86.6,87.832,87.537,-0.49790 (99.5021),13 11,2020/12/23 09:49:25,
88,1248757061,신광정보기술 주식회사,모상후,분석,19211260.0,86.6,87.832,87.538,-0.49751 (99.50249),7 9,2020/12/22 09:29:10,
89,6108800751,주식회사 아이씨티 코리아,정진민,분석,19211510.0,86.6,87.833,87.539,-0.49621 (99.50379),12 1,2020/12/22 11:05:37,
90,1298110002,(주)광화기업,정연곤,분석,19211820.0,86.8,87.835,87.54,-0.49460 (99.5054),13 2,2020/12/23 10:29:53,
91,2638801097,(주)어웨이프롬,최원종,분석,19212000.0,86.8,87.835,87.541,-0.49367 (99.50633),7 15,2020/12/23 11:09:35,
91,2158687767,(주)에스앤디비즈,정성호,분석,19212000.0,86.8,87.835,87.541,-0.49367 (99.50633),1 14,2020/12/22 17:28:36,
93,2158190006,광명인터컴(주),오광세,분석,19212300.0,86.8,87.837,87.543,-0.49211 (99.50789),4 2,2020/12/18 15:05:03,
94,2138641595,주식회사 브랜드텍,김은수,분석,19212435.0,86.8,87.837,87.543,-0.49141 (99.50859),3 1,2020/12/23 22:31:45,
95,1338137048,주식회사 도아(到我),박기덕,분석,19212930.0,86.8,87.84,87.545,-0.48884 (99.51116),12 3,2020/12/23 17:52:36,
96,1058663420,(주)엠비에스엔지니어링,강형주,분석,19213052.0,86.8,87.84,87.546,-0.48820 (99.5118),1 11,2020/12/22 13:26:38,
97,1328152594,(주)서원이엔씨,서철우,분석,19213341.0,86.8,87.842,87.547,-0.48670 (99.5133),6 14,2020/12/22 18:13:27,
98,1278619749,(주)와이지글로벌,이영규,분석,19213440.0,86.8,87.842,87.548,-0.48619 (99.51381),8 10,2020/12/22 07:29:30,
99,2108122973,인터컴넷(주),양지호,분석,19213534.0,86.8,87.843,87.548,-0.48570 (99.5143),8 12,2020/12/22 11:07:27,
100,2150786744,영진전기통신공사,정재인,분석,19213710.0,86.8,87.843,87.549,-0.48479 (99.51521),9 7,2020/12/22 10:05:59,
101,1208793560,주식회사 아이페이지온,김영환,분석,19213910.0,86.8,87.844,87.55,-0.48375 (99.51625),12 15,2020/12/22 20:23:44,
102,1388159881,주식회사 포윈,박희석,분석,19214100.0,87.0,87.845,87.551,-0.48276 (99.51724),10 1,2020/12/23 09:16:23,
103,2708100175,주식회사 와이에스씨엔에스,안윤철,분석,19214189.0,87.0,87.846,87.551,-0.48230 (99.5177),5 13,2020/12/23 13:43:01,
104,1108175622,동해아이앤티(주),이기봉,분석,19214362.0,87.0,87.846,87.552,-0.48140 (99.5186),2 1,2020/12/23 09:52:56,
105,2148736980,(주)인타임정보,노영두,분석,19215035.0,87.0,87.85,87.555,-0.47791 (99.52209),9 6,2020/12/24 08:04:03,
106,1388126833,주식회사 컴피아,고석만,분석,19215360.0,87.0,87.851,87.556,-0.47622 (99.52378),13 7,2020/12/23 17:24:53,
107,1283901651,한수전기통신공사,김한중,분석,19215421.0,87.0,87.851,87.557,-0.47590 (99.5241),2 8,2020/12/23 18:03:19,
