순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
15,2128107793,호곡종합건설(주),박성환,분석,70938585.0,85.0,95.817,96.261,0.7085 (100.7085),12 3,2020/11/11 09:15:16,
16,1198153402,고현건설(주),이화선,분석,70942640.0,85.0,95.823,96.267,0.7142 (100.7142),6 9,2020/11/10 09:22:52,
17,1188114764,(주)세빛전자통신,이상호,분석,70950810.0,85.0,95.834,96.278,0.7258 (100.7258),4 5,2020/11/09 13:01:33,
18,4208700205,주식회사 가은씨앤에스,양미영,분석,70959280.0,85.0,95.846,96.289,0.7378 (100.7378),9 11,2020/11/10 16:27:03,
19,2140562973,대산정보통신공사,오도균,분석,71025297.0,85.0,95.938,96.379,0.8316 (100.8316),8 4,2020/11/09 17:12:30,
20,1058601287,(주)성산정보시스템,김기주,분석,71027128.0,85.0,95.94,96.381,0.8342 (100.8342),1 12,2020/11/09 16:28:08,
21,2108130492,명신정보통신(주),서철,분석,76990538.0,85.0,104.2072,104.473,9.3002 (109.3002),3 12,2020/11/11 09:21:27,예가초과
-1,1108175767,(주)에스에이치전기,김성태,분석,65034610.0,82.6,87.633,88.249,-7.6732 (92.3268),10 14,2020/11/10 10:42:55,낙찰하한선 미달
-2,2068601178,주식회사 해인이티에프,오재근,분석,64996187.0,81.6,87.58,88.197,-7.7277 (92.2723),10 1,2020/11/10 09:44:17,낙찰하한선 미달
-3,1088154468,(주)이젠정보통신,이동필,분석,64929500.0,79.8,87.488,88.107,-7.8224 (92.1776),10 15,2020/11/11 01:49:30,낙찰하한선 미달
-4,1188109728,득진통신(주),김진섭,분석,64887878.0,78.6,87.43,88.05,-7.8815 (92.1185),8 14,2020/11/10 17:51:51,낙찰하한선 미달
-5,1078128574,(주)대진정보텔레콤,경완수,분석,64838800.0,77.2,87.362,87.984,-7.9512 (92.0488),11 8,2020/11/10 11:10:28,낙찰하한선 미달
-6,7968600745,마스트아이엔씨 주식회사,전병호,분석,64836730.0,77.2,87.359,87.981,-7.9541 (92.0459),12 13,2020/11/09 10:45:49,낙찰하한선 미달
-7,2098124011,(주)주암전기통신,정한석,분석,64726222.0,74.2,87.206,87.831,-8.1110 (91.889),1 3,2020/11/09 10:54:50,낙찰하한선 미달
-8,1018139321,(주)세웅정보통신,장우진,분석,64359450.0,64.0,86.697,87.333,-8.6317 (91.3683),11 10,2020/11/10 09:57:52,낙찰하한선 미달
-9,1138184945,에스엠티정보기술(주),이묵희,분석,64113390.0,57.2,86.356,86.999,-8.9810 (91.019),15 12,2020/11/10 17:58:37,낙찰하한선 미달
-10,2078141917,합자회사 대성전업상사,권기원,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-11,1138655784,주식회사 유씨큐넷,김경,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-12,2148647194,투앤원정보통신주식회사,서승호,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-13,1138611622,(주)이담에스티,최명순,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-14,1128118909,(주)한일종합산업,박준용,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-15,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-16,2098112984,(주)고덕종합건설,나기선,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-17,2128144463,동양비엠에스(주),김태수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-18,3238801633,동부엔텍 주식회사,류광성,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-19,1078104441,진화전기(주),문충모,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-20,1148633857,에스엠이엔지(주),이관휴,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-21,4208600611,주식회사 클라모스,김용택,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-22,1238175875,주식회사 휴톤,김영상,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-23,1098166803,(주)아이앤씨파트너스,곽준철,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-24,1058164176,(주)신보파워텍,공민우,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-25,1218610885,주식회사 씨에스포유앤이,김승섭,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-26,2048140753,(주)청효이씨이,이범석,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-27,1138132447,태진정보통신(주),정태수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-28,2068601047,왕건전기 주식회사,한미라,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-29,2108165652,키코아이비에스주식회사,공재근,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-30,2198128106,우선이엔씨(주),김광수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-31,1138146387,(주)대산시스템,전재수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-32,2037683508,우리통신네트워크,김만수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-33,1098611773,주식회사상현엔지니어링,이재권,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-34,2068679088,(주)한맥아이티,최예니,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-35,1068180878,주식회사 신보,정재문,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-36,1138618789,이노뎁(주),이성진,분석,,-1720.4,,,,,0000/00/00 00:00:00,전자입찰취소신청
-37,2178113330,(주)오성에스이엠,오성표,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-38,2108122973,인터컴넷(주),양지호,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-39,2148132740,(주)융시스템,박진기,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-40,2148690274,주식회사 유니콤넷,최경식,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-41,1138602574,주식회사 큐디스,김성진,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-42,5338700141,주식회사 인프라엔이,정우진,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-43,1108140593,(주)대건이엔씨,이황희,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-44,2148724941,한빛시스템주식회사,윤명호,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-45,1138665128,블루넷테크놀러지 주식회사,백홍배,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-46,1018144159,주식회사 넥선,박민호,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-47,1058747280,주식회사 하이디,문이수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-48,1058760978,주식회사 빅오이,오재명,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-49,2148736980,(주)인타임정보,노영두,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-50,1148676763,유토피아정보기술(주),안종섭,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-51,8228700717,주식회사 해나정보통신,이창현,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-52,8018600805,세인트로그 주식회사,김세연,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-53,1078715052,(주)에이스씨씨텍,신현종,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-54,2208882337,태암네트워크 주식회사,김만기,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-55,1108127950,서경전기(주),이종환,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-56,1068198683,주식회사 포인트정보,김종필,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-57,1198175027,(주)케이웍스,김영주,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-58,2068120414,(주)일광기업,오도진,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-59,2148669602,(주)우호텔레콤,이강록,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-60,1068663404,주식회사 씨씨티비네오텍,최영근,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-61,7188100420,주식회사 오투정보통신,양성윤,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-62,1108190583,키오스크코리아 주식회사,이명철,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-63,2078148017,(주)명신시스템,노근식,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-64,1088603552,주식회사 아이앤씨테크,전민호,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-65,1268159398,(주)파이런텍,이병길,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-66,2118696662,(주)아이넷빌더,박해성,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-67,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-68,1088607693,(주)가온데이터,이기원,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-69,1068604045,솔텍인포넷 주식회사,이해진,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-70,2338109798,구스텍 주식회사,고중선,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-71,2118845639,(주)사운드코리아이엔지,김지형,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-72,1168155492,주식회사 코콤텍,고성춘,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-73,1058619564,주식회사 다상테크,김춘기,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-74,1168173694,(주)지엠에스인터내셔날,김형준,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-75,2158171649,(주)삼삼통신기술,이성오,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-76,7518800203,주식회사 엔티유시스템,한근섭,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-77,1078156541,한국네트웍엔지니어링 주식회사,김해홍,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-78,2178135988,주식회사 조은정보,조용정,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-79,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-80,2098155983,주식회사 케이텍솔루션,임경택,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-81,2078136393,삼언전공 주식회사,공석복,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-82,1098603593,주식회사 완일이씨에스,김경창,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-83,2158168275,천마정보통신(주),황범만,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-84,1408169475,주식회사 제이앤제이파워스,박재옥,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-85,5518100318,주식회사 씨스테크,류니나,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-86,2208160936,한국아이티진흥 주식회사,문동인,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-87,1138618417,(주)씨에스플러스,장준영,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-88,1068690366,(주)윈투스시스템,신경익,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-89,1138668654,주식회사코리아아이씨티,장규호,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-90,2298129403,(주)태화시스템,윤영노,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-91,7128701175,주식회사 미미엔지니어링,김진희,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-92,1068157019,(주)세호영상,박석신,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-93,7048701285,주식회사 하랑에스아이,김호중,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-94,1068604157,주식회사 넥시스정보,오세후,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-95,1138670451,주식회사 코스모티어,김명동,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-96,3578800544,디와이아이앤씨주식회사,주인웅,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-97,1088142910,주식회사 세온이엠에스,조상현,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-98,1138183325,주식회사금강전력,오영선,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-99,1208633380,(주)에스에스통신,이종필,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-100,2011497895,정우이앤씨,유동환,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-101,2148798098,주식회사 에이스뷰테크,김종오,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-102,1138163445,주식회사 삼도통신,이정경,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-103,2055169402,청포음향,신동열,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-104,5178101428,주식회사 율이앤씨,전형숙,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-105,1108143208,한국통신인터넷기술(주),이민수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-106,2140875125,삼화전기정보통신공사,석동욱,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-107,2028138682,협진통신(주),이승훈,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-108,1108131570,(주)조은시스템,김창윤,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-109,2178141893,주식회사대웅텔레콤,전진숙,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-110,2158693084,주식회사 온파워아이앤티,송종희,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-111,5088137937,(주)벨류데이터,이선미,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-112,1058162163,주식회사대한종합산전,이섭,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-113,2118606665,주식회사 아라랏,오선환,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-114,1128143733,공간미디어(주),김명숙,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-115,1198609084,주식회사 유니씨엔에스,박경임,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-116,1148714240,주식회사 유진21,박영숙,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-117,2138641595,주식회사 브랜드텍,김은수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-118,1108179327,(주) 유엘네트웍스,정재순,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-119,2048620636,(주)유시스,이경재,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-120,1138188878,주식회사 신영이엔티,이찬세,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-121,1198153514,다린전력(주),오승한,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-122,6728100065,케이비드 주식회사,원용춘,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-123,1108177407,시큐에스주식회사,정재량,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-124,2158145215,동원전척(주),김순한,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-125,1068167098,코스믹전기통신 주식회사,이규선,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-126,1198617129,주식회사 조인에프에스,박용민,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-127,1068672072,(주)브이아이티정보통신,강상욱,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-128,2208180951,엘지정보기술(주),엄태원,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-129,2148792435,주식회사케이이씨디바이스,이종수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-130,2038150734,극동음향 주식회사,김상헌,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-131,1078662029,주식회사 아이티트레인,주영일,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-132,1058764538,주식회사 에스엔에스아이씨티,박성수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-133,2148675138,(주)대호아이티에스,임진덕,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-134,1058645500,태지종합건설(주),박명호,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-135,1058746675,(주)양지이엔지,김동수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-136,1200295066,비젼텔레콤,임의석,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-137,1138156089,코아아이앤씨(주),김현모,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-138,1098195410,(주)신성글로벌네트워크,홍우석,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-139,2068124123,(주)세양텔레콤,김한섭,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-140,1298141752,에이플시스템즈(주),윤진경,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-141,2158199031,한소리이앤씨주식회사,안홍희,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-142,1058680303,주식회사 제이엔디케이,이재식,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-143,1178164451,(주)지엠디텔레콤,김창윤,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-144,5568600996,주영전자통신 주식회사,임채열,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-145,1118129252,광원전설(주),김영선,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-146,2148673033,대일전기통신(주),김종엽,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-147,1428168147,주식회사 다옴건설,이창석,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-148,1078155407,(주)윤익계전,안용준,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-149,1068136902,대일전기산업(주),임태원,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-150,2030130565,이수정보통신,이한수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-151,2618126604,주식회사 래오시스,윤경,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-152,2038149028,대륭중공건설(주),박임우,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-153,7598100611,에스트랜스포트 주식회사,조광진,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-154,1108609224,주식회사 두루스코,김옥연,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-155,2068606585,(주)상지일렉스,정원상,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-156,2208721764,주식회사 애나컴,김훈,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-157,2188117964,(주)투윈스컴,박성하,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-158,1138606420,(주)엠케이시큐리티,박상철,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-159,2148823314,화인정보기술주식회사,이명우,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-160,2118612681,(주)해우정보시스템,김병헌,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-161,1348182624,(주)이앤에스알앤디,이봉희,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-162,2118743406,보성통신기술(주),장승익,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-163,2128611287,현민전기주식회사,김응민,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-164,1078636235,(주)대교이앤에스,이찬수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-165,1018700532,주식회사 우리통신,박현준,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-166,1198174839,(주)선진솔루션,송성재,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-167,1198668458,이쓰리웍스 주식회사,박시영,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-168,1168111572,남성기전(주),최전남,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-169,2148661411,(주)엘리시스,이시정,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-170,1138131356,중원기전(주),김창중,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-171,1178119238,주식회사 동양네트워크,김종렬,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-172,2208626821,한성씨앤엔(주),한성,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-173,2208114219,서림기전개발(주),송석웅,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-174,1138657332,주식회사 지케스,박영찬,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-175,1188115778,대신통신기술(주),김지영,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-176,1078197085,(주)코어넷,소흥섭,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-177,1078161011,(주)장수커뮤니케이션즈,김현수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-178,2048131439,중앙텔콤(주),오충석,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-179,2298109203,(주)테스콤엔지니어링,박영복,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-180,2118814679,주식회사 제이앤지시스템,박장훈,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-181,1488100811,주식회사 세명테크,박정필,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-182,2208131391,호진산업기연(주),안형근,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-183,1108155382,(주)굿채널시스템,백홍현,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-184,2158691790,에이브이에스텍(주),박주영,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-185,1198611222,(주)제이에이티,이세창,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-186,2117299696,성원전자통신,성기신,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-187,2748800123,중앙씨앤티 주식회사,윤영진,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-188,2098119463,(주)두레정보통신,임창용,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-189,2048170015,(주)하남통신,김종화,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-190,1188116568,후지쯔코리아테크놀러지 주식회사,한충근,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-191,1198188750,(주)코에버정보기술,반기동,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-192,1098161583,주식회사 호서텔넷,민경일,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-193,2208798467,주식회사 태산이에이지,최홍석,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-194,2178134000,(주)에스엠텔레콤,오현택,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-195,1198650754,비젼전자통신 주식회사,홍성수,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-196,1198161519,(주)다임즈,이종헌,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-197,2078127900,합동전자통신(주),하명용,분석,,-1720.4,,,,,0000/00/00 00:00:00,입찰보증금 미수납
