순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
-12,1328615798,주식회사 에스앤케이,김두환,분석,57966970.0,83.2,87.655,87.962,-5.3578 (94.6422),5 6,2020/06/12 12:53:13,낙찰하한선 미달
-13,1278605997,주식회사 아이엠피,정혜영,분석,57965710.0,83.0,87.653,87.96,-5.3599 (94.6401),12 8,2020/06/15 15:50:29,낙찰하한선 미달
-14,1068603240,태경이엘피 주식회사,김평석,분석,57964275.0,83.0,87.651,87.957,-5.3622 (94.6378),10 14,2020/06/16 14:24:52,낙찰하한선 미달
-15,1358125494,광통신산업(주),김광,분석,57964020.0,83.0,87.651,87.957,-5.3626 (94.6374),9 14,2020/06/17 12:52:47,낙찰하한선 미달
-16,1258138992,인남정보통신 주식회사,한현희,분석,57961379.0,83.0,87.646,87.953,-5.3669 (94.6331),7 13,2020/06/15 15:03:53,낙찰하한선 미달
-17,1248172871,중앙이엔에프 주식회사,김영자,분석,57960970.0,83.0,87.646,87.952,-5.3676 (94.6324),11 8,2020/06/16 19:47:37,낙찰하한선 미달
-18,1178113423,주식회사 엘지헬로비전,송구영,분석,57960000.0,82.8,87.644,87.951,-5.3692 (94.6308),11 4,2020/06/17 09:32:53,낙찰하한선 미달
-19,1278181893,오푸스(주),허도영,분석,57949680.0,82.6,87.628,87.935,-5.3860 (94.614),4 10,2020/06/17 06:36:27,낙찰하한선 미달
-20,2208165402,서전엔지니어링(주),유경하,분석,57947698.0,82.6,87.625,87.932,-5.3893 (94.6107),3 11,2020/06/17 16:36:47,낙찰하한선 미달
-21,2048182831,주식회사 세명에스엠지,장병철,분석,57944070.0,82.4,87.619,87.927,-5.3952 (94.6048),10 3,2020/06/12 10:43:44,낙찰하한선 미달
-22,1238626044,(주)유비텍,송연숙,분석,57943361.0,82.4,87.618,87.926,-5.3963 (94.6037),8 6,2020/06/12 18:18:38,낙찰하한선 미달
-23,1290978097,아미정보통신,김용진,분석,57940840.0,82.2,87.614,87.922,-5.4005 (94.5995),10 9,2020/06/14 18:19:33,낙찰하한선 미달
-24,1298663431,주식회사 우리이엔시,이연진,분석,57940140.0,82.2,87.613,87.921,-5.4016 (94.5984),11 15,2020/06/16 16:46:53,낙찰하한선 미달
-25,1088179663,주식회사 시큐뱅크,심재춘,분석,57932278.0,82.0,87.601,87.909,-5.4144 (94.5856),1 3,2020/06/16 15:44:59,낙찰하한선 미달
-26,1058729128,주식회사 디에이치미디어테크,신용인,분석,57930040.0,82.0,87.597,87.905,-5.4181 (94.5819),2 12,2020/06/18 09:37:04,낙찰하한선 미달
-27,1218640318,주식회사 덴코정보통신,송광용,분석,57929386.0,82.0,87.596,87.904,-5.4192 (94.5808),3 9,2020/06/17 18:46:41,낙찰하한선 미달
-28,1278105497,(주)이화엔지니어링,이승자,분석,57921754.0,81.6,87.584,87.893,-5.4316 (94.5684),6 12,2020/06/17 12:04:08,낙찰하한선 미달
-29,1098195410,(주)신성글로벌네트워크,홍우석,분석,57917474.0,81.6,87.577,87.886,-5.4386 (94.5614),10 13,2020/06/17 17:38:47,낙찰하한선 미달
-30,2078155221,수도엔지니어링 주식회사,박형동,분석,57916000.0,81.6,87.575,87.884,-5.4410 (94.559),3 11,2020/06/16 20:20:01,낙찰하한선 미달
-31,6318800044,화인씨엔이 주식회사,김영심,분석,57898600.0,81.0,87.548,87.858,-5.4694 (94.5306),2 11,2020/06/15 15:17:01,낙찰하한선 미달
-32,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,57895080.0,80.8,87.542,87.852,-5.4752 (94.5248),11 3,2020/06/17 09:31:19,낙찰하한선 미달
-33,6088121472,주식회사 명진정보통신,김지선,분석,57895000.0,80.8,87.542,87.852,-5.4753 (94.5247),3 2,2020/06/12 15:37:08,낙찰하한선 미달
-34,2158786862,(주)현대아이티,장제만,분석,57887580.0,80.6,87.53,87.841,-5.4874 (94.5126),10 3,2020/06/17 18:28:51,낙찰하한선 미달
-35,5128121389,주식회사 진영이앤티,김진석,분석,57876000.0,80.2,87.512,87.823,-5.5063 (94.4937),1 14,2020/06/17 17:10:52,낙찰하한선 미달
-36,1098145720,주식회사 영원텔레콤,김재성,분석,57865610.0,80.0,87.496,87.808,-5.5233 (94.4767),13 12,2020/06/17 10:56:34,낙찰하한선 미달
-37,1288625680,(주)미래엔시스,송정곤,분석,57849930.0,79.4,87.471,87.784,-5.5489 (94.4511),6 1,2020/06/17 08:56:29,낙찰하한선 미달
-38,1018195473,건영정보통신(주),이병옥,분석,57838500.0,79.0,87.453,87.767,-5.5676 (94.4324),1 15,2020/06/12 16:42:15,낙찰하한선 미달
-39,2088115955,대건통신건설(주),양승범,분석,57834270.0,79.0,87.446,87.76,-5.5745 (94.4255),10 13,2020/06/17 14:53:52,낙찰하한선 미달
-40,2108149521,주식회사 구일일무인경비시스템,박종철,분석,57832800.0,78.8,87.444,87.758,-5.5769 (94.4231),4 15,2020/06/17 09:54:17,낙찰하한선 미달
-41,1378135120,주식회사 발해이엔지,황기덕,분석,57830873.0,78.8,87.441,87.755,-5.5800 (94.42),6 10,2020/06/12 15:05:44,낙찰하한선 미달
-42,1318635525,(주)세명인포텍,조주희,분석,57830564.0,78.8,87.44,87.755,-5.5805 (94.4195),8 13,2020/06/17 12:23:02,낙찰하한선 미달
-43,1308611855,(주)써니텔레콤,전창선,분석,57823000.0,78.6,87.428,87.743,-5.5929 (94.4071),15 2,2020/06/16 18:49:42,낙찰하한선 미달
-44,1180673427,한마음정보시스템,정인숙,분석,57805328.0,78.0,87.401,87.716,-5.6217 (94.3783),12 3,2020/06/16 17:25:02,낙찰하한선 미달
-45,1078619629,염광전기통신(주),최인재,분석,57800438.0,77.8,87.393,87.709,-5.6297 (94.3703),10 8,2020/06/16 12:03:01,낙찰하한선 미달
-46,1198174315,주식회사 다솜이엔씨,송인주,분석,57793302.0,77.6,87.382,87.698,-5.6413 (94.3587),6 14,2020/06/15 07:33:41,낙찰하한선 미달
-47,2048197877,(주)그린주의,김현미,분석,57784480.0,77.4,87.368,87.685,-5.6558 (94.3442),7 6,2020/06/18 09:29:22,낙찰하한선 미달
-48,2148630373,(주)삼미미디어,김영식,분석,57784400.0,77.4,87.368,87.684,-5.6559 (94.3441),12 14,2020/06/17 17:20:47,낙찰하한선 미달
-49,1060115808,영진정보통신,이종규,분석,57771301.0,77.0,87.347,87.665,-5.6773 (94.3227),15 7,2020/06/15 08:06:18,낙찰하한선 미달
-50,1268629507,(주)화성정보통신,김석근,분석,57767249.0,76.8,87.341,87.658,-5.6839 (94.3161),5 1,2020/06/17 15:02:43,낙찰하한선 미달
-51,2048648634,주식회사 디에스에스지,이주미,분석,57766757.0,76.8,87.34,87.658,-5.6847 (94.3153),7 8,2020/06/17 18:40:27,낙찰하한선 미달
-52,1418116705,주식회사 동일이엔지,이동식,분석,57732265.0,75.8,87.286,87.605,-5.7410 (94.259),1 4,2020/06/17 15:39:25,낙찰하한선 미달
-53,2278114656,주식회사 정상네트워크,이존영,분석,57719230.0,75.4,87.265,87.586,-5.7623 (94.2377),2 15,2020/06/16 20:29:57,낙찰하한선 미달
-54,1238155786,웨이브사이언스(주),김일선,분석,57708790.0,75.0,87.249,87.57,-5.7793 (94.2207),1 13,2020/06/16 16:58:01,낙찰하한선 미달
-55,1328198436,주식회사 유신,서경숙,분석,57702645.0,74.8,87.239,87.56,-5.7894 (94.2106),1 15,2020/06/15 10:48:57,낙찰하한선 미달
-56,1078677070,씨지에스아이티(주),최규식,분석,57702500.0,74.8,87.239,87.56,-5.7896 (94.2104),15 8,2020/06/17 21:31:20,낙찰하한선 미달
-57,1098160833,주식회사포트론,곽정례,분석,57698090.0,74.6,87.232,87.554,-5.7968 (94.2032),4 2,2020/06/18 08:28:22,낙찰하한선 미달
-58,2698800193,주식회사 신성정보통신,오민석,분석,57648045.0,73.0,87.153,87.478,-5.8785 (94.1215),5 14,2020/06/18 08:52:43,낙찰하한선 미달
-59,1348139165,주식회사 보군,김동국,분석,57616330.0,72.0,87.103,87.429,-5.9303 (94.0697),2 10,2020/06/15 08:46:26,낙찰하한선 미달
-60,2178145434,주식회사 한양전자피에이,여동도,분석,57613230.0,72.0,87.098,87.425,-5.9354 (94.0646),11 9,2020/06/16 16:50:34,낙찰하한선 미달
-61,1198195585,(주)경원정보통신,박진원,분석,57605000.0,71.8,87.085,87.412,-5.9488 (94.0512),9 5,2020/06/16 09:18:43,낙찰하한선 미달
-62,3148642145,상강기술 주식회사,한상현,분석,57572216.0,70.6,87.034,87.362,-6.0023 (93.9977),13 3,2020/06/13 12:10:11,낙찰하한선 미달
-63,1241983110,대지통신공사,최문조,분석,57534448.0,69.4,86.974,87.305,-6.0640 (93.936),11 12,2020/06/17 16:35:41,낙찰하한선 미달
-64,1068674600,주식회사세나텍,이미경,분석,57526932.0,69.2,86.962,87.294,-6.0763 (93.9237),10 14,2020/06/16 09:43:47,낙찰하한선 미달
-65,1248737987,주식회사 넷,김주형,분석,57493550.0,68.2,86.91,87.243,-6.1308 (93.8692),3 15,2020/06/18 07:11:12,낙찰하한선 미달
-66,1068636509,청화하이테크 주식회사,김태훈,분석,57452000.0,66.8,86.844,87.18,-6.1986 (93.8014),13 10,2020/06/17 11:16:50,낙찰하한선 미달
-67,6468800798,주식회사 원넷시스템,지원구,분석,57418900.0,65.8,86.792,87.13,-6.2526 (93.7474),2 12,2020/06/17 09:47:24,낙찰하한선 미달
-68,1058777708,주식회사 선광이엔지,이미희,분석,57410301.0,65.6,86.779,87.117,-6.2667 (93.7333),15 6,2020/06/17 17:50:47,낙찰하한선 미달
-69,1078151890,주식회사유진솔루션,이훈희,분석,57397460.0,65.2,86.758,87.097,-6.2876 (93.7124),10 1,2020/06/15 10:57:30,낙찰하한선 미달
-70,1058151176,(주)에스디엠엔씨,조성정,분석,57328404.0,63.0,86.65,86.993,-6.4004 (93.5996),1 10,2020/06/17 09:12:22,낙찰하한선 미달
-71,1358167188,주식회사 세계일렉컴,조해승,분석,55098430.0,-7.2,83.138,83.609,-10.0412 (89.9588),14 2,2020/06/17 06:10:15,낙찰하한선 미달
-72,1078746443,(주)라인테크놀로지,유현식,분석,,-1742.4,,,,,0000/00/00 00:00:00,전자입찰취소신청
-73,4448800760,지인정보통신 주식회사,송필홍,분석,61153458.0,85.0,92.673,92.797,-0.1552 (99.8448),14 6,2020/06/16 10:42:31,순공사원가98%미만
-74,1300760458,동일전업사,김명래,분석,61151864.0,85.0,92.67,92.794,-0.1579 (99.8421),15 8,2020/06/12 14:06:19,순공사원가98%미만
-75,1298129699,(주)정우정보통신,장흥진,분석,61136920.0,85.0,92.647,92.772,-0.1822 (99.8178),15 12,2020/06/16 10:22:34,순공사원가98%미만
-76,6108169407,(주) 호원정보통신,윤옥순,분석,61118060.0,85.0,92.617,92.743,-0.2130 (99.787),11 12,2020/06/14 21:32:26,순공사원가98%미만
-77,1448125289,주식회사 에이샛,송성의,분석,61094169.0,85.0,92.579,92.707,-0.2520 (99.748),6 14,2020/06/12 14:37:54,순공사원가98%미만
-78,1278647828,주식회사 대륙미디어,김정창,분석,61076392.0,85.0,92.551,92.68,-0.2811 (99.7189),2 9,2020/06/17 17:37:39,순공사원가98%미만
-79,1348171262,주식회사 신양,황규봉,분석,61072490.0,85.0,92.545,92.674,-0.2874 (99.7126),15 3,2020/06/17 14:58:22,순공사원가98%미만
-80,2308800477,주식회사대호이엔씨,박현주,분석,61066301.0,85.0,92.535,92.665,-0.2975 (99.7025),12 11,2020/06/16 13:19:07,순공사원가98%미만
-81,1238186106,하나솔루션(주),음미라,분석,61028694.0,85.0,92.476,92.608,-0.3589 (99.6411),14 15,2020/06/16 11:02:50,순공사원가98%미만
-82,4148106158,라온이엔씨 주식회사,권성미,분석,61020793.0,85.0,92.464,92.596,-0.3718 (99.6282),14 5,2020/06/18 09:21:32,순공사원가98%미만
-83,1238175875,주식회사 휴톤,김영상,분석,60952440.0,85.0,92.356,92.492,-0.4834 (99.5166),14 13,2020/06/15 09:59:32,순공사원가98%미만
-84,4848700285,주식회사 디케이엔지니어링,박현자,분석,60913800.0,85.0,92.295,92.433,-0.5465 (99.4535),12 4,2020/06/12 13:38:58,순공사원가98%미만
-85,1278190728,주식회사 휴먼시스템,김준형,분석,60678920.0,85.0,91.925,92.077,-0.9300 (99.07),14 12,2020/06/16 08:33:24,순공사원가98%미만
-86,1358138266,(주)고광,이원주,분석,60290894.0,85.0,91.314,91.488,-1.5635 (98.4365),13 14,2020/06/17 13:12:44,순공사원가98%미만
-87,1258136465,(주)엘지정보통신,국동성,분석,59112300.0,85.0,89.459,89.7,-3.4878 (96.5122),3 5,2020/06/18 07:58:34,순공사원가98%미만
-88,1348148193,(주)삼보전자통신,유수형,분석,58920970.0,85.0,89.157,89.409,-3.8002 (96.1998),8 13,2020/06/12 18:46:29,순공사원가98%미만
-89,1388128490,한일테크(주),이민구,분석,58901000.0,85.0,89.126,89.379,-3.8328 (96.1672),4 9,2020/06/14 17:16:33,순공사원가98%미만
-90,1908100132,은하수정보통신 주식회사,안금숙,분석,58894289.0,85.0,89.115,89.369,-3.8438 (96.1562),7 5,2020/06/17 19:03:53,순공사원가98%미만
-91,5988100132,주식회사 비젼코리아,김경숙,분석,58831150.0,85.0,89.016,89.273,-3.9469 (96.0531),15 3,2020/06/17 21:30:54,순공사원가98%미만
-92,2158603525,주식회사 아이넷,김영주,분석,58814670.0,85.0,88.99,89.248,-3.9738 (96.0262),14 10,2020/06/17 15:48:37,순공사원가98%미만
-93,1248186754,주식회사 기가정보,손문,분석,58788070.0,85.0,88.948,89.207,-4.0172 (95.9828),2 10,2020/06/15 15:50:26,순공사원가98%미만
-94,1232861527,삼성계기공업,김진택,분석,58774141.0,85.0,88.926,89.186,-4.0399 (95.9601),8 11,2020/06/17 15:51:44,순공사원가98%미만
-95,2068153782,(주)포인컴,홍정아,분석,58667160.0,85.0,88.758,89.024,-4.2146 (95.7854),5 9,2020/06/15 10:03:21,순공사원가98%미만
-96,1078711298,청우기전주식회사,오병호,분석,58632435.0,85.0,88.703,88.971,-4.2713 (95.7287),8 15,2020/06/18 08:45:58,순공사원가98%미만
-97,1418124656,주식회사 미르종합건설,장영희,분석,58593770.0,85.0,88.642,88.913,-4.3344 (95.6656),1 14,2020/06/17 14:02:22,순공사원가98%미만
-98,1300571174,한마음통신,이병영,분석,58580500.0,85.0,88.621,88.893,-4.3561 (95.6439),7 4,2020/06/17 22:09:54,순공사원가98%미만
-99,1428161111,명성기전 주식회사,용문식,분석,58571694.0,85.0,88.607,88.879,-4.3705 (95.6295),1 11,2020/06/16 08:44:27,순공사원가98%미만
-100,1188111452,동화전자산업(주),김종화,분석,58562750.0,85.0,88.593,88.866,-4.3851 (95.6149),5 4,2020/06/18 08:42:55,순공사원가98%미만
-101,1258143248,주식회사 비즈넷정보통신,권순정,분석,58550020.0,85.0,88.573,88.846,-4.4059 (95.5941),2 11,2020/06/17 07:47:42,순공사원가98%미만
-102,1298181787,주식회사 건영네트워크,조건행,분석,58531000.0,85.0,88.543,88.817,-4.4369 (95.5631),2 3,2020/06/17 08:39:35,순공사원가98%미만
-103,2048614338,(주)오성에이브이시스템,심병섭,분석,58485670.0,85.0,88.472,88.749,-4.5109 (95.4891),9 6,2020/06/18 09:15:36,순공사원가98%미만
-104,3058173988,주식회사 동남이앤아이,김영식,분석,58467440.0,85.0,88.443,88.721,-4.5407 (95.4593),1 2,2020/06/15 10:13:17,순공사원가98%미만
-105,1308611160,대광정보시스템(주),김미영,분석,58463449.0,85.0,88.437,88.715,-4.5472 (95.4528),4 13,2020/06/17 10:26:33,순공사원가98%미만
-106,2158690656,금성통신건설(주),윤영신,분석,58449750.0,85.0,88.415,88.694,-4.5696 (95.4304),13 10,2020/06/18 08:16:42,순공사원가98%미만
-107,4908600115,에스케이씨인프라서비스 주식회사,안승윤,분석,58437544.0,85.0,88.396,88.676,-4.5895 (95.4105),7 12,2020/06/17 16:42:40,순공사원가98%미만
-108,6858100800,태봉전력 주식회사,이민정,분석,58433660.0,85.0,88.39,88.67,-4.5958 (95.4042),8 4,2020/06/15 16:34:00,순공사원가98%미만
-109,1018192253,주식회사 하늘영상통신기술,박재순,분석,58428870.0,85.0,88.382,88.662,-4.6037 (95.3963),13 15,2020/06/15 10:59:36,순공사원가98%미만
-110,7688800706,주식회사 씨지티,염가령,분석,58427200.0,85.0,88.38,88.66,-4.6064 (95.3936),8 12,2020/06/15 09:30:16,순공사원가98%미만
-111,1208620056,(주)베이스인네트웍스,김희준,분석,58427175.0,85.0,88.38,88.66,-4.6064 (95.3936),7 6,2020/06/12 10:45:35,순공사원가98%미만
-112,2118612681,(주)해우정보시스템,김병헌,분석,58425150.0,85.0,88.377,88.657,-4.6097 (95.3903),14 6,2020/06/16 09:04:48,순공사원가98%미만
-113,3578800433,주식회사 신광 이엔씨,허이슬,분석,58418880.0,85.0,88.367,88.647,-4.6200 (95.38),7 8,2020/06/17 20:50:26,순공사원가98%미만
-114,3960401043,케이에스시엔시,김세철,분석,58405990.0,85.0,88.346,88.628,-4.6410 (95.359),1 4,2020/06/16 18:02:33,순공사원가98%미만
-115,1248701626,주식회사 인터컴,정재은,분석,58400000.0,85.0,88.337,88.619,-4.6508 (95.3492),7 10,2020/06/17 13:42:32,순공사원가98%미만
-116,5058146489,신광전기통신 주식회사,남윤호,분석,58396223.0,85.0,88.331,88.613,-4.6570 (95.343),8 10,2020/06/17 14:19:14,순공사원가98%미만
-117,1428100754,(주) 원테크놀로지,김종달,분석,58389954.0,85.0,88.321,88.603,-4.6672 (95.3328),6 12,2020/06/17 16:52:19,순공사원가98%미만
-118,1108155266,(주)성산전기통신,이해붕,분석,58386830.0,85.0,88.316,88.599,-4.6723 (95.3277),15 14,2020/06/18 05:50:29,순공사원가98%미만
-119,1358153122,(주)에스엠티앤에스,이용우,분석,58382090.0,85.0,88.309,88.591,-4.6800 (95.32),7 8,2020/06/16 12:38:11,순공사원가98%미만
-120,1238167939,동화피.에이산업(주),김응주,분석,58370275.0,85.0,88.29,88.574,-4.6993 (95.3007),1 5,2020/06/17 10:45:15,순공사원가98%미만
-121,2048182660,동원오비텍(주),박동을,분석,58369450.0,85.0,88.289,88.572,-4.7007 (95.2993),5 13,2020/06/16 18:06:03,순공사원가98%미만
-122,1138158414,(주)신우종합정보,김찬종,분석,58365378.0,85.0,88.283,88.566,-4.7073 (95.2927),7 3,2020/06/16 20:44:15,순공사원가98%미만
-123,1258191959,주식회사 에이원정보통신,장효덕,분석,58354950.0,85.0,88.266,88.55,-4.7244 (95.2756),6 2,2020/06/13 10:46:53,순공사원가98%미만
-124,1198181214,엔텍월드주식회사,안병립,분석,58348720.0,85.0,88.256,88.541,-4.7345 (95.2655),12 10,2020/06/17 07:35:17,순공사원가98%미만
-125,1248174165,(주)고려시스템,박가순,분석,58346683.0,85.0,88.253,88.538,-4.7378 (95.2622),3 10,2020/06/17 10:29:53,순공사원가98%미만
-126,2018178513,주식회사 엔텍스,박승의,분석,58346526.0,85.0,88.253,88.537,-4.7381 (95.2619),11 1,2020/06/17 08:59:53,순공사원가98%미만
-127,1048159651,(주)성우음향정보통신,송민자,분석,58341671.0,85.0,88.245,88.53,-4.7460 (95.254),9 12,2020/06/18 08:36:24,순공사원가98%미만
-128,4028163632,주식회사 예원엔지니어링,이승진,분석,58329970.0,85.4,88.227,88.512,-4.7651 (95.2349),1 13,2020/06/18 09:10:07,순공사원가98%미만
-129,1138611622,(주)이담에스티,최명순,분석,58323394.0,85.6,88.216,88.502,-4.7759 (95.2241),6 9,2020/06/17 21:01:34,순공사원가98%미만
-130,2148752525,(주)엘티네트워크,조완식,분석,58322593.0,85.6,88.215,88.501,-4.7772 (95.2228),5 10,2020/06/17 10:15:15,순공사원가98%미만
-131,6388600361,주식회사 엘이디오션,김정수,분석,58318540.0,85.8,88.209,88.495,-4.7838 (95.2162),6 1,2020/06/17 14:55:32,순공사원가98%미만
-132,1238169811,주식회사 에이엠알시스템,김민태,분석,58316980.0,85.8,88.206,88.493,-4.7863 (95.2137),11 14,2020/06/16 18:25:59,순공사원가98%미만
-133,8808701537,주식회사 부원,변인섭,분석,58305025.0,86.2,88.187,88.475,-4.8059 (95.1941),3 5,2020/06/15 09:34:45,순공사원가98%미만
-134,2117299696,성원전자통신,성기신,분석,58304850.0,86.2,88.187,88.474,-4.8061 (95.1939),8 4,2020/06/16 19:21:01,순공사원가98%미만
-135,6098194527,주식회사 아이티지,김금태,분석,58299124.0,86.4,88.178,88.466,-4.8155 (95.1845),7 6,2020/06/17 12:44:24,순공사원가98%미만
-136,2118806373,(주)씨피에스엠엔씨,김용경,분석,58296700.0,86.6,88.174,88.462,-4.8195 (95.1805),14 11,2020/06/16 09:46:20,순공사원가98%미만
-137,1388113342,지에스 주식회사,김영미,분석,58295817.0,86.6,88.173,88.461,-4.8209 (95.1791),2 10,2020/06/15 08:28:23,순공사원가98%미만
-138,1068180183,보람정보통신서비스(주),안창진,분석,58295500.0,86.6,88.172,88.46,-4.8214 (95.1786),15 10,2020/06/15 01:56:32,순공사원가98%미만
-139,1138677788,(주)제이에스지테크,박혜경,분석,58294860.0,86.6,88.171,88.459,-4.8225 (95.1775),8 4,2020/06/12 12:58:58,순공사원가98%미만
-140,1288714730,주식회사 아이에스앤로드테크,박영배,분석,58289630.0,86.8,88.163,88.451,-4.8310 (95.169),15 10,2020/06/17 16:09:22,순공사원가98%미만
