순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1068127039,진명이엔씨(주)  [최종낙찰],박창호,분석,52899682,87.745,87.994,0.28440 (100.2844),1 15,2020/07/10 10:07:46,
2,1058192352,한아름정보통신(주),손경선,분석,52899890,87.745,87.994,0.28479 (100.28479),7 13,2020/07/13 13:13:54,
3,1138159301,삼인제어시스템 주식회사,최민성,분석,52899940,87.745,87.994,0.28488 (100.28488),11 9,2020/07/10 14:53:30,
4,2048105154,우일정보기술 주식회사,이오,분석,52901420,87.748,87.997,0.28769 (100.28769),7 4,2020/07/13 18:49:33,
5,1138655784,주식회사 유씨큐넷,김경,분석,52901543,87.748,87.997,0.28792 (100.28792),10 6,2020/07/10 11:07:44,
6,2198106704,유복전기(주),유정식,분석,52901570,87.748,87.997,0.28797 (100.28797),13 15,2020/07/10 10:11:58,
7,2118696662,(주)아이넷빌더,박해성,분석,52902003,87.749,87.998,0.28880 (100.2888),9 1,2020/07/10 10:15:27,
8,1180673427,한마음정보시스템,정인숙,분석,52904481,87.753,88.002,0.29349 (100.29349),2 15,2020/07/13 10:00:42,
9,1138175669,(주)용상전기통신,권혁기,분석,52905170,87.754,88.003,0.29480 (100.2948),8 5,2020/07/14 05:49:03,
10,1018176627,(주)엔터정보통신,이용구,분석,52905484,87.755,88.004,0.29539 (100.29539),11 7,2020/07/12 09:47:58,
11,1068690366,(주)윈투스시스템,신경익,분석,52905696,87.755,88.004,0.29580 (100.2958),12 4,2020/07/10 13:29:03,
12,1078757203,주식회사 비에스파워,정병섭,분석,52906100,87.756,88.005,0.29656 (100.29656),8 13,2020/07/13 22:29:45,
13,2037683508,우리통신네트워크,김만수,분석,52906910,87.757,88.006,0.29810 (100.2981),5 9,2020/07/13 16:25:15,
14,1118114477,주식회사 대흥데이타통신,박상영,분석,52908595,87.76,88.009,0.30129 (100.30129),8 15,2020/07/13 14:10:49,
15,2208108546,경림전기(주),김인형,분석,52908970,87.76,88.009,0.30200 (100.302),12 1,2020/07/13 15:32:47,
16,1198153514,다린전력(주),오승한,분석,52908980,87.76,88.01,0.30202 (100.30202),15 13,2020/07/11 23:23:12,
17,3188601020,주식회사 프레이,조성준,분석,52909758,87.762,88.011,0.30350 (100.3035),3 4,2020/07/10 10:56:15,
18,1078715052,(주)에이스씨씨텍,신현종,분석,52909810,87.762,88.011,0.30360 (100.3036),9 14,2020/07/13 10:40:08,
19,2098137137,주식회사우일씨앤아이,이준호,분석,52910174,87.762,88.011,0.30429 (100.30429),11 12,2020/07/13 10:33:57,
20,2208197511,(주)다산지앤지,유철종,분석,52911376,87.764,88.013,0.30656 (100.30656),7 14,2020/07/13 13:02:03,
21,2148772161,주식회사 비에스아이시스템,박해용,분석,52911920,87.765,88.014,0.30760 (100.3076),1 3,2020/07/10 17:00:52,
22,1200399230,건영정보통신,김재곤,분석,52912553,87.766,88.015,0.30880 (100.3088),15 4,2020/07/14 09:50:46,
23,2208657396,(주)가온네트,오장환,분석,52912560,87.766,88.015,0.30881 (100.30881),3 8,2020/07/10 15:33:14,
24,2048639509,주식회사 대한유비텍,강성철,분석,52913180,87.767,88.017,0.30998 (100.30998),2 11,2020/07/14 09:15:16,
25,2048620126,(주)상부사종합건설,이상만,분석,52913608,87.768,88.017,0.31080 (100.3108),8 2,2020/07/14 08:01:05,
26,1078675432,(주)비젼엔텍,김종윤,분석,52913614,87.768,88.017,0.31081 (100.31081),3 9,2020/07/14 08:54:16,
27,2018603701,소성정보기술 (주),김금남,분석,52914382,87.769,88.018,0.31226 (100.31226),5 1,2020/07/14 08:50:31,
28,1128148359,(주)펜타콤씨엔씨,최상록,분석,52914399,87.769,88.019,0.31230 (100.3123),11 3,2020/07/10 13:28:06,
29,5048133604,주식회사다온네트웍스,김진환,분석,52914500,87.77,88.019,0.31249 (100.31249),13 6,2020/07/10 10:03:33,
30,1068147942,태양이엠씨(주),선오규,분석,52914980,87.77,88.019,0.31340 (100.3134),7 15,2020/07/14 08:57:29,
31,2068111894,(주)아파트피아,곽복동,분석,52915140,87.771,88.02,0.31370 (100.3137),7 5,2020/07/10 13:09:29,
32,4028141375,주식회사 이레유비크,박임철,분석,52916220,87.772,88.022,0.31575 (100.31575),11 10,2020/07/13 08:55:15,
33,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,52916880,87.774,88.023,0.31700 (100.317),2 3,2020/07/13 16:30:01,
34,1058619564,주식회사 다상테크,김춘기,분석,52917027,87.774,88.023,0.31728 (100.31728),13 4,2020/07/13 16:26:05,
35,5178101428,주식회사 율이앤씨,전형숙,분석,52917460,87.774,88.024,0.31810 (100.3181),4 10,2020/07/13 15:07:28,
36,2148180640,(주)남인정보통신,김남호,분석,52917828,87.775,88.024,0.31880 (100.3188),4 11,2020/07/10 10:35:41,
37,1088167041,(주)가디엘,최혜심,분석,52918566,87.776,88.025,0.32019 (100.32019),5 4,2020/07/14 09:36:21,
38,2048174554,주식회사 창흥텔레콤,진경미,분석,52920200,87.779,88.028,0.32329 (100.32329),2 6,2020/07/14 07:55:03,
39,1138148366,주식회사 레이어스,조인선,분석,52920360,87.779,88.028,0.32360 (100.3236),10 4,2020/07/13 12:24:32,
40,1098197140,(주)코맥스시큐리티,김종정,분석,52921889,87.782,88.031,0.32649 (100.32649),3 6,2020/07/14 09:34:00,
41,1288141176,주식회사 와이씨스템,장영찬,분석,52922049,87.782,88.031,0.32680 (100.3268),12 2,2020/07/13 10:38:45,
42,1168155492,주식회사 코콤텍,고성춘,분석,52922520,87.783,88.032,0.32769 (100.32769),10 12,2020/07/13 15:28:38,
43,1068180183,보람정보통신서비스(주),안창진,분석,52922700,87.783,88.032,0.32803 (100.32803),9 13,2020/07/11 09:40:39,
44,8028800189,주식회사 아이앤서브,박광열,분석,52923103,87.784,88.033,0.32880 (100.3288),7 13,2020/07/14 09:15:20,
45,8998100506,주식회사 다온텍,김효범,분석,52924210,87.786,88.035,0.33089 (100.33089),13 2,2020/07/14 09:17:02,
46,1258180919,(주)경일전공,정요진,분석,52924264,87.786,88.035,0.33100 (100.331),8 9,2020/07/13 15:24:46,
47,1138658592,위너시스텍 주식회사,조용걸,분석,52924900,87.787,88.036,0.33220 (100.3322),10 7,2020/07/13 17:01:09,
48,3388801483,주식회사 에버그린티앤씨,최재완,분석,52925500,87.788,88.037,0.33334 (100.33334),11 4,2020/07/10 15:41:02,
49,1048635917,주식회사 비전에스엔씨,김국배,분석,52925950,87.789,88.038,0.33419 (100.33419),13 15,2020/07/14 07:31:39,
50,1098143872,보은전자방송통신(주),우영섭,분석,52926480,87.789,88.039,0.33520 (100.3352),15 5,2020/07/14 08:33:30,
50,1098153822,서울텔엔지니어링(주),정영철,분석,52926480,87.789,88.039,0.33520 (100.3352),10 3,2020/07/13 09:33:04,
