순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,6318800044.0,화인씨엔이 주식회사,김영심,분석,61015023,87.762,87.169,-0.65611 (99.34389),,0000/00/00 00:00:00,
2,1178124861.0,케이이피엔지니어링(주),박성진,분석,61035660,87.791,87.198,-0.62251 (99.37749),,0000/00/00 00:00:00,
3,1058645500.0,태지종합건설(주),박소연,분석,61055510,87.82,87.227,-0.59019 (99.40981),,0000/00/00 00:00:00,
4,2068601047.0,왕건전기 주식회사,한미라,분석,61087317,87.866,87.272,-0.53840 (99.4616),,0000/00/00 00:00:00,
5,1178169252.0,엠에스온(주),이경미,분석,61093581,87.875,87.281,-0.52820 (99.4718),,0000/00/00 00:00:00,
6,1288147108.0,주식회사 씨앤씨전력,정행엽,분석,61175999,87.993,87.399,-0.39401 (99.60599),,0000/00/00 00:00:00,
7,1138633645.0,주식회사 와이넷,석지윤,분석,61183550,88.004,87.41,-0.38172 (99.61828),,0000/00/00 00:00:00,
8,2158784530.0,주식회사 대운텔레시스,장안성,분석,61185953,88.007,87.413,-0.37781 (99.62219),,0000/00/00 00:00:00,
9,1228167163.0,하이테크텔(주),송점희,분석,61196457,88.023,87.428,-0.36070 (99.6393),,0000/00/00 00:00:00,
10,1098160833.0,주식회사포트론,곽정례,분석,61209065,88.041,87.446,-0.34017 (99.65983),,0000/00/00 00:00:00,
11,1118124994.0,오리엔트주식회사,이경미,분석,61232000,88.074,87.479,-0.30283 (99.69717),,0000/00/00 00:00:00,
12,2048174554.0,주식회사 창흥텔레콤,진경미,분석,61249600,88.099,87.504,-0.27418 (99.72582),,0000/00/00 00:00:00,
13,1228800161.0,주식회사 더울림,임연희,분석,61292881,88.161,87.566,-0.20371 (99.79629),,0000/00/00 00:00:00,
14,,(주)케이에스브이,정기환,분석,61379559,88.286,87.69,-0.06258 (99.93742),,0000/00/00 00:00:00,
15,1068615668.0,(주)솔로몬기술단기술사사무소,한선미,분석,61434089,88.364,87.767,0.02621 (100.02621),,0000/00/00 00:00:00,
16,5518100318.0,주식회사 씨스테크,류니나,분석,61436600,88.368,87.771,0.03030 (100.0303),,0000/00/00 00:00:00,
17,1078651838.0,(주)캐스트 원,윤정순,분석,61447100,88.383,87.786,0.04739 (100.04739),,0000/00/00 00:00:00,
18,2118850165.0,해음전기(주),김명은,분석,61454105,88.393,87.796,0.05880 (100.0588),,0000/00/00 00:00:00,
19,1138157550.0,뉴코리아전자통신 주식회사,조영순,분석,61587996,88.586,87.987,0.27680 (100.2768),,0000/00/00 00:00:00,
20,2158199031.0,한소리이앤씨주식회사,전화진,분석,61594330,88.595,87.996,0.28711 (100.28711),,0000/00/00 00:00:00,
21,1078688354.0,(주)혜인에스앤에스,유순희,분석,61651380,88.677,88.078,0.38000 (100.38),,0000/00/00 00:00:00,
22,1128143733.0,공간미디어(주),김명숙,분석,61678280,88.716,88.116,0.42380 (100.4238),,0000/00/00 00:00:00,
23,1108609224.0,주식회사 두루스코,김옥연,분석,61707195,88.757,88.158,0.47087 (100.47087),,0000/00/00 00:00:00,
24,1098155422.0,창공정보통신(주),김배명,분석,61718180,88.773,88.173,0.48876 (100.48876),,0000/00/00 00:00:00,
25,1048159651.0,(주)성우음향정보통신,송민자,분석,61722623,88.779,88.18,0.49599 (100.49599),,0000/00/00 00:00:00,
26,2108157604.0,주식회사 시울이엔지,김미숙,분석,61725322,88.783,88.184,0.50039 (100.50039),,0000/00/00 00:00:00,
27,2018603701.0,소성정보기술 (주),김금남,분석,61747671,88.815,88.215,0.53678 (100.53678),,0000/00/00 00:00:00,
28,1088159691.0,(주)다우텔레콤,이영순,분석,61763580,88.838,88.238,0.56268 (100.56268),,0000/00/00 00:00:00,
29,1078606385.0,대선아이넷(주),신일자,분석,61769000,88.846,88.246,0.57150 (100.5715),,0000/00/00 00:00:00,
30,1078162397.0,신용통신 주식회사,변옥희,분석,61798304,88.888,88.288,0.61922 (100.61922),,0000/00/00 00:00:00,
31,2048626080.0,주식회사 엘제이이엔지,임성희,분석,61800461,88.891,88.291,0.62273 (100.62273),,0000/00/00 00:00:00,
32,1198658528.0,진솔이앤에스 주식회사,김정현,분석,61831335,88.936,88.335,0.67300 (100.673),,0000/00/00 00:00:00,
33,1068168350.0,신동전자주식회사,김정분,분석,61844355,88.954,88.354,0.69420 (100.6942),,0000/00/00 00:00:00,
34,1058746506.0,(주)파워일렉,이정림,분석,61903070,89.039,88.438,0.78980 (100.7898),,0000/00/00 00:00:00,
-1,1178122655.0,셀렉트정보기술(주),임윤정,분석,60889060,87.58,86.989,-0.86120 (99.1388),,0000/00/00 00:00:00,미달
-2,1198653668.0,에코아이넷(주),박은희,분석,60781884,87.426,86.836,-1.03571 (98.96429),,0000/00/00 00:00:00,미달
-3,2208680918.0,(주)엠디엠알,이재원,분석,60671639,87.268,86.678,-1.21520 (98.7848),,0000/00/00 00:00:00,미달
-4,1178188899.0,주식회사 시큐렉스,최영희,분석,60466196,86.972,86.385,-1.54970 (98.4503),,0000/00/00 00:00:00,미달
-5,1098625336.0,(주)쏘울아이티,최은정,분석,60367558,86.83,86.244,-1.71031 (98.28969),,0000/00/00 00:00:00,미달
-6,1180673427.0,한마음정보시스템,정인숙,분석,60050992,86.375,85.792,-2.22573 (97.77427),,0000/00/00 00:00:00,미달
