순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2158621601,주식회사대륭전력통신,정병구,분석,66052929,87.767,85.529,-2.52491 (97.47509),,2016/02/29 10:46:40,
2,1095150401,(주)코맥스시큐리티,김종정,분석,66053743,87.768,85.53,-2.52370 (97.4763),,2016/02/29 09:25:14,
3,1198635165,(주)세화정보통신,김영주,분석,66071225,87.792,85.553,-2.49791 (97.50209),,2016/02/26 10:45:29,
4,1198180947,한빛에이스전통(주),허경만,분석,66077641,87.8,85.561,-2.48844 (97.51156),,2016/02/29 11:02:54,
5,,(주)텔레큐브,정영신,분석,66091690,87.819,85.579,-2.46771 (97.53229),,2016/02/26 09:50:23,
6,2158189983,주식회사아이티벨리,김기운,분석,66094800,87.823,85.583,-2.46312 (97.53688),,2016/02/29 17:20:39,
7,2188120528,(주)엠앤제이,하준석,분석,66097580,87.827,85.587,-2.45901 (97.54099),,2016/02/26 16:07:50,
8,1240466927,육일정보통신(주),김영옥,분석,66104420,87.836,85.596,-2.44892 (97.55108),,2016/02/26 11:17:20,
9,1068602542,주식회사 유셀네트웍스,김구동,분석,66104699,87.836,85.596,-2.44851 (97.55149),,2016/03/02 08:40:30,
10,1191396324,우리통신,윤순옥,분석,66114324,87.849,85.609,-2.43430 (97.5657),,2016/02/29 12:08:08,
11,1208745904,(주)엘엔케이네트웍스,김광일,분석,66115070,87.85,85.609,-2.43320 (97.5668),,2016/02/29 12:19:27,
12,21981*****,(주)이레에너지테크,강래원,분석,66132348,87.873,85.632,-2.40771 (97.59229),,2016/02/26 14:00:51,
13,2208108546,경림전기(주),김인형,분석,66140010,87.883,85.642,-2.39640 (97.6036),,2016/02/25 11:35:32,
14,2178126102,(주)오버더케이블,이종구,분석,66173278,87.927,85.685,-2.34730 (97.6527),,2016/02/26 19:04:42,
15,2048161869,(주)근영이엔씨,이성영,분석,66184256,87.942,85.699,-2.33110 (97.6689),,2016/02/23 12:48:58,
16,1208168171,성호아이피오(주),민문기,분석,66191600,87.952,85.709,-2.32027 (97.67973),,2016/02/25 19:11:01,
17,1098162433,광명정보통신(주),김형준,분석,66198555,87.961,85.718,-2.31000 (97.69),,2016/03/02 09:09:19,
18,1018126108,(주)일능,정운겸,분석,66207560,87.973,85.729,-2.29671 (97.70329),,2016/02/29 10:00:25,
19,2148122183,(주)하나전기,김선식,분석,66227015,87.999,85.754,-2.26800 (97.732),,2016/02/29 21:52:40,
20,1078626760,두인전기통신(주),안병배,분석,66249642,88.029,85.784,-2.23461 (97.76539),,2016/02/25 20:28:51,
21,1138668654,주식회사코리아아이씨티,정오연,분석,66250461,88.03,85.785,-2.23340 (97.7666),,2016/02/26 12:53:56,
22,2158630809,주식회사 파이널위즈,곽관남,분석,66256085,88.037,85.792,-2.22511 (97.77489),,2016/02/26 11:40:17,
23,1068143494,(자)화인전자통신,장주용,분석,66264280,88.048,85.803,-2.21301 (97.78699),,2016/02/29 11:40:42,
24,2138634018,(주)비트정보통신,송재화,분석,66267741,88.053,85.807,-2.20790 (97.7921),,2016/02/25 17:08:37,
25,1198195493,주식회사 인텍하우징,심인석,분석,66277431,88.066,85.82,-2.19360 (97.8064),,2016/02/29 09:24:38,
26,1098603593,주식회사 완일이씨에스,김경창,분석,66288200,88.08,85.834,-2.17771 (97.82229),,2016/02/29 15:58:29,
27,1120180788,대성미디어,김상봉,분석,66288205,88.08,85.834,-2.17771 (97.82229),,2016/02/26 08:38:05,
28,2148122316,금송전기(주),신중현,분석,66289490,88.082,85.835,-2.17581 (97.82419),,2016/02/29 10:17:44,
29,1208702787,(주)유싱크코리아,권정남,분석,66291000,88.084,85.837,-2.17358 (97.82642),,2016/02/26 15:23:14,
30,1198611222,(주)제이에이티,이세창,분석,66291500,88.084,85.838,-2.17284 (97.82716),,2016/02/26 18:19:31,
31,1138148366,주식회사 레이어스,조인선,분석,66293559,88.087,85.841,-2.16980 (97.8302),,2016/02/26 13:26:07,
32,1048120291,청음통신 주식회사,임광희,분석,66295600,88.09,85.843,-2.16679 (97.83321),,2016/03/02 10:28:53,
33,1078193643,알트론(주),권은영,분석,66299861,88.096,85.849,-2.16050 (97.8395),,2016/02/29 09:20:19,
