순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1388196682,주식회사 한승  [최종낙찰],최연주,분석,18717700.0,85.0,87.745,88.541,0.10660 (100.1066),13 10,2019/12/23 12:19:59,
2,1078167709,온세텔레콤(주),박준학,분석,18717771.0,85.0,87.745,88.541,0.10698 (100.10698),4 5,2019/12/19 17:04:44,
3,1348725208,주식회사 바로,최현우,분석,18717790.0,85.0,87.745,88.542,0.10709 (100.10709),11 7,2019/12/21 18:04:50,
4,1268175947,우리전력(주),최성학,분석,18717900.0,85.0,87.746,88.542,0.10768 (100.10768),2 1,2019/12/20 09:34:57,
5,2248138678,메가일렉주식회사,이경화,분석,18718090.0,85.0,87.747,88.543,0.10870 (100.1087),6 14,2019/12/22 22:57:49,
6,1308702921,주식회사 진영전기통신,전정순,분석,18718460.0,85.0,87.749,88.545,0.11070 (100.1107),12 10,2019/12/22 14:06:54,
7,5058164847,쎄인탑(주),심상철,분석,18718738.0,85.0,87.75,88.546,0.11220 (100.1122),8 11,2019/12/19 10:28:34,
8,1238169505,주식회사거창,한만조,분석,18718810.0,85.0,87.75,88.546,0.11258 (100.11258),7 4,2019/12/19 17:03:10,
9,1380715369,영인 아이티 기술사 사무소,함영만,분석,18718830.0,85.0,87.751,88.546,0.11269 (100.11269),3 2,2019/12/20 14:42:26,
10,1138178875,주식회사 디즈넷,최용선,분석,18718850.0,85.0,87.751,88.547,0.11280 (100.1128),13 8,2019/12/23 09:22:44,
11,1388117654,(주)태영종합건설,고광용,분석,18719000.0,85.0,87.751,88.547,0.11361 (100.11361),13 9,2019/12/20 13:54:30,
12,1198611746,(주)지트인,김재환,분석,18719065.0,85.0,87.752,88.548,0.11396 (100.11396),3 9,2019/12/20 16:04:01,
13,1171187825,신원전자,안희덕,분석,18719590.0,85.0,87.754,88.55,0.11679 (100.11679),15 2,2019/12/20 09:20:59,
14,1238190158,주식회사두성미디어,정재득,분석,18719700.0,85.2,87.755,88.551,0.11738 (100.11738),10 9,2019/12/19 10:21:55,
15,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,18719740.0,85.2,87.755,88.551,0.11760 (100.1176),4 1,2019/12/20 14:12:48,
16,1388123137,주식회사 에스시큐리티,김학수,분석,18720000.0,85.2,87.756,88.552,0.11900 (100.119),1 10,2019/12/21 16:46:28,
17,1098607342,(주)신평통신,이정민,분석,18720623.0,85.2,87.76,88.555,0.12236 (100.12236),14 8,2019/12/22 23:10:31,
18,2148641415,주식회사액션테크,이학면,분석,18720630.0,85.2,87.76,88.555,0.12240 (100.1224),7 9,2019/12/21 14:10:16,
19,1278606166,주식회사 승진정보,박진서,분석,18720670.0,85.2,87.76,88.555,0.12261 (100.12261),14 10,2019/12/20 17:16:32,
20,1222082687,길샘정보통신,전남철,분석,18720760.0,85.2,87.76,88.556,0.12310 (100.1231),13 3,2019/12/22 15:49:21,
21,1138191636,승리하이텍(주),백성현,분석,18720790.0,85.2,87.76,88.556,0.12326 (100.12326),15 14,2019/12/19 10:55:06,
