순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,7288700415,주식회사 티엑스텍  [최종낙찰],박영기,분석,93387752,85.0,87.747,86.843,-1.02770 (98.9723),3 9,2019/06/13 17:22:53,
2,1088122724,영진정보통신주식회사,김영식,분석,93387940,85.0,87.747,86.843,-1.02751 (98.97249),12 11,2019/06/17 13:15:10,
3,1098167078,(주)에스씨네트,이계영,분석,93392941,85.0,87.752,86.848,-1.02221 (98.97779),10 11,2019/06/13 13:24:57,
4,1358178502,주식회사 디알네트웍스,이기영,분석,93397560,85.2,87.756,86.852,-1.01731 (98.98269),7 3,2019/06/13 20:16:45,
5,2208882337,태암네트워크 주식회사,김만기,분석,93398320,85.2,87.757,86.853,-1.01650 (98.9835),13 7,2019/06/14 16:48:41,
6,1101185132,메이폴정보통신,박용진,분석,93406623,85.4,87.765,86.86,-1.00771 (98.99229),1 3,2019/06/15 23:19:49,
7,1058186995,부원동력(주),이병의,분석,93407000,85.4,87.765,86.861,-1.00731 (98.99269),1 11,2019/06/14 15:23:04,
8,2048130648,주식회사 케빅,정병철,분석,93413900,85.4,87.772,86.867,-0.99999 (99.00001),13 10,2019/06/17 13:23:57,
9,2148668087,주식회사 네오티스,이운학,분석,93423050,85.6,87.78,86.876,-0.99030 (99.0097),1 11,2019/06/13 17:11:12,
10,1298155066,일조텔레콤(주),김문섭,분석,93425023,85.6,87.782,86.877,-0.98820 (99.0118),5 14,2019/06/14 08:58:46,
11,2118101156,(주)인스틴솔루션,박세준,분석,93428900,85.8,87.786,86.881,-0.98410 (99.0159),3 1,2019/06/13 10:28:54,
12,2068125141,주식회사 스테이지넷,임영규,분석,93443894,86.0,87.8,86.895,-0.96821 (99.03179),9 5,2019/06/13 10:24:49,
13,2078109289,栗林建設 株式會社,윤석율,분석,93444000,86.0,87.8,86.895,-0.96809 (99.03191),14 11,2019/06/17 09:53:41,
14,1058663420,(주)엠비에스엔지니어링,강형주,분석,93462766,86.4,87.818,86.913,-0.94820 (99.0518),6 14,2019/06/16 21:35:15,
15,1058693453,주식회사태융정보통신,문성준,분석,93467673,86.4,87.822,86.917,-0.94300 (99.057),13 15,2019/06/16 23:28:16,
16,1018662695,주식회사 메가시스템,김대석,분석,93470254,86.6,87.825,86.919,-0.94027 (99.05973),2 7,2019/06/17 09:46:58,
17,1138630143,주식회사일하유비넷,박상규,분석,93479800,86.6,87.834,86.928,-0.93015 (99.06985),7 9,2019/06/13 10:01:05,
18,2148811443,(주)우신지엘에스,문경종,분석,93481637,86.8,87.835,86.93,-0.92821 (99.07179),8 5,2019/06/13 10:12:30,
19,1058153999,현대계장공업(주),박종성,분석,93482109,86.8,87.836,86.93,-0.92771 (99.07229),12 7,2019/06/14 10:15:55,
20,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,93484374,86.8,87.838,86.933,-0.92530 (99.0747),15 1,2019/06/13 14:08:33,
21,1088179663,주식회사 시큐뱅크,심재춘,분석,93487480,86.8,87.841,86.935,-0.92201 (99.07799),12 9,2019/06/14 15:38:04,
22,2148840477,주식회사 알비에스테크,김동헌,분석,93487771,86.8,87.841,86.936,-0.92170 (99.0783),4 6,2019/06/17 07:15:41,
23,2041077930,라인월드정보,박선양,분석,93501169,87.0,87.854,86.948,-0.90751 (99.09249),3 12,2019/06/14 17:57:33,
24,2078149656,코리아데이타코퍼레이션(주),이기철,분석,93508000,87.2,87.86,86.955,-0.90027 (99.09973),2 9,2019/06/14 12:37:52,
25,2178119300,(주)엔씨디지넷,이종훈,분석,93513813,87.4,87.866,86.96,-0.89411 (99.10589),15 5,2019/06/17 11:54:53,
26,1078197085,(주)코어넷,소흥섭,분석,93514980,87.4,87.867,86.961,-0.89287 (99.10713),15 1,2019/06/17 08:29:26,
27,2118850165,해음전기(주),김년봉,분석,93534195,87.8,87.885,86.979,-0.87250 (99.1275),2 15,2019/06/16 23:26:41,
28,1108157338,(주)메트로컴넷,최선민,분석,93546722,88.0,87.897,86.991,-0.85923 (99.14077),2 14,2019/06/14 13:15:42,
29,2140562973,대산정보통신공사,오도균,분석,93548065,88.0,87.898,86.992,-0.85780 (99.1422),12 5,2019/06/17 07:28:01,
30,1062475052,한우리정보통신,전막동,분석,93550250,88.0,87.9,86.994,-0.85549 (99.14451),3 14,2019/06/13 10:21:29,
31,2208727337,주식회사주니파워네트웍스,노병준,분석,93568550,88.4,87.917,87.011,-0.83609 (99.16391),5 2,2019/06/13 14:48:17,
32,1168147309,문엔지니어링(주),문헌일,분석,93569000,88.4,87.917,87.011,-0.83562 (99.16438),4 10,2019/06/17 09:43:54,
33,1078636517,주식회사 국일이앤씨,서남석,분석,93573777,88.4,87.922,87.016,-0.83056 (99.16944),10 8,2019/06/13 12:25:04,
34,2088115955,대건통신건설(주),양승범,분석,93574290,88.4,87.922,87.016,-0.83001 (99.16999),11 10,2019/06/13 14:41:18,
35,2148770450,주식회사 아리시스,이대섭,분석,93576655,88.6,87.925,87.018,-0.82751 (99.17249),3 9,2019/06/13 15:27:38,
35,1078662029,주식회사 아이티트레인,주영일,분석,93576655,88.6,87.925,87.018,-0.82751 (99.17249),3 13,2019/06/13 16:30:24,
37,4168143159,(주)그린아이씨티,정상욱,분석,93586570,88.6,87.934,87.028,-0.81700 (99.183),9 6,2019/06/17 09:51:58,
38,1148633857,에스엠이엔지(주),이관휴,분석,93587034,88.6,87.934,87.028,-0.81651 (99.18349),8 11,2019/06/13 13:32:05,
39,2178135988,주식회사 조은정보,조용정,분석,93590010,88.8,87.937,87.031,-0.81335 (99.18665),1 13,2019/06/13 18:01:47,
40,2148612657,한국전파기지국주식회사,장석하,분석,93603170,89.0,87.95,87.043,-0.79940 (99.2006),1 7,2019/06/13 11:15:29,
41,2208626821,한성씨앤엔(주),한성,분석,93604500,89.0,87.951,87.044,-0.79800 (99.202),5 8,2019/06/13 10:31:19,
42,1098613335,주식회사 스마트씨앤아이,임요웅,분석,93611850,89.2,87.958,87.051,-0.79021 (99.20979),15 13,2019/06/13 10:33:00,
43,2208804175,주식회사 예준시스템,이인애,분석,93613913,89.2,87.96,87.053,-0.78802 (99.21198),9 6,2019/06/17 09:29:59,
44,1018148698,(주)석산텔레콤,박봉환,분석,93622796,89.4,87.968,87.061,-0.77860 (99.2214),8 11,2019/06/17 09:38:59,
45,1068611721,우리보안 주식회사,이명재,분석,93622985,89.4,87.968,87.061,-0.77840 (99.2216),2 8,2019/06/17 08:00:44,
46,1058179892,(주)지에스컴,김형호,분석,93625815,89.4,87.971,87.064,-0.77541 (99.22459),5 3,2019/06/13 14:41:08,
47,1298163829,(주)시원코리아,임희득,분석,93627790,89.4,87.973,87.066,-0.77331 (99.22669),11 12,2019/06/14 10:20:37,
48,1208192633,(주)유니썬코리아,김형중,분석,93630107,89.6,87.975,87.068,-0.77086 (99.22914),4 11,2019/06/14 16:21:02,
49,1088603552,주식회사 아이앤씨테크,전민호,분석,93632250,89.6,87.977,87.07,-0.76859 (99.23141),10 15,2019/06/16 22:15:21,
50,2208180951,엘지정보기술(주),엄태원,분석,93636383,89.6,87.981,87.074,-0.76421 (99.23579),6 3,2019/06/17 09:40:47,
51,1058199938,삼호전자통신(주),이경희,분석,93637270,89.6,87.982,87.075,-0.76327 (99.23673),8 14,2019/06/14 09:26:39,
52,2141167760,세기정보통신,송재홍,분석,93637330,89.6,87.982,87.075,-0.76320 (99.2368),14 8,2019/06/13 15:22:09,
53,2038158134,(주)두전네트,손광현,분석,93638390,89.6,87.983,87.076,-0.76208 (99.23792),11 3,2019/06/13 10:05:27,
54,1328800173,난방산업 주식회사,강경옥,분석,93642691,89.8,87.987,87.08,-0.75752 (99.24248),9 15,2019/06/17 09:16:07,
55,1138635212,(주)아이제이일렉트론,김도형,분석,93643500,89.8,87.987,87.081,-0.75666 (99.24334),2 13,2019/06/14 17:01:37,
56,1148664613,(주)상우정보기술,하문한,분석,93643930,89.8,87.988,87.081,-0.75621 (99.24379),11 3,2019/06/14 10:53:12,
57,1068142253,주식회사 밀로텍,최충식,분석,93644498,89.8,87.988,87.081,-0.75561 (99.24439),15 5,2019/06/14 09:57:11,
58,1188114949,이주씨스템(주),이복균,분석,93644650,89.8,87.989,87.082,-0.75544 (99.24456),2 1,2019/06/17 09:10:39,
59,6918100014,에스큐앤티 주식회사(SQ&T Inc.),권영도,분석,93645820,89.8,87.99,87.083,-0.75420 (99.2458),8 14,2019/06/14 09:32:04,
60,1098143872,보은전자방송통신(주),우영섭,분석,93653841,90.0,87.997,87.09,-0.74570 (99.2543),4 1,2019/06/17 09:20:10,
61,2158691790,에이브이에스텍(주),박주영,분석,93654220,90.0,87.998,87.091,-0.74530 (99.2547),14 2,2019/06/14 08:10:40,
62,2318104123,주식회사서경이엔씨,이일선,분석,93662330,89.8,88.005,87.098,-0.73671 (99.26329),1 6,2019/06/16 21:40:34,
63,1138169250,코리아이지텔주식회사,임규학,분석,93662710,89.8,88.006,87.098,-0.73630 (99.2637),8 7,2019/06/14 13:21:27,
64,1138143793,(주)오라시스템,김동화,분석,93668180,89.8,88.011,87.104,-0.73051 (99.26949),7 12,2019/06/17 13:27:24,
65,2128180192,(주)에스포스텔레콤,이상수,분석,93670330,89.8,88.013,87.106,-0.72823 (99.27177),2 4,2019/06/13 15:25:45,
66,1058619564,주식회사 다상테크,김춘기,분석,93671300,89.8,88.014,87.106,-0.72720 (99.2728),8 3,2019/06/14 14:16:16,
67,2158197106,주식회사통해,전용일,분석,93671390,89.8,88.014,87.107,-0.72711 (99.27289),13 9,2019/06/14 11:30:04,
68,1088195004,(주)한양케이앤이,김홍인,분석,93673370,89.6,88.016,87.108,-0.72501 (99.27499),13 9,2019/06/13 15:14:30,
69,1208742187,주식회사 미소아이티,김재욱,분석,93675560,89.6,88.018,87.11,-0.72269 (99.27731),10 9,2019/06/17 09:12:03,
70,1138135425,(주)뉴넷팝,이경택,분석,93676123,89.6,88.018,87.111,-0.72209 (99.27791),11 10,2019/06/13 12:47:27,
71,1138139080,(주)성강통신기술사사무소,안치영,분석,93679600,89.6,88.021,87.114,-0.71840 (99.2816),6 7,2019/06/17 09:03:34,
72,2018146684,주식회사 한국에이브이,조형국,분석,93693940,89.2,88.035,87.127,-0.70321 (99.29679),8 3,2019/06/17 11:09:12,
