순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2148805903,리조이스통신주식회사  [최종낙찰],최공휘,분석,821540410,45.0,86.745,87.35,-0.36171 (99.63829),6 1,2019/11/15 10:56:34,
2,2128140491,(주)벧엘정보통신,채수진,분석,821550200,45.0,86.746,87.351,-0.36051 (99.63949),3 2,2019/11/19 07:41:44,
3,2068111894,(주)아파트피아,곽복동,분석,821573860,45.0,86.748,87.353,-0.35761 (99.64239),14 11,2019/11/18 13:05:01,
3,8568800361,주식회사 우선기술,정우영,분석,821573860,45.0,86.748,87.353,-0.35761 (99.64239),2 11,2019/11/19 09:34:51,
5,2018188632,주식회사 라코스시스템,양규환,분석,821624334,45.0,86.754,87.359,-0.35142 (99.64858),3 10,2019/11/18 13:56:04,
6,5518100318,주식회사 씨스테크,류니나,분석,821644840,45.2,86.757,87.361,-0.34890 (99.6511),5 1,2019/11/19 02:55:27,
7,4168143159,(주)그린아이씨티,정상욱,분석,821653000,45.2,86.757,87.362,-0.34790 (99.6521),8 7,2019/11/15 10:16:07,
8,1188113673,동해정보통신 주식회사,이창원,분석,821666060,45.2,86.759,87.363,-0.34630 (99.6537),5 15,2019/11/18 17:16:03,
9,2066762193,보성통신,문용권,분석,821684390,45.2,86.761,87.365,-0.34406 (99.65594),9 10,2019/11/17 18:32:58,
10,5298100062,주식회사 알에프코리아,신현성,분석,821691834,45.2,86.762,87.366,-0.34314 (99.65686),1 10,2019/11/18 11:31:43,
11,2118193336,(주)국제비엠에스,윤도선,분석,821691900,45.2,86.762,87.366,-0.34314 (99.65686),12 5,2019/11/18 15:20:03,
12,1168175601,한빛인프라소닉(주),이한철,분석,821706840,45.2,86.764,87.367,-0.34131 (99.65869),4 11,2019/11/19 09:58:30,
13,1200399230,건영정보통신,김재곤,분석,821729500,45.4,86.766,87.37,-0.33853 (99.66147),1 14,2019/11/18 09:03:40,
14,1058199938,삼호전자통신(주),이경희,분석,821733970,45.4,86.767,87.37,-0.33798 (99.66202),3 15,2019/11/18 10:22:11,
15,2158197601,(주)알파시큐넷,강도석,분석,821749000,45.4,86.768,87.372,-0.33614 (99.66386),7 12,2019/11/15 15:24:36,
16,1138175669,(주)용상전기통신,권혁기,분석,821759875,45.4,86.77,87.373,-0.33480 (99.6652),3 8,2019/11/19 09:23:45,
