순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1128143733,공간미디어(주)  [최종낙찰],김명숙,분석,147702502.0,85.0,87.746,87.807,0.07105 (100.07105),13 1,2019/10/07 17:46:28,
2,1188114949,이주씨스템(주),이복균,분석,147742410.0,85.4,87.77,87.831,0.09809 (100.09809),9 4,2019/10/04 17:54:03,
3,2098211809,사단법인 해오름장애인협회,노영주,분석,147743092.0,85.4,87.771,87.831,0.09856 (100.09856),7 13,2019/10/08 09:30:41,
4,2068663169,(주)지엠케이정보통신,현익재,분석,147775600.0,85.8,87.79,87.85,0.12058 (100.12058),3 1,2019/10/04 17:19:25,
5,1068638093,(주)엘케이시스코,이기일,분석,147852477.0,86.8,87.836,87.896,0.17267 (100.17267),5 10,2019/10/07 15:54:14,
6,1198653668,에코아이넷(주),박은희,분석,147942100.0,87.8,87.889,87.949,0.23339 (100.23339),10 3,2019/10/07 10:42:18,
7,1058649262,주식회사 노하우정보통신,임창배,분석,148041500.0,89.0,87.948,88.008,0.30073 (100.30073),2 8,2019/10/07 10:01:31,
8,1198195493,주식회사 인텍하우징,심인석,분석,148149488.0,89.8,88.012,88.073,0.37390 (100.3739),15 4,2019/10/07 13:53:03,
9,1138636870,주식회사 나우시스템,이종한,분석,148263580.0,88.4,88.08,88.14,0.45120 (100.4512),2 8,2019/10/07 10:22:36,
10,1088167041,(주)가디엘,최혜심,분석,148338854.0,87.4,88.125,88.185,0.50219 (100.50219),12 8,2019/10/08 09:51:18,
11,1218140540,영현정보통신(주),김두식,분석,148485778.0,85.8,88.212,88.272,0.60174 (100.60174),4 11,2019/10/07 09:57:00,
12,1048159651,(주)성우음향정보통신,송민자,분석,148489143.0,85.8,88.214,88.275,0.60402 (100.60402),1 3,2019/10/07 19:03:29,
13,2188117964,(주)투윈스컴,박성하,분석,148585050.0,85.0,88.271,88.332,0.66900 (100.669),13 2,2019/10/07 14:57:46,
14,1198629800,주식회사 메카넷,천수연,분석,148678770.0,85.0,88.326,88.387,0.73249 (100.73249),10 2,2019/09/27 09:31:57,
15,1068616518,(주)애니씨앤에스,이일규,분석,148695800.0,85.0,88.337,88.397,0.74403 (100.74403),14 15,2019/09/29 15:16:39,
16,2128142640,팍스코이앤아이(주),송기민,분석,148722680.0,85.0,88.353,88.413,0.76224 (100.76224),2 9,2019/10/04 14:16:17,
-1,2148759208,(주)로드반,김형준,분석,147572000.0,83.4,87.669,87.729,-0.01736 (99.98264),3 9,2019/10/01 09:42:23,낙찰하한선 미달
-2,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,147514713.0,82.8,87.635,87.695,-0.05618 (99.94382),5 2,2019/10/07 10:44:43,낙찰하한선 미달
-3,1138635212,(주)아이제이일렉트론,김도형,분석,147500000.0,82.6,87.626,87.686,-0.06614 (99.93386),11 3,2019/10/08 09:30:46,낙찰하한선 미달
-4,1268159398,(주)파이런텍,이병길,분석,147454160.0,82.0,87.599,87.659,-0.09720 (99.9028),5 14,2019/10/07 17:50:32,낙찰하한선 미달
-5,3738701418,주식회사 에스비넷,전막동,분석,147437730.0,81.8,87.589,87.649,-0.10833 (99.89167),5 10,2019/10/07 10:54:32,낙찰하한선 미달
-6,1168137418,두레옵트로닉스 주식회사,최수현,분석,147434970.0,81.8,87.588,87.648,-0.11020 (99.8898),3 2,2019/10/04 13:15:56,낙찰하한선 미달
-7,1088179663,주식회사 시큐뱅크,심재춘,분석,147424930.0,81.6,87.582,87.642,-0.11701 (99.88299),15 10,2019/10/06 04:35:22,낙찰하한선 미달
-8,2018603701,소성정보기술 (주),김금남,분석,147402493.0,81.4,87.568,87.628,-0.13221 (99.86779),4 1,2019/10/08 10:00:48,낙찰하한선 미달
-9,1068641638,(주)매트릭스미디어,김진성,분석,147248256.0,79.6,87.477,87.537,-0.23670 (99.7633),6 9,2019/10/07 09:59:30,낙찰하한선 미달
-10,2158602337,지엔네텔(주),고시영,분석,147241920.0,79.4,87.473,87.533,-0.24100 (99.759),7 9,2019/10/08 13:46:47,낙찰하한선 미달
-11,2748800123,중앙씨앤티 주식회사,윤영진,분석,147122650.0,78.0,87.402,87.462,-0.32181 (99.67819),13 9,2019/10/08 11:08:33,낙찰하한선 미달
-12,1088149704,이엔트컴(주),백석환,분석,146975020.0,76.2,87.314,87.374,-0.42183 (99.57817),5 15,2019/10/04 16:31:26,낙찰하한선 미달
-13,2048639509,주식회사 대한유비텍,강성철,분석,146931170.0,75.8,87.288,87.348,-0.45154 (99.54846),3 11,2019/10/02 11:33:47,낙찰하한선 미달
-14,1088178984,(주)포소드,마명철,분석,146914390.0,75.6,87.278,87.338,-0.46291 (99.53709),15 2,2019/10/07 10:29:38,낙찰하한선 미달
-15,1138636865,주식회사 정원시큐,염승호,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-16,4178600013,블랙썬 주식회사,이희부,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-17,1188108054,대한신호(주),안종석,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-18,4168128895,(주)비아이씨스템,방인식,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-19,1088114068,(주)대인정보통신,유재호,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-20,1081154276,영우정보통신,이영우,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-21,2048131967,(주)용백전설,곽의영,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-22,1138655784,주식회사 유씨큐넷,김경,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-23,1178122655,셀렉트정보기술(주),임윤정,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-24,1058153698,진우산전(주),정진태,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-25,1098626994,주식회사 에이치엔엠,성기용,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-26,2158171649,(주)삼삼통신기술,이성오,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-27,1198128733,바스코리아 주식회사,백강철,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-28,1088607510,애드온스마트 주식회사,신승자,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-29,2098112984,(주)고덕종합건설,나기선,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-30,2021067983,엘지전자통신공사,최태익,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
-31,1058197338,(주)라인정보시스템,홍상희,분석,,-1670.0,,,,,0000/00/00 00:00:00,입찰보증금 미수납
