순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1108175767,(주)에스에이치전기  [최종낙찰],김성태,분석,73632540,85.0,87.745,87.961,-0.31041 (99.68959),9 1,2019/10/07 14:11:46,
2,2058126448,주식회사 순성이엔씨,양재희,분석,73632985,85.0,87.746,87.961,-0.30980 (99.6902),8 2,2019/10/04 13:50:21,
3,4168143159,(주)그린아이씨티,정상욱,분석,73634820,85.0,87.748,87.964,-0.30730 (99.6927),7 4,2019/10/07 12:20:46,
4,1208742187,주식회사 미소아이티,김재욱,분석,73635533,85.0,87.749,87.965,-0.30633 (99.69367),7 12,2019/10/04 14:02:38,
5,1138603869,(주)포스트엠비,안덕영,분석,73637830,85.0,87.752,87.967,-0.30321 (99.69679),5 1,2019/10/06 22:51:42,
6,1068157019,(주)세호영상,박석신,분석,73641000,85.2,87.756,87.971,-0.29889 (99.70111),9 6,2019/10/07 13:16:47,
7,2028159713,거산음향통신(주),김기만,분석,73642020,85.2,87.757,87.972,-0.29750 (99.7025),14 11,2019/10/07 09:59:31,
8,1068638093,(주)엘케이시스코,이기일,분석,73642144,85.2,87.757,87.972,-0.29733 (99.70267),1 11,2019/10/07 10:22:10,
9,2048129194,위성이앤씨(주),김두태,분석,73643350,85.2,87.759,87.974,-0.29569 (99.70431),3 11,2019/10/07 10:47:06,
10,1018151121,주식회사 경원전력,최경택,분석,73644810,85.2,87.761,87.976,-0.29370 (99.7063),11 1,2019/10/08 08:18:34,
11,1060268388,현대통신기술,김성환,분석,73648997,85.4,87.766,87.981,-0.28800 (99.712),13 7,2019/10/04 10:05:03,
12,2148823314,화인정보기술주식회사,이명우,분석,73653040,85.4,87.771,87.985,-0.28250 (99.7175),2 4,2019/10/08 09:14:22,
13,1058188805,(주)경성텔레콤,김천수,분석,73654110,85.4,87.772,87.987,-0.28104 (99.71896),10 1,2019/10/08 09:23:32,
14,2168107645,(주)한신기전통신,한후수,분석,73654480,85.4,87.773,87.987,-0.28054 (99.71946),13 9,2019/10/04 16:08:05,
15,1058663420,(주)엠비에스엔지니어링,강형주,분석,73657504,85.6,87.776,87.991,-0.27642 (99.72358),14 2,2019/10/04 10:38:46,
16,1168111572,남성기전(주),최전남,분석,73657810,85.6,87.777,87.991,-0.27600 (99.724),14 13,2019/10/07 16:43:40,
