순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1268150951,주식회사 오아이티,이필웅,분석,497551259,86.335,87.08,0.86319 (100.86319),1 3,2019/09/27 16:00:00,낙찰
2,2178134392,(주)씨에스통신기술,임창호,분석,497552740,86.336,87.08,0.86350 (100.8635),15 5,2019/09/27 16:00:00,
3,2158603049,유니넷텍(주),김한호,분석,497570000,86.339,87.083,0.86699 (100.86699),1 7,2019/09/27 16:00:00,
4,1298665195,주식회사 솔루윈,박부삼,분석,497588000,86.342,87.086,0.87064 (100.87064),11 2,2019/09/27 16:00:00,
5,2058125376,주식회사 명성라이픽스,황석고,분석,497598122,86.343,87.088,0.87269 (100.87269),1 6,2019/09/27 16:00:00,
6,2338108902,주식회사 가교전력,변기덕,분석,497608481,86.345,87.09,0.87479 (100.87479),6 8,2019/09/27 16:00:00,
7,1238632191,주식회사 에이플러스아이티,황은미,분석,497608700,86.345,87.09,0.87484 (100.87484),15 3,2019/09/27 16:00:00,
8,1208134161,(주)파코코리아인더스,송재혁,분석,497618842,86.347,87.092,0.87690 (100.8769),15 6,2019/09/27 16:00:00,
9,1198658528,진솔이앤에스 주식회사,김정현,분석,497683950,86.358,87.103,0.89009 (100.89009),1 7,2019/09/27 16:00:00,
10,2021067983,엘지전자통신공사,최태익,분석,497739080,86.368,87.113,0.90127 (100.90127),1 2,2019/09/27 16:00:00,
11,2048610496,주식회사김스애드,김진희,분석,497747400,86.369,87.114,0.90296 (100.90296),10 2,2019/09/27 16:00:00,
12,1298145909,하나텍플러스주식회사,김기해,분석,497762000,86.372,87.117,0.90592 (100.90592),12 14,2019/09/27 16:00:00,
13,2148768177,(주)프라임엔시스템,윤재중,분석,497771770,86.374,87.118,0.90790 (100.9079),2 9,2019/09/27 16:00:00,
14,1298103501,성남소방전기(주),권형용,분석,497818523,86.382,87.127,0.91737 (100.91737),2 3,2019/09/27 16:00:00,
15,3038132152,창조통신(주),김호경,분석,497872400,86.391,87.136,0.92830 (100.9283),14 7,2019/09/27 16:00:00,
16,1248169304,주식회사 이지전기통신,이기하,분석,497879300,86.392,87.137,0.92970 (100.9297),6 8,2019/09/27 16:00:00,
17,1058198360,주식회사 서울기전,박정규,분석,497890000,86.394,87.139,0.93186 (100.93186),1 12,2019/09/27 16:00:00,
18,1348139165,주식회사 보군,김동국,분석,497895580,86.395,87.14,0.93300 (100.933),13 15,2019/09/27 16:00:00,
19,1098185343,주식회사 오티에스씨,이승환,분석,497929122,86.401,87.146,0.93980 (100.9398),10 8,2019/09/27 16:00:00,
20,1018183448,(주)에이치애비뉴앤컴퍼니,이동호,분석,497934056,86.402,87.147,0.94080 (100.9408),13 9,2019/09/27 16:00:00,
21,2158724513,옥산전기통신(주),유미선,분석,497953294,86.405,87.15,0.94470 (100.9447),3 9,2019/09/27 16:00:00,
22,1408196180,주식회사 사람과통신,김혜영,분석,497954774,86.405,87.15,0.94500 (100.945),7 9,2019/09/27 16:00:00,
23,1054180243,태우산전,강정자,분석,497956836,86.406,87.151,0.94541 (100.94541),5 7,2019/09/27 16:00:00,
24,1218623930,주식회사 도빈,이상근,분석,497965257,86.407,87.152,0.94712 (100.94712),13 15,2019/09/27 16:00:00,
25,1348148193,(주)삼보전자통신,유수형,분석,498000000,86.413,87.158,0.95416 (100.95416),3 9,2019/09/27 16:00:00,
26,1308151925,주식회사 유에스시큐리티,김성수,분석,498052939,86.422,87.168,0.96490 (100.9649),2 3,2019/09/27 16:00:00,
27,1018639665,(주)한양인프라넷,김주호,분석,498059730,86.424,87.169,0.96627 (100.96627),13 15,2019/09/27 16:00:00,
28,1058660665,(주)일신전업,김한경,분석,498071783,86.426,87.171,0.96872 (100.96872),12 9,2019/09/27 16:00:00,
29,2158197601,(주)알파시큐넷,강도석,분석,498080000,86.427,87.172,0.97038 (100.97038),14 5,2019/09/27 16:00:00,
30,1138151895,주식회사 온리정보통신,김서규,분석,498107200,86.432,87.177,0.97589 (100.97589),14 8,2019/09/27 16:00:00,
31,1458601290,주식회사 포스정보통신,임재선,분석,498132852,86.436,87.182,0.98110 (100.9811),6 8,2019/09/27 16:00:00,
32,1138141456,(주)나우아이앤씨,안남훈,분석,498148637,86.439,87.184,0.98429 (100.98429),4 8,2019/09/27 16:00:00,
33,1288170424,(주)스카이뱅크,홍순화,분석,498205041,86.449,87.194,0.99573 (100.99573),12 6,2019/09/27 16:00:00,
34,1408105132,원플러스텔레콤주식회사,이길섭,분석,498290710,86.464,87.209,1.01310 (101.0131),6 9,2019/09/27 16:00:00,
35,1328609618,엔씨정보통신 주식회사,강남일,분석,498291051,86.464,87.209,1.01316 (101.01316),1 5,2019/09/27 16:00:00,
36,1248114060,주식회사현신정보통신,김효정,분석,498353840,86.475,87.22,1.02589 (101.02589),1 4,2019/09/27 16:00:00,
