순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1018172790,(주)공신데이타  [최종낙찰],서만식,분석,2590613560,65.0,86.751,86.121,-0.71935 (99.28065),14 12,2019/07/04 09:26:50,
2,2228130743,주식회사엔클라우드,김원헌,분석,2590853349,65.04,86.759,86.128,-0.71017 (99.28983),9 14,2019/07/05 09:17:55,
3,1358168741,주식회사 엠제이케이,주기만,분석,2590892100,65.04,86.76,86.13,-0.70868 (99.29132),11 10,2019/07/05 09:17:20,
4,1130855068,태광 정보 통신,조호칠,분석,2590935806,65.04,86.762,86.131,-0.70701 (99.29299),3 10,2019/07/03 14:33:07,
5,2048170015,(주)하남통신,김종화,분석,2591121855,65.08,86.768,86.137,-0.69988 (99.30012),6 7,2019/07/03 14:39:54,
6,5058131706,한창텔콤(주),김정순,분석,2591123682,65.08,86.768,86.137,-0.69980 (99.3002),14 10,2019/07/05 09:48:08,
7,1098197140,(주)코맥스시큐리티,김종정,분석,2591582930,65.12,86.783,86.153,-0.68221 (99.31779),5 11,2019/07/05 09:08:25,
8,1278606550,주식회사 원진티앤씨,김영희,분석,2591595980,65.12,86.784,86.153,-0.68171 (99.31829),10 12,2019/07/05 02:05:10,
9,1218147617,주식회사 한라인프라코어,유수상,분석,2591794290,65.16,86.791,86.16,-0.67411 (99.32589),10 4,2019/07/03 15:48:07,
10,2118640396,주식회사 선진콘트롤 엔 엑세스,정항기,분석,2591809950,65.16,86.791,86.16,-0.67350 (99.3265),6 8,2019/07/04 11:08:32,
11,1278168793,주식회사 경기방재,최대현,분석,2591846482,65.16,86.792,86.161,-0.67210 (99.3279),11 8,2019/07/05 08:37:52,
12,3058112787,주식회사 오티에스,송무상,분석,2591940419,65.2,86.795,86.165,-0.66850 (99.3315),13 14,2019/07/05 08:39:56,
13,1288137861,주식회사 광원,조동호,분석,2591950857,65.2,86.796,86.165,-0.66810 (99.3319),9 2,2019/07/04 09:01:06,
14,1268128712,(주)성원정보통신,김기원,분석,2591958945,65.2,86.796,86.165,-0.66780 (99.3322),12 14,2019/07/03 12:42:12,
15,1088189685,주식회사 태산정보기술,채연옥,분석,2591987388,65.2,86.797,86.166,-0.66670 (99.3333),7 14,2019/07/03 10:01:49,
16,3148639126,위즈테크놀로지 주식회사,이정훈,분석,2592005654,65.2,86.798,86.167,-0.66600 (99.334),13 14,2019/07/03 16:09:13,
17,2118102252,주식회사 엘티시스템,정윤조,분석,2592049400,65.2,86.799,86.168,-0.66433 (99.33567),9 11,2019/07/03 14:51:04,
18,3018141766,(주)미래정보,윤원식,분석,2592145882,65.2,86.802,86.171,-0.66063 (99.33937),4 15,2019/07/03 10:20:45,
19,2158102574,株式會社 基電社,김민호,분석,2592183000,65.2,86.804,86.173,-0.65921 (99.34079),12 10,2019/07/05 09:32:45,
20,1288139059,주식회사 신우텔렉시스,이수호,분석,2592227450,65.24,86.805,86.174,-0.65751 (99.34249),1 12,2019/07/04 15:12:31,
21,2068620215,주식회사 비제이에스앤코,백황원,분석,2592230060,65.24,86.805,86.174,-0.65741 (99.34259),6 2,2019/07/03 10:55:02,
22,2058125376,주식회사 명성라이픽스,황석고,분석,2592232670,65.24,86.805,86.174,-0.65731 (99.34269),12 1,2019/07/04 09:48:10,
23,2118101156,(주)인스틴솔루션,박세준,분석,2592518900,65.28,86.815,86.184,-0.64634 (99.35366),8 13,2019/07/03 10:07:58,
24,2178125840,(주)에이디엠,정채옥,분석,2592600590,65.28,86.818,86.187,-0.64321 (99.35679),5 9,2019/07/04 17:03:25,
25,2078141917,합자회사 대성전업상사,권기원,분석,2592758600,65.28,86.823,86.192,-0.63715 (99.36285),12 7,2019/07/04 17:44:47,
26,2028136758,주식회사 남양계전,민강기,분석,2592811950,65.32,86.825,86.194,-0.63511 (99.36489),7 14,2019/07/05 09:40:19,
27,1018700532,주식회사 우리통신,박현준,분석,2592814000,65.32,86.825,86.194,-0.63503 (99.36497),7 4,2019/07/03 21:38:07,
