순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1218140540,영현정보통신(주),김두식,분석,8324970627,85.497,85.515,0.02456 (100.02456),12 8,2019/10/25 11:00:00,
2,6028142993,주식회사 한진중공업,이병모,분석,8325049000,85.497,85.516,0.02550 (100.0255),11 6,2019/10/25 11:00:00,
3,1288127683,(주)하이테크,정상호,분석,8326654950,85.514,85.533,0.04479 (100.04479),3 9,2019/10/25 11:00:00,
4,1208615650,주식회사 하나비젼씨스템즈,정연경,분석,8327121035,85.519,85.538,0.05039 (100.05039),11 7,2019/10/25 11:00:00,
5,2068188409,주식회사 넥스파시스템,이상준,분석,8327578797,85.523,85.542,0.05590 (100.0559),12 7,2019/10/25 11:00:00,
6,1018178116,(주)오경컴텍,김종근,분석,8328128100,85.529,85.548,0.06249 (100.06249),5 6,2019/10/25 11:00:00,
7,4088126237,주식회사 홍석,이정재,분석,8328460100,85.532,85.551,0.06648 (100.06648),14 15,2019/10/25 11:00:00,
8,1068104924,케이씨씨정보통신 주식회사,권혁상,분석,8328775180,85.536,85.555,0.07027 (100.07027),15 7,2019/10/25 11:00:00,
9,5048168082,(주)에이치에스,정태운,분석,8329374470,85.542,85.561,0.07747 (100.07747),10 5,2019/10/25 11:00:00,
10,3018157725,주식회사아이티아이에스,조종식,분석,8329476420,85.543,85.562,0.07869 (100.07869),12 8,2019/10/25 11:00:00,
11,1408121321,하이엠테크(주),이기호,분석,8329925200,85.547,85.566,0.08409 (100.08409),11 13,2019/10/25 11:00:00,
12,1048142446,(주)대성텔레콤,양종만,분석,8330125600,85.549,85.568,0.08649 (100.08649),10 3,2019/10/25 11:00:00,
13,1088165460,(주)성보인프라넷,이성춘,분석,8330425237,85.553,85.572,0.09009 (100.09009),15 9,2019/10/25 11:00:00,
14,2048109261,영한산업(주),권태인,분석,8330500000,85.553,85.572,0.09099 (100.09099),4 5,2019/10/25 11:00:00,
15,1018662695,주식회사 메가시스템,김대석,분석,8330768000,85.556,85.575,0.09421 (100.09421),2 3,2019/10/25 11:00:00,
