순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2148693742,에이치디에스주식회사  [최종낙찰],조한봉,분석,183875910,75.0,87.745,88.054,0.35300 (100.353),4 11,2014/08/19 07:16:55,
2,1048193815,주식회사 가연정보통신,박시웅,분석,183877370,75.0,87.745,88.055,0.35379 (100.35379),14 10,2014/08/19 16:12:31,
3,2048196878,(주)사이버네이션,이태환,분석,183881580,75.0,87.747,88.057,0.35609 (100.35609),9 14,2014/08/19 09:09:41,
4,2118606665,(주)화인전설,이순희,분석,183886536,75.0,87.75,88.059,0.35880 (100.3588),15 11,2014/08/19 23:47:54,
5,1058649262,주식회사 노하우정보통신,임창배,분석,183890740,75.0,87.752,88.061,0.36109 (100.36109),11 7,2014/08/18 09:52:21,
6,1261744991,대성통신,최상영,분석,183893130,75.0,87.753,88.062,0.36239 (100.36239),2 10,2014/08/19 16:12:50,
7,2298109203,(주)테스콤엔지니어링,박영복,분석,183893600,75.0,87.753,88.063,0.36265 (100.36265),8 14,2014/08/14 13:19:24,
8,2068643595,주식회사 정형텔레콤,심재호,분석,183895970,75.0,87.754,88.064,0.36394 (100.36394),10 1,2014/08/14 11:21:57,
9,2198128479,조은정보통신(주),박원규,분석,183907000,75.2,87.76,88.069,0.36996 (100.36996),12 11,2014/08/17 11:19:49,
10,1090185322,주영시스템,임채열,분석,183914300,75.2,87.763,88.073,0.37395 (100.37395),3 12,2014/08/18 08:17:32,
11,2108149521,주식회사 구일일무인경비시스템,박종철,분석,183927220,75.4,87.769,88.079,0.38100 (100.381),4 7,2014/08/19 16:13:08,
12,1058163594,(주)영원씨앤아이,김성호,분석,183928860,75.4,87.77,88.08,0.38189 (100.38189),6 12,2014/08/19 14:41:36,
13,1058132562,주식회사 신보기전,정종욱,분석,183930145,75.4,87.771,88.08,0.38260 (100.3826),7 15,2014/08/18 10:03:22,
14,1108157338,(주)메트로컴넷,최선민,분석,183930280,75.4,87.771,88.08,0.38267 (100.38267),14 1,2014/08/19 09:22:46,
15,2148675138,(주)대호아이티에스,박종운,분석,183935090,75.4,87.773,88.083,0.38529 (100.38529),11 3,2014/08/20 08:54:53,
16,2148781807,(주)창리정보통신,정종호,분석,183936190,75.4,87.773,88.083,0.38589 (100.38589),1 10,2014/08/19 09:08:06,
16,2020127636,알에프코리아,신현성,분석,183936190,75.4,87.773,88.083,0.38589 (100.38589),14 10,2014/08/19 09:22:13,
18,1148604459,성전정보기술(주),배준호,분석,183950849,75.6,87.78,88.09,0.39390 (100.3939),11 8,2014/08/19 08:36:31,
19,1298157900,(주)에스오에이텔레콤,장형철,분석,183956900,75.6,87.783,88.093,0.39720 (100.3972),11 4,2014/08/14 19:03:59,
20,1198616173,(주)와이드큐브,최 원근,분석,183959450,75.8,87.785,88.094,0.39859 (100.39859),11 1,2014/08/14 10:52:51,
21,2078152132,(주)홍남테크,김홍길,분석,183959970,75.8,87.785,88.094,0.39887 (100.39887),4 15,2014/08/20 08:00:33,
22,1028132281,현대씨앤알 주식회사,이동주,분석,183964407,75.8,87.787,88.097,0.40129 (100.40129),7 9,2014/08/20 08:44:13,
23,2078129117,경우전기(주),김한정,분석,183984620,76.0,87.797,88.106,0.41233 (100.41233),13 14,2014/08/19 09:48:57,
