순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2200459632,하나정보통신,현광섭,분석,400670700,68.48,88.379,89.407,3.06932 (103.06932),4 3,2014/11/19 11:34:40,
2,2298109203,(주)테스콤엔지니어링,박영복,분석,402250200,67.08,88.728,89.759,3.47563 (103.47563),1 3,2014/11/17 15:19:33,
3,2208176739,(주)케이써비스,이난희,분석,407400000,65.0,89.863,90.909,4.80038 (104.80038),5 14,2014/11/20 15:04:43,
-1,2148798098,주식회사 에이스뷰테크,김종오,분석,397330000,68.56,87.642,88.662,2.20995 (102.20995),13 7,2014/11/19 10:08:44,낙찰하한선 미달
-2,5048158599,금호이앤지 주식회사,이임식,분석,396611010,67.92,87.484,88.501,2.02500 (102.025),2 9,2014/11/20 15:33:33,낙찰하한선 미달
-3,2171024803,에스에이치정보통신,정성훈,분석,396306000,67.68,87.416,88.433,1.94653 (101.94653),5 10,2014/11/24 09:35:29,낙찰하한선 미달
-4,1098603593,주식회사 완일이씨에스,김경창,분석,396127200,67.52,87.377,88.393,1.90054 (101.90054),3 9,2014/11/24 09:18:16,낙찰하한선 미달
-5,2108164712,주식회사 데스카,육수연,분석,395918319,67.32,87.331,88.347,1.84681 (101.84681),15 12,2014/11/17 18:05:09,낙찰하한선 미달
-6,1198632979,성민전기 주식회사,김미영,분석,395520380,66.96,87.243,88.258,1.74444 (101.74444),2 13,2014/11/24 00:17:09,낙찰하한선 미달
-7,1078688354,(주)혜인에스앤에스,유순희,분석,395498615,66.96,87.238,88.253,1.73884 (101.73884),2 11,2014/11/18 09:34:52,낙찰하한선 미달
-8,2148632162,신영전자통신(주),김성식,분석,395445770,66.92,87.227,88.241,1.72525 (101.72525),10 4,2014/11/20 22:36:37,낙찰하한선 미달
-9,1308613417,삼영에이아이씨(주),김정년,분석,395110470,66.6,87.153,88.166,1.63899 (101.63899),8 2,2014/11/23 20:12:10,낙찰하한선 미달
-10,2098133432,(주)가람씨앤씨,임상기,분석,394915483,66.44,87.11,88.123,1.58883 (101.58883),13 8,2014/11/24 09:08:24,낙찰하한선 미달
-11,2058126341,종합전기 주식회사,김유훈,분석,394906390,66.44,87.108,88.121,1.58650 (101.5865),3 15,2014/11/24 08:23:54,낙찰하한선 미달
