순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1138148366,서인정보통신(주)  [최종낙찰],조인선,분석,252227700,75.0,87.745,87.029,-0.81600 (99.184),7 9,2014/07/14 09:32:49,
2,2108168358,주식회사 영호정보통신,조영민,분석,252232774,75.0,87.747,87.03,-0.81400 (99.186),5 12,2014/07/12 18:10:18,
3,2148619081,(주)유신테크,김용근,분석,252234580,75.0,87.747,87.031,-0.81329 (99.18671),1 12,2014/07/14 09:29:43,
4,1018651785,주식회사 청심아이티,김재균,분석,252238620,75.0,87.749,87.032,-0.81171 (99.18829),8 2,2014/07/14 20:51:31,
5,1148137654,(주)미동이엔씨,이병복,분석,252244472,75.0,87.751,87.034,-0.80940 (99.1906),4 13,2014/07/15 09:03:07,
6,2178114305,(주)케이엠씨앤아이,서정만,분석,252260750,75.2,87.756,87.04,-0.80300 (99.197),8 15,2014/07/14 13:17:04,
7,1058654519,주식회사유비라인,이병오,분석,252269900,75.2,87.76,87.043,-0.79941 (99.20059),1 9,2014/07/14 17:21:23,
8,1138145530,송림기술주식회사,채동훈,분석,252308071,75.4,87.773,87.056,-0.78440 (99.2156),1 11,2014/07/14 10:06:54,
9,1088142910,주식회사 세온이엠에스,조상현,분석,252309828,75.4,87.773,87.057,-0.78370 (99.2163),8 14,2014/07/14 09:27:42,
10,2068657600,(주)동광이앤티,안현수,분석,252311098,75.4,87.774,87.057,-0.78321 (99.21679),10 9,2014/07/15 09:48:53,
11,1074968483,국제정보통신,조광자,분석,252317920,75.6,87.776,87.06,-0.78052 (99.21948),12 6,2014/07/10 11:15:35,
12,1058169109,大朝電設 株式會社,장철호,분석,252319234,75.6,87.777,87.06,-0.78001 (99.21999),15 4,2014/07/14 15:32:13,
13,1018151776,(주)지디시,김승환,분석,252325594,75.6,87.779,87.062,-0.77750 (99.2225),1 2,2014/07/14 10:25:52,
14,1062873386,이행정보통신공사,오흥식,분석,252331320,75.6,87.781,87.064,-0.77525 (99.22475),3 12,2014/07/10 13:07:50,
15,2158665588,(주)지준시스템,김동현,분석,252336020,75.6,87.783,87.066,-0.77340 (99.2266),10 8,2014/07/14 10:35:31,
16,2208660663,주식회사 데이타렉스,김정국,분석,252346447,75.8,87.786,87.069,-0.76930 (99.2307),9 10,2014/07/11 10:19:40,
16,2128168640,(주)진양이앤씨,이재돈,분석,252346447,75.8,87.786,87.069,-0.76930 (99.2307),11 7,2014/07/14 11:40:30,
18,1130293323,성진정보통신,문계철,분석,252350000,75.8,87.787,87.071,-0.76791 (99.23209),10 4,2014/07/14 09:26:06,
19,1098198023,주식회사 케이에프텔,이향순,분석,252358907,75.8,87.791,87.074,-0.76441 (99.23559),1 13,2014/07/08 11:15:09,
20,2208180951,엘지정보기술(주),엄태원,분석,252359415,75.8,87.791,87.074,-0.76421 (99.23579),6 11,2014/07/08 15:00:14,
21,1348182624,(주)이앤에스알앤디,이봉희,분석,252369407,75.8,87.794,87.077,-0.76028 (99.23972),11 14,2014/07/15 07:12:03,
22,2128150475,주식회사 미래윈정보통신,이종경,분석,252372370,76.0,87.795,87.078,-0.75911 (99.24089),2 8,2014/07/14 12:13:13,
23,2158682840,차일정보통신(주),오상국,분석,252378900,76.0,87.798,87.081,-0.75654 (99.24346),1 14,2014/07/14 09:24:09,
24,1068641638,(주)매트릭스미디어,김진성,분석,252384500,76.0,87.799,87.083,-0.75434 (99.24566),12 7,2014/07/11 15:06:57,
25,1048635917,주식회사 비전에스엔씨,김국배,분석,252393550,76.0,87.803,87.086,-0.75078 (99.24922),11 8,2014/07/10 18:31:01,
26,1088174483,(주)유니크네트웍스,박성규,분석,252395554,76.0,87.803,87.086,-0.74999 (99.25001),8 12,2014/07/14 08:55:50,
27,1148664613,(주)상우정보기술,하문한,분석,252402050,76.2,87.806,87.089,-0.74744 (99.25256),1 4,2014/07/15 10:02:19,
28,2148745460,주식회사 앤앤에스피,김일용,분석,252408500,76.2,87.808,87.091,-0.74490 (99.2551),2 1,2014/07/15 09:50:02,
29,1078731896,(주)비시텍코리아,임헌욱,분석,252411802,76.2,87.809,87.092,-0.74361 (99.25639),4 1,2014/07/10 13:35:42,
30,1198164802,주식회사 비아이넷,김영섭,분석,252413840,76.2,87.81,87.093,-0.74280 (99.2572),6 5,2014/07/15 10:22:19,
31,1078193207,주식회사 주광전기,이형술,분석,252414599,76.2,87.81,87.093,-0.74251 (99.25749),2 11,2014/07/15 09:45:19,
32,1168144224,제일정보건설(주),김진철,분석,252415100,76.2,87.81,87.093,-0.74231 (99.25769),15 3,2014/07/15 09:53:05,
33,2118774990,(주)제이에프텍,김중규,분석,252425780,76.2,87.814,87.097,-0.73811 (99.26189),3 1,2014/07/14 10:35:12,
34,1128126393,주식회사 승도이엔씨,신종성,분석,252432150,76.4,87.816,87.099,-0.73560 (99.2644),15 13,2014/07/15 08:36:52,
35,1208603362,(주)이지빌,도창득,분석,252432900,76.4,87.816,87.099,-0.73531 (99.26469),9 13,2014/07/15 09:07:02,
36,2068193673,지에스네트웍스(주),임동배,분석,252435090,76.4,87.817,87.1,-0.73445 (99.26555),2 3,2014/07/15 10:10:37,
37,1168111572,남성기전(주),최전남,분석,252440100,76.4,87.819,87.102,-0.73248 (99.26752),11 15,2014/07/11 17:48:45,
38,2101252831,유비아이티,김창갑,분석,252443850,76.4,87.82,87.103,-0.73100 (99.269),7 14,2014/07/14 14:08:27,
39,2138634018,(주)비트정보통신,송재화,분석,252446130,76.4,87.821,87.104,-0.73011 (99.26989),6 1,2014/07/14 11:36:00,
40,1178142651,주식회사 조은미디어,조태수,분석,252466223,76.6,87.828,87.111,-0.72220 (99.2778),13 11,2014/07/14 12:09:39,
41,1208633380,(주)에스에스통신,이종필,분석,252466470,76.6,87.828,87.111,-0.72211 (99.27789),9 4,2014/07/15 10:16:00,
42,1138630143,주식회사일하유비넷,박상규,분석,252471700,76.6,87.83,87.113,-0.72005 (99.27995),8 1,2014/07/09 09:28:30,
43,2208691899,(주)한결아이앤씨,이상억,분석,252484533,76.6,87.834,87.117,-0.71500 (99.285),7 14,2014/07/14 11:46:02,
44,1178108842,풍성건설(주),임명환,분석,252486060,76.8,87.835,87.118,-0.71440 (99.2856),13 10,2014/07/15 10:21:33,
45,1198153493,(주)경성네트웍,편해용,분석,252486820,76.8,87.835,87.118,-0.71411 (99.28589),13 15,2014/07/14 17:42:48,
46,1018663767,비케이전기통신 주식회사,유봉근,분석,252489360,76.8,87.836,87.119,-0.71311 (99.28689),3 14,2014/07/15 09:28:20,
47,1058640131,지구전자통신(주),조성인,분석,252496900,76.8,87.839,87.121,-0.71014 (99.28986),5 9,2014/07/14 09:24:47,
48,2068119542,한울전기통신(주),정영우,분석,252506100,76.8,87.842,87.125,-0.70652 (99.29348),7 5,2014/07/14 12:20:26,
49,2148705513,(주)케이이에스 전기공사,강성진,분석,252507160,76.8,87.842,87.125,-0.70611 (99.29389),9 4,2014/07/14 09:20:45,
50,2148669602,(주)우호텔레콤,이강록,분석,252515810,77.0,87.845,87.128,-0.70271 (99.29729),3 6,2014/07/14 16:51:05,
51,2018176136,(주)휴넷시스템,김초영,분석,252527510,77.0,87.849,87.132,-0.69810 (99.3019),8 14,2014/07/14 11:38:00,
52,1138191825,유경 주식회사,윤성호,분석,252539535,77.0,87.853,87.136,-0.69338 (99.30662),4 15,2014/07/14 09:25:04,
53,2011497895,정우이앤씨,유동환,분석,252540988,77.0,87.854,87.137,-0.69280 (99.3072),9 13,2014/07/09 10:44:43,
54,2048131439,중앙텔콤(주),오종수,분석,252547850,77.2,87.856,87.139,-0.69011 (99.30989),13 4,2014/07/11 08:42:22,
55,2108128545,(주) 네오중앙데이타통신,박중호,분석,252555420,77.2,87.859,87.142,-0.68713 (99.31287),3 2,2014/07/14 09:18:21,
56,1138163917,백두전기통신(주),장철,분석,252556908,77.2,87.859,87.142,-0.68654 (99.31346),3 9,2014/07/14 22:11:06,
57,1074869108,부성엔지니어링,오부근,분석,252557010,77.2,87.859,87.142,-0.68650 (99.3135),7 10,2014/07/08 10:46:12,
58,4048131290,(주)아이앤씨코리아,박규성,분석,252558530,77.2,87.86,87.143,-0.68591 (99.31409),9 11,2014/07/12 09:10:32,
59,2038154837,주식회사 제이케이넷트웍스,윤인열,분석,252559250,77.2,87.86,87.143,-0.68562 (99.31438),5 2,2014/07/14 10:04:16,
60,1088193869,(주)동명텔레콤,김경은,분석,252562860,77.2,87.862,87.144,-0.68420 (99.3158),9 2,2014/07/14 09:39:12,
61,2148722924,주식회사 다음정보기술,김은선,분석,252564385,77.2,87.862,87.145,-0.68360 (99.3164),10 15,2014/07/09 10:30:09,
62,2068165615,(주)아이커머,서정묵,분석,252568190,77.2,87.863,87.146,-0.68211 (99.31789),14 6,2014/07/15 09:47:36,
63,1078149604,주식회사 신화에프이씨,손기영,분석,252570127,77.2,87.864,87.147,-0.68135 (99.31865),15 3,2014/07/10 16:38:20,
64,1168140951,케이비에스미디어(주),전용길,분석,252571379,77.2,87.864,87.147,-0.68085 (99.31915),1 4,2014/07/15 09:34:43,
65,1118101759,신원전설(주),심한섭,분석,252578620,77.4,87.867,87.15,-0.67801 (99.32199),1 10,2014/07/15 09:00:00,
66,1078619629,염광전기통신(주),최인재,분석,252581167,77.4,87.868,87.15,-0.67701 (99.32299),9 11,2014/07/11 13:46:28,
67,1058606899,이화티티씨(주),이선정,분석,252583076,77.4,87.869,87.151,-0.67625 (99.32375),9 13,2014/07/14 14:03:01,
68,1138143793,(주)오라시스템,김동화,분석,252588540,77.4,87.87,87.153,-0.67411 (99.32589),1 2,2014/07/15 08:41:04,
69,1068148922,주식회사 동성에이젼시,김수용,분석,252589814,77.4,87.871,87.153,-0.67361 (99.32639),5 1,2014/07/14 18:28:45,
70,1018178116,(주)오경컴텍,정한영,분석,252590068,77.4,87.871,87.154,-0.67351 (99.32649),2 14,2014/07/11 09:33:27,
71,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,252597570,77.4,87.874,87.156,-0.67056 (99.32944),11 6,2014/07/14 18:58:55,
72,1088127729,주식회사 대원네시스,이연호,분석,252606599,77.6,87.877,87.159,-0.66700 (99.333),1 6,2014/07/14 10:06:53,
72,2098113590,(주)통광,박응성,분석,252606599,77.6,87.877,87.159,-0.66700 (99.333),4 12,2014/07/14 08:15:13,
74,1198640708,주식회사 청아정보통신,윤석근,분석,252617024,77.6,87.88,87.163,-0.66291 (99.33709),11 7,2014/07/11 09:19:42,
75,1041890207,삼정정보통신,이순봉,분석,252626943,77.6,87.884,87.166,-0.65900 (99.341),12 13,2014/07/11 11:29:22,
