순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2158199031,한소리이앤씨주식회사  [최종낙찰],전화진,분석,24127340,85.0,87.751,88.094,0.39838 (100.39838),8 10,2014/09/15 13:58:42,
2,1108609224,주식회사 두루스코,김옥연,분석,24129310,85.2,87.758,88.101,0.40658 (100.40658),2 3,2014/09/15 16:45:33,
3,2298130972,(주)태주이엔지,원미숙,분석,24131064,85.2,87.764,88.108,0.41388 (100.41388),9 11,2014/09/13 17:00:11,
4,1078688354,(주)혜인에스앤에스,유순희,분석,24133420,85.4,87.773,88.116,0.42368 (100.42368),13 1,2014/09/15 16:30:17,
5,1098160833,(주)포트론,곽정례,분석,24141778,86.0,87.803,88.147,0.45846 (100.45846),11 15,2014/09/16 08:06:39,
6,1178122655,셀렉트정보기술(주),임윤정,분석,24144478,86.2,87.813,88.157,0.46970 (100.4697),14 9,2014/09/16 08:48:25,
7,1058752027,동서에너지(주),문정림,분석,24162430,87.6,87.878,88.222,0.54440 (100.5444),3 13,2014/09/15 15:44:54,
8,1078606385,대선아이넷(주),신일자,분석,24169000,88.0,87.902,88.246,0.57174 (100.57174),3 6,2014/09/15 16:51:06,
9,1018605239,주식회사 뉴비젼이엔지,전대순,분석,24169362,88.0,87.903,88.247,0.57325 (100.57325),2 9,2014/09/15 09:38:06,
10,1058730625,주식회사 신한네오텍,강미순,분석,24178120,88.8,87.935,88.279,0.60969 (100.60969),10 11,2014/09/15 18:15:29,
11,1188105192,(주)효원엔지니어링,강영순,분석,24199821,89.8,88.014,88.359,0.69999 (100.69999),5 7,2014/09/15 10:48:36,
12,1138185890,(주)두손씨에스티,최수경,분석,24220270,88.2,88.089,88.433,0.78508 (100.78508),12 5,2014/09/12 14:54:51,
13,1198658528,진솔이앤에스 주식회사,김정현,분석,24250529,86.0,88.199,88.544,0.91100 (100.911),2 1,2014/09/12 12:29:14,
14,1058746506,(주)파워일렉,이정림,분석,24271240,85.0,88.274,88.619,0.99718 (100.99718),15 5,2014/09/12 09:26:06,
15,1180673427,한마음정보시스템,정인숙,분석,24337162,85.0,88.514,88.86,1.27149 (101.27149),8 5,2014/09/12 09:46:05,
16,2068601047,왕건전기 주식회사,한미라,분석,24380540,85.0,88.671,89.019,1.45200 (101.452),15 5,2014/09/16 08:25:29,
-1,1048178207,주식회사 씨에스티씨,김현숙,분석,24121720,84.6,87.73,88.074,0.37500 (100.375),3 2,2014/09/12 16:28:32,낙찰하한선 미달
-2,1088167041,(주)가디엘,최혜심,분석,24120806,84.6,87.727,88.07,0.37120 (100.3712),5 3,2014/09/16 09:43:44,낙찰하한선 미달
-3,2048174554,주식회사 창흥텔레콤,진경미,분석,24120800,84.6,87.727,88.07,0.37117 (100.37117),6 4,2014/09/15 15:09:22,낙찰하한선 미달
-4,1088159691,(주)다우텔레콤,이영순,분석,24118720,84.4,87.719,88.063,0.36252 (100.36252),11 14,2014/09/16 09:07:53,낙찰하한선 미달
