순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2048602074,주식회사하이원텔레콤,이은순,분석,8357025,87.746,87.061,-0.77909 (99.22091),,2014/06/27 09:41:14,
2,2178135988,주식회사 조은정보,조용정,분석,8357650,87.752,87.067,-0.77167 (99.22833),,2014/06/30 16:17:08,
3,1018172790,(주)공신데이타,서만식,분석,8362650,87.805,87.119,-0.71230 (99.2877),,2014/06/26 09:09:53,
4,2148731175,씨케이링크(주),최형수,분석,8366541,87.846,87.16,-0.66611 (99.33389),,2014/06/30 10:21:47,
5,2108122973,인터컴넷(주),양지호,분석,8371006,87.893,87.207,-0.61309 (99.38691),,2014/06/30 09:25:58,
6,2208726454,한국랜트로비젼(주),조병진,분석,8374114,87.925,87.239,-0.57619 (99.42381),,2014/06/27 18:31:29,
7,2011497895,정우이앤씨,유동환,분석,8376234,87.948,87.261,-0.55102 (99.44898),,2014/06/27 13:09:16,
8,2068193673,지에스네트웍스(주),임동배,분석,8376500,87.95,87.264,-0.54787 (99.45213),,2014/06/30 17:15:30,
9,1088189685,(주)태산정보기술,서정범,분석,8376716,87.953,87.266,-0.54530 (99.4547),,2014/06/30 10:24:57,
10,1018639665,(주)한양인프라넷,김주호,분석,8377035,87.956,87.269,-0.54151 (99.45849),,2014/06/25 11:21:35,
11,2290162579,우성전기통신,박노선,분석,8378113,87.967,87.281,-0.52871 (99.47129),,2014/06/27 18:28:48,
12,2018603701,소성정보기술 (주),김금남,분석,8380696,87.994,87.307,-0.49805 (99.50195),,2014/06/30 09:09:10,
13,1238166376,원전기통신 주식회사,김경태,분석,8384340,88.033,87.345,-0.45478 (99.54522),,2014/06/27 09:49:01,
14,2048188039,(주)한빛대일이엔씨,김경수,분석,8385877,88.049,87.361,-0.43653 (99.56347),,2014/06/30 10:32:13,
15,10581*****,(주)에스디엠엔씨,조성정,분석,8388360,88.075,87.387,-0.40705 (99.59295),,2014/06/25 14:17:22,
16,,주식회사 용천전력,이용천,분석,8388850,88.08,87.392,-0.40124 (99.59876),,2014/07/01 09:17:08,
17,2158603049,유니넷텍(주),김한호,분석,8390830,88.101,87.413,-0.37773 (99.62227),,2014/06/30 08:03:18,
18,1062873386,이행정보통신공사,오흥식,분석,8391080,88.103,87.416,-0.37476 (99.62524),,2014/06/27 09:29:05,
19,2188114856,서교정보통신(주),김기설,분석,8391150,88.104,87.416,-0.37393 (99.62607),,2014/07/01 08:46:32,
20,1208693511,(주)그루젠,최홍근,분석,8391940,88.112,87.425,-0.36455 (99.63545),,2014/06/27 16:02:38,
21,2162165525,오성전기통신,오영식,분석,8392170,88.115,87.427,-0.36182 (99.63818),,2014/06/30 08:55:06,
22,1180471750,주식회사 삼도통신,이정경,분석,8393000,88.124,87.436,-0.35196 (99.64804),,2014/06/30 17:07:23,
23,1058163594,(주)영원씨앤아이,김성호,분석,8394460,88.139,87.451,-0.33463 (99.66537),,2014/06/30 11:16:54,
24,2108173598,동우정보통신(주),권영옥,분석,8394600,88.14,87.452,-0.33297 (99.66703),,2014/06/30 11:11:47,
25,1068603240,태경이엘피 주식회사,김평석,분석,8394981,88.144,87.456,-0.32844 (99.67156),,2014/07/01 11:27:32,
26,1054168142,한국신호,황세룡,분석,8398060,88.177,87.488,-0.29189 (99.70811),,2014/06/26 13:39:27,
27,2068184285,주식회사 진명파워택,이명규,분석,8398500,88.181,87.493,-0.28666 (99.71334),,2014/07/01 10:21:57,
28,1180673427,한마음정보시스템,정인숙,분석,8399259,88.189,87.501,-0.27765 (99.72235),,2014/06/30 10:22:42,
29,1138119177,(주)세영통신,고영복,분석,8399300,88.19,87.501,-0.27717 (99.72283),,2014/06/30 11:58:45,
30,1138648319,주식회사 에이브이아이미디어,김종희,분석,8399700,88.194,87.505,-0.27242 (99.72758),,2014/06/30 17:58:06,
31,2128150475,주식회사 미래윈정보통신,이종경,분석,8399990,88.197,87.508,-0.26897 (99.73103),,2014/06/27 00:57:49,
32,1188110211,(주)텔레텍코리아,윤광수,분석,8400000,88.197,87.509,-0.26886 (99.73114),,2014/06/25 10:30:24,
33,1118128082,(주)디투엔지니어링,김낙경,분석,8400100,88.198,87.51,-0.26767 (99.73233),,2014/07/01 10:48:24,
34,,(주)안나시스템,문병조,분석,8400790,88.205,87.517,-0.25948 (99.74052),,2014/06/26 17:54:12,
35,1078803515,주식회사 해피텔레콤,이병욱,분석,8403100,88.23,87.541,-0.23205 (99.76795),,2014/06/25 17:56:01,
36,1068679911,(주)효성정보통신,김도건,분석,8403550,88.234,87.546,-0.22671 (99.77329),,2014/06/30 09:45:04,
37,1198148078,(주)선진네트콤,김찬중,분석,8404586,88.245,87.556,-0.21441 (99.78559),,2014/06/26 14:01:56,
38,1058606899,이화티티씨(주),이선정,분석,8405864,88.259,87.57,-0.19923 (99.80077),,2014/06/30 14:59:09,
39,1338113707,(주)대보통신,염영숙,분석,8407230,88.273,87.584,-0.18302 (99.81698),,2014/06/30 11:38:18,
40,2048620126,(주)상부사종합건설,이상만,분석,8407435,88.275,87.586,-0.18058 (99.81942),,2014/07/01 10:15:31,
41,1068612230,(주)사강통신,정일영,분석,8407690,88.278,87.589,-0.17755 (99.82245),,2014/06/30 17:23:55,
42,2078127900,합동전자통신(주),하명용,분석,8407820,88.279,87.59,-0.17601 (99.82399),,2014/07/01 09:12:35,
43,1148676763,유토피아정보기술(주),안종섭,분석,8407880,88.28,87.591,-0.17530 (99.8247),,2014/06/30 09:14:29,
44,11486*****,에스엠이엔지(주),이관휴,분석,8408415,88.285,87.596,-0.16895 (99.83105),,2014/06/30 09:10:15,
45,1088149704,이엔트컴(주),백석환,분석,8409500,88.297,87.608,-0.15606 (99.84394),,2014/06/26 16:49:12,
46,1288126291,주식회사 성화,이재환,분석,8410400,88.306,87.617,-0.14538 (99.85462),,2014/06/30 15:21:11,
47,21081*****,샤인엔지니어링주식회사,김명수,분석,8412201,88.325,87.636,-0.12400 (99.876),,2014/06/26 08:58:02,
48,2188120528,(주)엠앤제이,하준석,분석,8412360,88.327,87.637,-0.12211 (99.87789),,2014/07/01 09:10:19,
49,2098124011,(주)주암전기통신,정한석,분석,8412478,88.328,87.639,-0.12071 (99.87929),,2014/06/30 10:25:14,
50,2098130809,(주)엔트립,최종국,분석,8413120,88.335,87.645,-0.11308 (99.88692),,2014/06/25 08:39:09,
51,2168100638,원흥전설(주),이제호,분석,8414740,88.352,87.662,-0.09385 (99.90615),,2014/07/01 10:52:49,
52,11881*****,(주)영원정보통신,전춘식,분석,8414960,88.354,87.664,-0.09124 (99.90876),,2014/06/27 10:24:37,
53,2158747516,(주) 제이에스통신정보,한택수,분석,8415040,88.355,87.665,-0.09029 (99.90971),,2014/06/27 12:51:21,
54,2108168251,풀무엔지니어링주식회사,황윤상,분석,8415646,88.361,87.672,-0.08309 (99.91691),,2014/06/30 12:28:58,
55,1248179286,케이에스엔시(주),송상헌,분석,8419067,88.397,87.707,-0.04248 (99.95752),,2014/06/30 09:37:42,
56,1078162397,신용통신 주식회사,변옥희,분석,8419859,88.406,87.715,-0.03307 (99.96693),,2014/06/30 14:04:46,
57,2148811443,(주)우신지엘에스,문경종,분석,8420084,88.408,87.718,-0.03040 (99.9696),,2014/06/30 13:24:16,
58,1138150993,주식회사 우진정보,배재중,분석,8421000,88.418,87.727,-0.01953 (99.98047),,2014/06/30 10:29:16,
59,1058649262,주식회사 노하우정보통신,임창배,분석,8422210,88.43,87.74,-0.00516 (99.99484),,2014/06/30 10:36:30,
60,2158184144,주영건설 주식회사,서봉원,분석,8422640,88.435,87.744,-0.00006 (99.99994),,2014/06/30 17:13:04,
61,1198174810,에이원네트워크주식회사,신동훈,분석,8422700,88.435,87.745,0.00066 (100.00066),,2014/06/26 22:54:05,
62,1108155382,(주)굿채널시스템,김찬식,분석,8422922,88.438,87.747,0.00329 (100.00329),,2014/06/30 15:50:29,
63,2158687767,(주)에스앤디비즈,정성호,분석,8424000,88.449,87.759,0.01609 (100.01609),,2014/06/26 11:12:27,
64,1058622808,상무텔레콤 주식회사,한승열,분석,8424119,88.45,87.76,0.01750 (100.0175),,2014/07/01 10:27:47,
65,1068616819,(주)현성인포컴,박홍수,분석,8424759,88.457,87.767,0.02510 (100.0251),,2014/06/27 11:13:30,
66,1188117645,(주)유투넷,최병국,분석,8424900,88.459,87.768,0.02678 (100.02678),,2014/06/28 08:59:54,
67,2048198750,(주)아이피엑스,황풍주,분석,8425600,88.466,87.775,0.03509 (100.03509),,2014/06/30 06:24:33,
68,1068644033,(주)코맥스디에스씨,안병호,분석,8426452,88.475,87.784,0.04520 (100.0452),,2014/06/27 15:06:49,
69,2208782247,(주)안국정보통신,조군행,분석,8427600,88.487,87.796,0.05883 (100.05883),,2014/06/30 08:48:11,
70,2078147911,(주)화이버정보통신,이상만,분석,8427614,88.487,87.796,0.05900 (100.059),,2014/06/30 10:51:06,
71,1098617947,(주)소망아이앤티,서창숙,분석,8428020,88.491,87.801,0.06382 (100.06382),,2014/06/30 17:58:25,
72,1058622429,우리정보네트웍스(주),문길영,분석,8429293,88.505,87.814,0.07893 (100.07893),,2014/06/27 08:53:00,
73,1138165384,(주)새서울개발,백승철,분석,8429300,88.505,87.814,0.07902 (100.07902),,2014/06/30 10:10:55,
74,1078127876,동하시티개발주식회사,윤종사,분석,8429910,88.511,87.82,0.08626 (100.08626),,2014/06/30 09:47:03,
75,2101252831,유비아이티,김창갑,분석,8429975,88.512,87.821,0.08703 (100.08703),,2014/06/30 16:56:15,
76,1088179135,주왕정보통신(주),장진섭,분석,8432670,88.54,87.849,0.11903 (100.11903),,2014/06/30 15:41:31,
77,2148705513,(주)케이이에스 전기공사,강성진,분석,8433130,88.545,87.854,0.12449 (100.12449),,2014/06/27 11:10:16,
78,2208144955,드림라인 주식회사,김진하,분석,8433210,88.546,87.855,0.12544 (100.12544),,2014/06/30 12:13:22,
79,1068619761,(주) 한걸음정보통신,정진원,분석,8433460,88.548,87.857,0.12841 (100.12841),,2014/06/27 08:31:38,
80,4108154473,주식회사 도림티앤씨,배찬호,분석,8433719,88.551,87.86,0.13148 (100.13148),,2014/06/26 15:34:45,
81,1178152085,대원미디어통신(주),이무기,분석,8433730,88.551,87.86,0.13161 (100.13161),,2014/06/26 14:06:03,
82,2018176136,(주)휴넷시스템,김초영,분석,8433800,88.552,87.861,0.13244 (100.13244),,2014/06/30 09:18:36,
83,2158784530,주식회사 대운텔레시스,장안성,분석,8433956,88.554,87.862,0.13430 (100.1343),,2014/06/30 15:31:18,
84,2090130961,우리통신,박현준,분석,8435500,88.57,87.878,0.15263 (100.15263),,2014/06/30 09:20:42,
85,1188114949,이주씨스템(주),이복균,분석,8436626,88.582,87.89,0.16600 (100.166),,2014/07/01 09:25:27,
86,1138607924,두성건설주식회사,안성병,분석,8436735,88.583,87.891,0.16729 (100.16729),,2014/06/30 12:24:02,
87,2041540082,도영정보통신,성귀자,분석,8436960,88.585,87.894,0.16996 (100.16996),,2014/06/26 15:41:50,
88,2208869047,양지전기 주식회사,박승연,분석,8437360,88.589,87.898,0.17471 (100.17471),,2014/06/30 13:48:20,
89,1328146205,(주)다성아이앤에스,이명훈,분석,8437570,88.592,87.9,0.17720 (100.1772),,2014/06/26 10:56:56,
90,1088190595,(주)성동인더스,홍성원,분석,8437750,88.593,87.902,0.17934 (100.17934),,2014/06/27 09:30:50,
91,1178119238,주식회사 동양네트워크,김종렬,분석,8438008,88.596,87.905,0.18240 (100.1824),,2014/07/01 09:17:31,
92,1041890207,삼정정보통신,이순봉,분석,8438564,88.602,87.91,0.18901 (100.18901),,2014/06/27 11:52:34,
93,1058161048,서울데이타통신(주),이희승,분석,8439008,88.607,87.915,0.19428 (100.19428),,2014/06/30 09:49:46,
94,1018642326,한우이앤에스(주),변준석,분석,8439900,88.616,87.924,0.20487 (100.20487),,2014/06/30 09:14:19,
95,1138192009,(주)엘트정보기술,김용호,분석,8440000,88.617,87.925,0.20605 (100.20605),,2014/06/30 13:09:46,
96,1198123174,주식회사 도래정보시스템,이은숙,분석,8440104,88.618,87.926,0.20729 (100.20729),,2014/07/01 09:06:38,
