순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2090130961,우리통신,박현준,분석,2245615720,86.337,84.777,-1.80386 (98.19614),,0000/00/00 00:00:00,
2,1188114949,이주씨스템(주),이복균,분석,2245620860,86.338,84.777,-1.80363 (98.19637),,0000/00/00 00:00:00,
3,2068153517,뉴텔레콤(주),김철준,분석,2245664890,86.339,84.779,-1.80171 (98.19829),,0000/00/00 00:00:00,
4,1188115778,대신통신기술(주),김지영,분석,2245686000,86.34,84.78,-1.80078 (98.19922),,0000/00/00 00:00:00,
5,1098120807,(주)케이비에스비즈니스,박갑진,분석,2245766634,86.343,84.783,-1.79726 (98.20274),,0000/00/00 00:00:00,
6,1138163218,(주)신성하이텍,성성모,분석,2245898940,86.348,84.788,-1.79147 (98.20853),,0000/00/00 00:00:00,
7,6168197255,광명디앤씨주식회사,김종헌,분석,2245987000,86.352,84.791,-1.78762 (98.21238),,0000/00/00 00:00:00,
8,6058150264,(주) 동영이엔티,김선복,분석,2246030235,86.353,84.793,-1.78573 (98.21427),,0000/00/00 00:00:00,
9,2148663189,(주)케이더블유엠산업기술,이동건,분석,2246110516,86.356,84.796,-1.78222 (98.21778),,0000/00/00 00:00:00,
10,5058123017,주식회사동성통신,김윤섭,분석,2246177500,86.359,84.798,-1.77929 (98.22071),,0000/00/00 00:00:00,
11,6188123083,금강통신(주),김선원,분석,2246236600,86.361,84.801,-1.77671 (98.22329),,0000/00/00 00:00:00,
12,1358135916,태화정보통신(주),김동현,분석,2246248390,86.362,84.801,-1.77619 (98.22381),,0000/00/00 00:00:00,
13,3058129497,(주)신천,서혜자,분석,2246463000,86.37,84.809,-1.76681 (98.23319),,0000/00/00 00:00:00,
14,6078164158,주식회사 엠오에스부산,손진수,분석,2246707702,86.379,84.818,-1.75611 (98.24389),,0000/00/00 00:00:00,
15,2098121862,거우전설주식회사,김영훈,분석,2246767161,86.382,84.821,-1.75350 (98.2465),,0000/00/00 00:00:00,
16,1068180863,에스엠텔레콤주식회사,고세민,분석,2247011856,86.391,84.83,-1.74280 (98.2572),,0000/00/00 00:00:00,
17,2208709343,유텔레콤주식회사,이종일,분석,2247071320,86.393,84.832,-1.74020 (98.2598),,0000/00/00 00:00:00,
18,1248704318,주식회사텔컴,이상호,분석,2247193205,86.398,84.837,-1.73487 (98.26513),,0000/00/00 00:00:00,
19,1068143494,(자)화인전자통신,장주용,분석,2247206240,86.399,84.837,-1.73430 (98.2657),,0000/00/00 00:00:00,
20,4088104214,(주)광영이엠씨,심판구,분석,2247265127,86.401,84.839,-1.73173 (98.26827),,0000/00/00 00:00:00,
21,1328132768,영일정보통신(주),김상영,분석,2247304500,86.402,84.841,-1.73001 (98.26999),,0000/00/00 00:00:00,
22,1408179804,주식회사 에스엠네트웍스,박상준,분석,2247365990,86.405,84.843,-1.72732 (98.27268),,0000/00/00 00:00:00,
23,1218140540,영현정보통신(주),김두식,분석,2247479278,86.409,84.847,-1.72237 (98.27763),,0000/00/00 00:00:00,
24,1218136686,인천전기통신주식회사,신상준,분석,2247574997,86.413,84.851,-1.71818 (98.28182),,0000/00/00 00:00:00,
25,6178607445,주식회사 금양이앤에스,조동진,분석,2247576400,86.413,84.851,-1.71812 (98.28188),,0000/00/00 00:00:00,
26,4108166284,(유)쎈스,박말규,분석,2247593293,86.413,84.852,-1.71738 (98.28262),,0000/00/00 00:00:00,
27,2148731175,씨케이링크(주),최형수,분석,2247631597,86.415,84.853,-1.71570 (98.2843),,0000/00/00 00:00:00,
28,6088113706,주식회사 일렉콤,정현영,분석,2247739080,86.419,84.857,-1.71100 (98.289),,0000/00/00 00:00:00,
29,1288170424,(주)스카이뱅크,홍순화,분석,2247885440,86.425,84.863,-1.70460 (98.2954),,0000/00/00 00:00:00,
30,2158639019,(주)세렉스,정양구,분석,2247901448,86.425,84.863,-1.70390 (98.2961),,0000/00/00 00:00:00,
31,1298187909,하나정보기술(주),박종천,분석,2248310797,86.441,84.879,-1.68600 (98.314),,0000/00/00 00:00:00,
32,6068151738,성일통신 주식회사,서성열,분석,2248328140,86.442,84.88,-1.68525 (98.31475),,0000/00/00 00:00:00,
33,1348607315,주식회사 테크미컴,김영석,분석,2248441720,86.446,84.884,-1.68028 (98.31972),,0000/00/00 00:00:00,
34,2148669048,보라정보통신 주식회사,송철상,분석,2248571500,86.451,84.889,-1.67460 (98.3254),,0000/00/00 00:00:00,
35,1238160071,(주)래도,김철용,분석,2248585221,86.452,84.889,-1.67400 (98.326),,0000/00/00 00:00:00,
36,1058797140,대성전기통신 주식회사,김영옥,분석,2248612664,86.453,84.89,-1.67280 (98.3272),,0000/00/00 00:00:00,
37,1218169227,(주)미소건영,김영태,분석,2248665300,86.455,84.892,-1.67050 (98.3295),,0000/00/00 00:00:00,
38,6218164436,주식회사 웨이제닉 테크,조윤래,분석,2248834480,86.461,84.899,-1.66311 (98.33689),,0000/00/00 00:00:00,
