순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1298155066,일조텔레콤(주)  [최종낙찰],김문섭,분석,186846990,75.0,87.747,87.091,-0.74431 (99.25569),7 3,2019/12/11 15:54:32,
2,1198195493,주식회사 인텍하우징,심인석,분석,186863935,75.2,87.755,87.099,-0.73530 (99.2647),1 14,2019/12/11 12:39:06,
3,1138632307,(주)인투에스,남기융,분석,186864120,75.2,87.755,87.099,-0.73521 (99.26479),7 2,2019/12/10 15:32:19,
4,1138602574,주식회사 큐디스,김성진,분석,186865840,75.2,87.756,87.1,-0.73429 (99.26571),7 5,2019/12/12 09:09:41,
5,2128144255,경방전기통신(주),장기인,분석,186868264,75.2,87.757,87.101,-0.73301 (99.26699),7 15,2019/12/11 12:51:49,
6,3158800929,에이블이엔씨 주식회사,김주형,분석,186869000,75.2,87.758,87.102,-0.73261 (99.26739),12 13,2019/12/11 17:35:19,
7,2158119769,주식회사 남일기업,이범석,분석,186873348,75.2,87.76,87.104,-0.73030 (99.2697),13 7,2019/12/11 13:40:07,
8,1128139637,(주)씨엘에이에스,윤호중,분석,186875000,75.2,87.76,87.104,-0.72943 (99.27057),11 2,2019/12/11 09:15:35,
9,1138640864,주식회사 지앤씨씨,정연진,분석,186881820,75.2,87.764,87.108,-0.72580 (99.2742),9 7,2019/12/11 13:55:42,
10,1098161598,(주)삼우씨앤에스,이기만,분석,186885400,75.4,87.765,87.109,-0.72390 (99.2761),11 9,2019/12/11 09:53:30,
11,2298119166,(주)삼영기업,금동흠,분석,186887000,75.4,87.766,87.11,-0.72305 (99.27695),9 1,2019/12/11 16:15:57,
12,1088178984,(주)포소드,마명철,분석,186887270,75.4,87.766,87.11,-0.72291 (99.27709),1 6,2019/12/10 16:48:16,
13,1088181548,디에스지엔 주식회사,신재범,분석,186888583,75.4,87.767,87.111,-0.72221 (99.27779),8 14,2019/12/09 15:46:48,
14,5278600284,주식회사 수앤씨,이종수,분석,186897443,75.4,87.771,87.115,-0.71750 (99.2825),6 2,2019/12/09 11:30:55,
15,1218610885,주식회사 씨에스포유앤이,김승섭,분석,186901584,75.4,87.773,87.117,-0.71531 (99.28469),8 5,2019/12/11 12:55:22,
16,1018172790,(주)공신데이타,서만식,분석,186909400,75.6,87.777,87.121,-0.71115 (99.28885),10 1,2019/12/09 12:21:47,
17,5168100542,주식회사 에이치투아이티,이희제,분석,186915700,75.6,87.78,87.123,-0.70781 (99.29219),14 12,2019/12/10 13:53:18,
18,2118771649,주식회사 월드멀티넷,박영희,분석,186924227,75.6,87.784,87.127,-0.70328 (99.29672),10 7,2019/12/10 10:32:46,
19,2088115955,대건통신건설(주),양승범,분석,186924810,75.6,87.784,87.128,-0.70297 (99.29703),12 8,2019/12/10 15:47:36,
20,2198125754,알티엘산업 주식회사,이근태,분석,186927450,75.8,87.785,87.129,-0.70156 (99.29844),6 2,2019/12/11 23:19:49,
21,1058688514,(주)엠티에스정보기술,신현준,분석,186933700,75.8,87.788,87.132,-0.69824 (99.30176),3 11,2019/12/09 18:00:22,
22,1098153822,서울텔엔지니어링(주),정영철,분석,186935660,75.8,87.789,87.133,-0.69720 (99.3028),14 10,2019/12/11 16:42:25,
23,2098132812,주식회사 피치테크,이현철,분석,186941490,75.8,87.792,87.135,-0.69411 (99.30589),10 14,2019/12/10 17:09:20,
24,1098155422,창공정보통신 주식회사,김배명,분석,186942600,75.8,87.792,87.136,-0.69352 (99.30648),9 10,2019/12/10 10:10:38,
25,1098626994,주식회사 에이치엔엠,성기용,분석,186943877,75.8,87.793,87.137,-0.69284 (99.30716),13 7,2019/12/09 14:26:42,
26,2148888151,주식회사 씨앤피테크,제해동,분석,186944690,75.8,87.793,87.137,-0.69241 (99.30759),13 14,2019/12/10 16:36:12,
27,2148823314,화인정보기술주식회사,이명우,분석,186945830,75.8,87.794,87.137,-0.69180 (99.3082),7 14,2019/12/11 09:01:02,
28,2078147814,(주)대호엔지니어링,윤용상,분석,186949212,76.0,87.795,87.139,-0.69000 (99.31),9 2,2019/12/11 09:26:18,
29,1208633380,(주)에스에스통신,이종필,분석,186952600,76.0,87.797,87.141,-0.68820 (99.3118),2 1,2019/12/10 09:55:04,
30,1088179663,주식회사 시큐뱅크,심재춘,분석,186954860,76.0,87.798,87.142,-0.68700 (99.313),15 3,2019/12/10 16:00:06,
31,1058649262,주식회사 노하우정보통신,임창배,분석,186961400,76.0,87.801,87.145,-0.68353 (99.31647),7 8,2019/12/10 10:14:41,
32,4088168391,금상디엔씨주식회사,장용수,분석,186964650,76.0,87.803,87.146,-0.68180 (99.3182),3 2,2019/12/11 08:19:31,
33,1188111020,한영정보통신(주),박대서,분석,186971400,76.2,87.806,87.149,-0.67822 (99.32178),13 8,2019/12/10 11:04:43,
34,1018151121,주식회사 경원전력,최경택,분석,186971420,76.2,87.806,87.149,-0.67821 (99.32179),8 6,2019/12/12 09:16:26,
35,6378801279,주식회사정암정보통신,조강수,분석,186973310,76.2,87.807,87.15,-0.67720 (99.3228),14 1,2019/12/10 08:18:50,
36,1068633633,주식회사 리감,백정현,분석,186980200,76.2,87.81,87.154,-0.67354 (99.32646),10 15,2019/12/11 13:57:30,
37,2118691240,거성일렉콤(주),박성래,분석,186986673,76.2,87.813,87.157,-0.67010 (99.3299),13 14,2019/12/11 09:38:14,
38,1238175875,주식회사 휴톤,김영상,분석,186989497,76.2,87.814,87.158,-0.66860 (99.3314),2 10,2019/12/09 16:23:40,
39,2208658565,주식회사 주인정보시스템,김근호,분석,186990200,76.4,87.815,87.158,-0.66823 (99.33177),3 5,2019/12/10 13:16:58,
40,7418801210,주식회사 한국에이브이산업,이재숙,분석,186999000,76.4,87.819,87.162,-0.66356 (99.33644),3 4,2019/12/10 07:15:06,
41,3078147074,주식회사성우네트웍스,최성봉,분석,187000600,76.4,87.819,87.163,-0.66271 (99.33729),9 12,2019/12/12 08:12:38,
42,1058629723,(주)트리콤미디어,어기호,분석,187003992,76.4,87.821,87.165,-0.66090 (99.3391),2 12,2019/12/11 18:04:46,
43,1018178116,(주)오경컴텍,김종근,분석,187009000,76.4,87.823,87.167,-0.65824 (99.34176),8 1,2019/12/10 09:58:47,
