순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1018151776,(주)지디시  [최종낙찰],김승환,분석,216100346,75.0,87.745,87.859,0.13101 (100.13101),13 1,2019/07/10 17:53:40,
2,1128143733,공간미디어(주),김명숙,분석,216103689,75.0,87.746,87.861,0.13255 (100.13255),11 15,2019/07/11 08:06:04,
3,1208782160,에스엔에스이서비스주식회사,정경식,분석,216106150,75.0,87.747,87.862,0.13369 (100.13369),11 14,2019/07/09 10:01:44,
4,1178165218,(주)유런테크,양종운,분석,216106366,75.0,87.747,87.862,0.13380 (100.1338),12 8,2019/07/10 09:32:34,
5,2148669602,(주)우호텔레콤,이강록,분석,216107600,75.0,87.748,87.862,0.13437 (100.13437),5 14,2019/07/10 14:26:28,
6,2148840477,주식회사 알비에스테크,김동헌,분석,216118018,75.0,87.752,87.867,0.13919 (100.13919),15 6,2019/07/11 09:23:25,
7,1198640708,주식회사 청아정보통신,윤석근,분석,216120133,75.0,87.753,87.868,0.14017 (100.14017),8 11,2019/07/10 08:39:43,
8,2958800474,주식회사 원정보기술원,송은자,분석,216120710,75.0,87.753,87.868,0.14044 (100.14044),6 10,2019/07/11 08:53:56,
9,1130855068,태광 정보 통신,조호칠,분석,216125142,75.2,87.755,87.87,0.14249 (100.14249),2 12,2019/07/09 10:26:13,
10,1068615668,(주)솔로몬기술단기술사사무소,한선미,분석,216125358,75.2,87.755,87.87,0.14260 (100.1426),8 10,2019/07/10 09:11:48,
11,1058622531,건웅신호산전(주),박정현,분석,216129030,75.2,87.756,87.871,0.14430 (100.1443),4 11,2019/07/09 10:23:07,
12,1098618489,주식회사 유티월드,윤영선,분석,216129674,75.2,87.757,87.871,0.14459 (100.14459),15 12,2019/07/09 12:25:43,
13,3078147074,주식회사성우네트웍스,최성봉,분석,216129890,75.2,87.757,87.871,0.14469 (100.14469),13 11,2019/07/10 23:03:19,
14,1098611773,주식회사상현엔지니어링,이재권,분석,216133343,75.2,87.758,87.873,0.14629 (100.14629),14 12,2019/07/10 09:54:36,
15,2068111894,(주)아파트피아,곽복동,분석,216136790,75.2,87.76,87.874,0.14789 (100.14789),10 12,2019/07/10 08:46:30,
16,2118640251,모범전설(주),오세창,분석,216139610,75.2,87.761,87.875,0.14920 (100.1492),6 2,2019/07/10 08:30:35,
17,2178140711,주식회사 넥슨통신,신철구,분석,216139809,75.2,87.761,87.875,0.14929 (100.14929),15 5,2019/07/09 14:08:48,
18,2158689085,(주)에스지테크놀러지,손병학,분석,216140680,75.2,87.761,87.876,0.14969 (100.14969),9 13,2019/07/10 09:50:03,
19,1138618417,(주)씨에스플러스,장준영,분석,216143900,75.2,87.762,87.877,0.15119 (100.15119),2 15,2019/07/11 08:37:43,
20,8568800361,주식회사 우선기술,정우영,분석,216146724,75.2,87.764,87.878,0.15250 (100.1525),6 10,2019/07/10 17:01:28,
21,1018605466,금부통신 주식회사,정재학,분석,216159200,75.4,87.769,87.883,0.15828 (100.15828),8 14,2019/07/10 16:26:04,
22,1068602542,주식회사 유셀네트웍스,김구동,분석,216160104,75.4,87.769,87.884,0.15869 (100.15869),8 15,2019/07/10 13:54:05,
23,1138636870,주식회사 나우시스템,이종한,분석,216162910,75.4,87.77,87.885,0.15999 (100.15999),1 9,2019/07/10 09:14:35,
24,1198605337,(주)신한이엔아이,유순자,분석,216168521,75.4,87.772,87.887,0.16259 (100.16259),14 4,2019/07/10 09:22:39,
25,1018154491,엘케이테크넷(주),이만형,분석,216176507,75.6,87.776,87.89,0.16630 (100.1663),2 14,2019/07/11 08:56:03,
26,1068619820,주식회사유엔콘트롤,남성모,분석,216179000,75.6,87.777,87.891,0.16745 (100.16745),13 9,2019/07/09 10:03:40,
27,1198195493,주식회사 인텍하우징,심인석,분석,216181687,75.6,87.778,87.893,0.16870 (100.1687),13 9,2019/07/10 12:37:43,
28,1098647062,주식회사 조아정보통신,박민응,분석,216184492,75.6,87.779,87.894,0.17000 (100.17),8 7,2019/07/10 08:19:43,
29,1058676599,주식회사 비아이엔솔루션,이승엽,분석,216186430,75.6,87.78,87.894,0.17089 (100.17089),11 10,2019/07/10 17:31:49,
