순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2148722924,주식회사 다음정보기술  [최종낙찰],김은선,분석,109041800,85.0,87.75,88.293,0.62530 (100.6253),15 12,2019/09/11 11:03:56,
2,2308103607,주식회사 디케이앤트,양동국,분석,109041900,85.0,87.75,88.293,0.62539 (100.62539),3 4,2019/09/10 11:26:37,
3,2128142640,팍스코이앤아이(주),송기민,분석,109043970,85.0,87.752,88.295,0.62730 (100.6273),11 5,2019/09/16 09:43:23,
4,1078715052,(주)에이스씨씨텍,신현종,분석,109044180,85.0,87.752,88.295,0.62749 (100.62749),7 13,2019/09/10 12:23:19,
5,4088168391,금상디엔씨주식회사,장용수,분석,109044190,85.0,87.752,88.295,0.62750 (100.6275),6 12,2019/09/16 08:16:50,
6,1178119238,주식회사 동양네트워크,김종렬,분석,109046350,85.0,87.754,88.297,0.62949 (100.62949),13 5,2019/09/16 08:26:57,
7,2148647495,(주)테크스피어,최환수,분석,109049160,85.2,87.756,88.299,0.63209 (100.63209),14 11,2019/09/16 10:42:57,
8,1248106672,(주)데스코,이상혁,분석,109050680,85.2,87.757,88.3,0.63349 (100.63349),10 3,2019/09/16 09:05:15,
9,2038101742,株式會社 革新電工社,김희웅,분석,109052700,85.2,87.759,88.302,0.63535 (100.63535),10 5,2019/09/11 09:09:21,
10,6458700672,주식회사 비앤아이테크,김혜용,분석,109058704,85.2,87.764,88.307,0.64090 (100.6409),14 8,2019/09/11 10:20:57,
11,1068663404,주식회사 씨씨티비네오텍,최영근,분석,109066289,85.4,87.77,88.313,0.64789 (100.64789),7 9,2019/09/11 09:05:20,
12,2078148017,(주)명신시스템,노근식,분석,109066310,85.4,87.77,88.313,0.64791 (100.64791),9 3,2019/09/10 11:23:48,
13,2128140491,(주)벧엘정보통신,채수진,분석,109067255,85.4,87.771,88.314,0.64879 (100.64879),7 8,2019/09/16 07:20:09,
14,2208804175,주식회사 예준시스템,이인애,분석,109079999,85.6,87.781,88.324,0.66055 (100.66055),11 5,2019/09/16 09:21:18,
15,1058762452,주식회사 제이엠시스,최지만,분석,109108552,86.0,87.804,88.347,0.68690 (100.6869),12 6,2019/09/16 09:52:11,
16,1058727284,(주)조은네트웍스,김장열,분석,109109201,86.0,87.804,88.348,0.68749 (100.68749),2 7,2019/09/10 12:53:00,
17,1138185890,(주)두손씨에스티,최수경,분석,109129380,86.4,87.821,88.364,0.70612 (100.70612),15 8,2019/09/16 09:57:13,
18,1198173261,(주)현대네트웍기술,조성익,분석,109135110,86.6,87.825,88.369,0.71140 (100.7114),8 9,2019/09/10 13:21:27,
19,2118145912,영남전기통신 주식회사,장한목,분석,109137052,86.6,87.827,88.37,0.71320 (100.7132),4 5,2019/09/10 11:10:27,
20,2148823314,화인정보기술주식회사,이명우,분석,109152550,86.8,87.839,88.383,0.72750 (100.7275),4 6,2019/09/11 08:54:53,
21,1208117027,세안이엔씨 주식회사,이은상,분석,109157532,86.8,87.843,88.387,0.73210 (100.7321),15 9,2019/09/16 08:21:29,
22,1198800016,주식회사 태영정보통신공사,김석주,분석,109160800,87.0,87.846,88.39,0.73511 (100.73511),15 6,2019/09/09 20:01:54,
23,1058641085,(주)에스엠전력,김동율,분석,109161693,87.0,87.847,88.39,0.73593 (100.73593),14 10,2019/09/10 10:55:56,
24,2048109261,영한산업(주),권태인,분석,109164000,87.0,87.849,88.392,0.73806 (100.73806),15 4,2019/09/16 08:53:58,
25,2188109765,(주)웨이브컴,채인석,분석,109164800,87.0,87.849,88.393,0.73880 (100.7388),5 14,2019/09/10 13:41:41,
26,1188100241,주식회사 세보엠이씨,김우영,분석,109171830,87.2,87.855,88.398,0.74529 (100.74529),8 14,2019/09/16 08:55:48,
27,2048182660,동원오비텍(주),박동을,분석,109176300,87.2,87.858,88.402,0.74941 (100.74941),15 12,2019/09/16 08:59:50,
28,1018662695,주식회사 메가시스템,김대석,분석,109178262,87.2,87.86,88.404,0.75123 (100.75123),14 10,2019/09/10 10:27:45,
29,2108108684,주식회사 대금이앤아이,김종우,분석,109179750,87.2,87.861,88.405,0.75260 (100.7526),9 2,2019/09/10 12:26:29,
30,1408169475,주식회사 제이앤제이파워스,박재옥,분석,109183900,87.4,87.865,88.408,0.75643 (100.75643),9 3,2019/09/11 16:26:12,
31,2148186794,주식회사 리트코,정종경,분석,109189740,87.4,87.869,88.413,0.76182 (100.76182),3 9,2019/09/16 09:58:31,
32,2148772161,주식회사 비에스아이시스템,박해용,분석,109195570,87.4,87.874,88.418,0.76720 (100.7672),1 3,2019/09/10 09:36:11,
33,1198609084,주식회사 유니씨엔에스,박경임,분석,109208350,87.6,87.884,88.428,0.77899 (100.77899),11 9,2019/09/10 09:15:28,
34,1054180243,태우산전,강정자,분석,109211497,87.8,87.887,88.431,0.78189 (100.78189),12 2,2019/09/10 15:13:03,
35,1288610057,주식회사 청명씨앤아이,문현민,분석,109212582,87.8,87.888,88.431,0.78290 (100.7829),3 1,2019/09/10 15:18:07,
36,3058138619,(주)사이버텔브릿지,남백산,분석,109217133,87.8,87.891,88.435,0.78710 (100.7871),15 13,2019/09/10 16:44:05,
37,1108175433,승림이앤씨(주),서영식,분석,109221910,88.0,87.895,88.439,0.79150 (100.7915),13 11,2019/09/10 09:40:13,
38,4098163161,(주)동우커뮤니케이션,송준성,분석,109232490,88.0,87.904,88.448,0.80127 (100.80127),13 5,2019/09/15 10:51:54,
39,1198606485,주식회사 에이치엠솔루션,이상진,분석,109233500,88.0,87.904,88.448,0.80220 (100.8022),1 5,2019/09/10 09:40:44,
40,1058133654,백상기업(주),김풍원,분석,109235000,88.2,87.906,88.45,0.80358 (100.80358),11 2,2019/09/11 13:55:30,
41,1018651785,주식회사 청심아이티,김재균,분석,109245740,88.2,87.914,88.458,0.81349 (100.81349),9 10,2019/09/10 09:05:51,
42,2068666263,세움기술 주식회사,주익중,분석,109253001,88.4,87.92,88.464,0.82020 (100.8202),3 1,2019/09/16 09:05:54,
43,1048120291,청음통신 주식회사,임광희,분석,109262000,88.6,87.927,88.471,0.82850 (100.8285),3 2,2019/09/16 08:47:53,
44,1068611721,우리보안 주식회사,이명재,분석,109267848,88.6,87.932,88.476,0.83390 (100.8339),10 5,2019/09/10 10:30:47,
45,2138800230,주식회사 성민전기통신,홍종애,분석,109270665,88.6,87.934,88.478,0.83650 (100.8365),6 13,2019/09/10 01:05:35,
46,2108156959,두레에스텍 주식회사,유의근,분석,109282150,88.8,87.944,88.488,0.84709 (100.84709),1 6,2019/09/10 13:36:52,
47,1198133411,주식회사 나경이엔씨,윤원섭,분석,109285389,89.0,87.946,88.49,0.85008 (100.85008),14 15,2019/09/11 16:13:33,
48,2148188924,우민전기(주),이학표,분석,109288112,89.0,87.948,88.493,0.85260 (100.8526),15 5,2019/09/16 08:41:33,
49,2038164674,(주)컴버스테크,이돈원,분석,109289520,89.0,87.95,88.494,0.85390 (100.8539),1 13,2019/09/11 09:27:12,
50,1088607693,(주)가온데이터,이기원,분석,109290278,89.0,87.95,88.494,0.85460 (100.8546),15 4,2019/09/16 08:56:52,
51,1078161011,(주)장수커뮤니케이션즈,김현수,분석,109294930,89.0,87.954,88.498,0.85889 (100.85889),14 8,2019/09/10 16:10:34,
52,1208662454,(주)위엠비,김수현,분석,109313761,89.4,87.969,88.513,0.87627 (100.87627),8 10,2019/09/16 08:04:42,
53,1198191309,용진하이테크에너지 주식회사,김진석,분석,109325690,89.6,87.979,88.523,0.88727 (100.88727),3 7,2019/09/16 08:35:24,
