순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1198656229,주식회사 경진네트워크  [최종낙찰],김응환,분석,183117794,75.0,87.75,88.749,1.14480 (101.1448),11 1,2019/06/04 13:15:18,
2,1058186995,부원동력(주),이병의,분석,183132096,75.2,87.757,88.756,1.15269 (101.15269),7 4,2019/06/07 08:43:01,
3,2098121862,거우전설주식회사,김영훈,분석,183152247,75.4,87.766,88.766,1.16383 (101.16383),5 3,2019/06/05 11:10:19,
4,2098130809,(주)엔트립,최종국,분석,183172120,75.6,87.776,88.775,1.17480 (101.1748),13 6,2019/05/30 09:06:20,
5,2378700035,주식회사 사운드플레이스,도상우,분석,183190936,75.8,87.785,88.784,1.18519 (101.18519),6 14,2019/06/04 15:44:48,
6,1208745904,(주)엘엔케이네트웍스,김광일,분석,183196920,75.8,87.788,88.787,1.18850 (101.1885),12 6,2019/06/05 09:14:40,
7,2208882337,태암네트워크 주식회사,김만기,분석,183212300,76.0,87.795,88.795,1.19700 (101.197),9 11,2019/06/07 09:31:24,
8,1188114764,(주)세빛전자통신,이상호,분석,183235473,76.2,87.806,88.806,1.20979 (101.20979),5 10,2019/06/04 08:46:16,
9,2208657396,(주)가온네트,오장환,분석,183279830,76.6,87.827,88.828,1.23430 (101.2343),7 15,2019/05/31 11:35:19,
10,1058162163,주식회사대한종합산전,이섭,분석,183290000,76.6,87.832,88.832,1.23991 (101.23991),2 13,2019/06/05 14:52:40,
11,2148734721,(주)다모아테크,장용일,분석,183326200,77.0,87.85,88.85,1.25991 (101.25991),8 15,2019/06/05 09:55:09,
12,8348600218,주식회사 코리아통신,강우용,분석,183335643,77.0,87.854,88.855,1.26512 (101.26512),15 4,2019/06/04 21:58:56,
13,2068650742,한선씨앤씨 주식회사,장홍식,분석,183336225,77.0,87.854,88.855,1.26545 (101.26545),3 12,2019/05/31 11:24:47,
14,1178113423,주식회사 씨제이헬로,변동식,분석,183372880,77.4,87.872,88.873,1.28569 (101.28569),3 5,2019/06/05 09:21:34,
15,1108175767,(주)에스에이치전기,김성태,분석,183389540,77.6,87.88,88.881,1.29489 (101.29489),9 2,2019/06/05 15:35:59,
16,1138636865,주식회사 정원시큐,염승호,분석,183419054,77.8,87.894,88.895,1.31120 (101.3112),5 2,2019/06/05 17:15:13,
17,1180673427,한마음정보시스템,정인숙,분석,183427508,78.0,87.898,88.899,1.31587 (101.31587),9 3,2019/06/04 10:09:21,
18,6058603558,주식회사 와이에스제이,김혜영,분석,183431002,78.0,87.9,88.901,1.31779 (101.31779),6 3,2019/06/05 14:06:08,
19,4318600057,주식회사 엘제이텍,임재우,분석,183448750,78.2,87.908,88.909,1.32760 (101.3276),2 14,2019/06/03 11:27:01,
20,1198179983,(주)에이피텔,정용명,분석,183455262,78.2,87.911,88.913,1.33119 (101.33119),13 11,2019/06/07 07:41:46,
21,1198161519,(주)다임즈,이종헌,분석,183551390,79.2,87.957,88.959,1.38429 (101.38429),1 13,2019/06/03 10:52:08,
22,2158197601,(주)알파시큐넷,강도석,분석,183626000,79.8,87.993,88.995,1.42550 (101.4255),7 10,2019/06/05 16:02:32,
23,2058140829,원앤원산업개발(주),배애순,분석,183733711,79.0,88.045,89.048,1.48500 (101.485),13 15,2019/05/30 16:47:18,
24,7608700874,주식회사 에스비엠,정한철,분석,183815180,78.4,88.084,89.087,1.53000 (101.53),13 2,2019/06/06 23:18:49,
25,4448800760,지인정보통신 주식회사,송필홍,분석,183833647,78.2,88.093,89.096,1.54020 (101.5402),6 10,2019/06/06 14:13:21,
26,1268620622,(주)엑스코하이텍,박정현,분석,183863520,77.8,88.107,89.11,1.55670 (101.5567),15 12,2019/06/07 06:56:02,
27,2018603701,소성정보기술 (주),김금남,분석,184032862,76.2,88.188,89.192,1.65023 (101.65023),1 14,2019/06/07 08:59:27,
28,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,184186880,75.0,88.262,89.267,1.73530 (101.7353),11 1,2019/05/31 20:27:40,
29,2098134940,주식회사윤송이엔씨,정윤계,분석,184199720,75.0,88.268,89.273,1.74240 (101.7424),11 13,2019/06/05 10:35:15,
30,2208114219,서림기전개발(주),송석웅,분석,184403395,75.0,88.366,89.372,1.85489 (101.85489),7 11,2019/06/04 15:03:22,
31,1098625336,(주)쏘울아이티,최은정,분석,184457528,75.0,88.392,89.398,1.88479 (101.88479),12 4,2019/06/03 09:06:36,
32,1288110974,주식회사 승원에이씨오,박태환,분석,184968050,75.0,88.636,89.646,2.16678 (102.16678),15 8,2019/06/07 09:39:47,
33,2078147814,(주)대호엔지니어링,윤용상,분석,185135699,75.0,88.717,89.727,2.25938 (102.25938),12 4,2019/06/03 10:54:19,
34,2048162437,다남전기(주),이병근,분석,185377030,75.0,88.832,89.844,2.39268 (102.39268),10 6,2019/06/07 08:39:04,
35,1058110006,삼성전기산업 주식회사,정지혜,분석,185561250,75.0,88.921,89.933,2.49443 (102.49443),7 12,2019/06/07 09:26:31,
36,1078193376,주식회사토퍼스엔지니어링,강전구,분석,185595000,75.0,88.937,89.95,2.51308 (102.51308),13 6,2019/06/04 14:25:43,
37,1068127271,주식회사 농협네트웍스,권남회,분석,186400000,75.0,89.323,90.34,2.95772 (102.95772),14 6,2019/06/03 17:44:58,
38,1148633857,에스엠이엔지(주),이관휴,분석,187383755,75.0,89.794,90.817,3.50109 (103.50109),8 13,2019/06/05 08:48:57,
39,2118668579,(주)아이정보기술,이훈희,분석,1753501237,75.0,840.2794,849.848,868.54340 (968.5434),2 14,2019/06/03 08:17:18,예가초과
-1,1198132561,신한동력(주),오재근,분석,183096068,74.8,87.739,88.738,1.13279 (101.13279),1 5,2019/06/05 14:38:05,낙찰하한선 미달
