순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2068685955,주식회사 스마트웍스,정훈,분석,86814000,88.053,88.388,0.44755 (100.44755),,2019/06/17 09:29:31,1순위
2,1138628119,주식회사 아이티로그,한순애,분석,86824671,88.064,88.399,0.45989 (100.45989),,2019/06/17 08:14:26,2순위
3,1138151895,주식회사 온리정보통신,김서규,분석,86825968,88.065,88.401,0.46139 (100.46139),,2019/06/17 08:44:19,3순위
4,1058684008,(주)인성아이앤씨,김환재,분석,86846300,88.086,88.421,0.48492 (100.48492),,2019/06/17 09:19:31,4순위
5,2128142640,팍스코이앤아이(주),박경인,분석,86882100,88.122,88.458,0.52634 (100.52634),,2019/06/14 15:30:37,5순위
6,5518100318,주식회사 씨스테크,류니나,분석,86889660,88.13,88.465,0.53509 (100.53509),,2019/06/16 22:47:03,6순위
7,1088167041,(주)가디엘,최혜심,분석,86895200,88.135,88.471,0.54150 (100.5415),,2019/06/17 09:24:36,7순위
8,1198668254,디에스인포시스(주),최혜경,분석,86895630,88.136,88.471,0.54200 (100.542),,2019/06/13 14:17:38,8순위
9,1108604272,소리콤 주식회사,정재홍,분석,86912569,88.153,88.489,0.56160 (100.5616),,2019/06/16 11:43:18,9순위
10,1018143596,부기테크(주),은철우,분석,86961700,88.203,88.539,0.61844 (100.61844),,2019/06/17 09:47:17,10순위
11,1188114949,이주씨스템(주),이복균,분석,87039090,88.281,88.617,0.70799 (100.70799),,2019/06/17 09:13:09,11순위
12,2048636287,주식회사 이화글로벌,이혜숙,분석,87053440,88.296,88.632,0.72459 (100.72459),,2019/06/13 11:19:05,12순위
13,2048620636,(주)유시스,이경재,분석,87086560,88.329,88.666,0.76291 (100.76291),,2019/06/12 17:17:11,13순위
14,1078805018,주식회사 지엔아이테크,박우정,분석,87095250,88.338,88.675,0.77297 (100.77297),,2019/06/14 15:33:32,14순위
15,1198703753,구루멘토링 주식회사,최동양,분석,87161000,88.405,88.742,0.84904 (100.84904),,2019/06/17 09:29:00,15순위
