순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1048159651,(주)성우음향정보통신,송민자,분석,136628934,85.0,87.749,86.471,-1.45101 (98.54899),2 13,2016/01/12 13:03:02,
2,2178113330,(주)오성에스이엠,오성표,분석,136647928,85.2,87.762,86.483,-1.43731 (98.56269),9 13,2016/01/13 08:49:04,
3,1148676763,유토피아정보기술(주),안종섭,분석,136718337,86.2,87.807,86.528,-1.38652 (98.61348),5 8,2016/01/13 09:07:12,
4,1018644343,주식회사 세광이엔씨,장문주,분석,136734024,86.4,87.817,86.538,-1.37521 (98.62479),4 8,2016/01/13 09:27:23,
5,1298141752,에이플시스템즈(주),윤진경,분석,136735272,86.4,87.818,86.539,-1.37430 (98.6257),13 9,2016/01/13 09:02:23,
6,1178164451,(주)지엠디텔레콤,김창윤,분석,136766180,86.8,87.838,86.558,-1.35201 (98.64799),12 3,2016/01/11 09:47:32,
7,1068619586,엠앨캐스트주식회사,김철호,분석,136772743,86.8,87.842,86.562,-1.34728 (98.65272),6 13,2016/01/11 17:48:17,
8,2018604729,주식회사 케이티 서비스 북부,박영식,분석,136776864,86.8,87.844,86.565,-1.34431 (98.65569),12 1,2016/01/12 09:09:01,
9,2108157604,주식회사 시울이엔지,김미숙,분석,136821750,87.4,87.873,86.593,-1.31193 (98.68807),7 13,2016/01/13 08:46:51,
10,1098603593,주식회사 완일이씨에스,김경창,분석,136822470,87.4,87.874,86.594,-1.31141 (98.68859),7 11,2016/01/13 09:24:59,
11,2148107988,(주)서울정보시스템,이문현,분석,136831769,87.6,87.88,86.6,-1.30470 (98.6953),12 9,2016/01/08 08:32:21,
12,1048157783,(주)서울정보컴,고응준,분석,136834677,87.6,87.882,86.602,-1.30261 (98.69739),9 4,2016/01/11 11:49:49,
13,1078646179,(주)가이드삼정,문용만,분석,136858662,88.0,87.897,86.617,-1.28531 (98.71469),7 15,2016/01/12 15:57:20,
14,1088179663,주식회사 시큐뱅크,심재춘,분석,136866011,88.0,87.902,86.621,-1.28000 (98.72),11 8,2016/01/12 10:36:15,
15,1108177993,(주)제이투유지콤,장현석,분석,136869615,88.0,87.904,86.624,-1.27740 (98.7226),4 13,2016/01/13 09:52:41,
16,1088603552,(주)아이앤씨테크,김대진,분석,136869750,88.0,87.904,86.624,-1.27731 (98.72269),15 7,2016/01/12 21:58:34,
17,2068657600,(주)동광이앤티,안현수,분석,136893081,88.4,87.919,86.638,-1.26048 (98.73952),9 1,2016/01/12 09:51:59,
18,1058130768,세원전설 주식회사,최영래,분석,136903996,88.6,87.926,86.645,-1.25261 (98.74739),10 13,2016/01/13 08:56:32,
19,2018179526,중앙케이블네트워크(주),노상우,분석,136919109,88.8,87.936,86.655,-1.24171 (98.75829),10 15,2016/01/11 16:32:08,
20,1048610901,이룸유비쿼터스주식회사,김광수,분석,136941569,89.0,87.95,86.669,-1.22551 (98.77449),7 8,2016/01/12 08:13:38,
21,2098119463,(주)두레정보통신,임창용,분석,136944760,89.0,87.952,86.671,-1.22320 (98.7768),3 13,2016/01/12 10:01:44,
22,2098155983,주식회사 케이텍솔루션,임경택,분석,136952799,89.2,87.957,86.676,-1.21741 (98.78259),15 6,2016/01/12 12:56:04,
23,2068650742,한선씨앤씨 주식회사,장홍식,분석,136959730,89.2,87.962,86.681,-1.21241 (98.78759),5 15,2016/01/08 14:58:52,
24,1068180878,(주)신보,박종규,분석,136973250,89.4,87.971,86.689,-1.20265 (98.79735),11 8,2016/01/13 09:20:05,
25,1098120807,(주)케이비에스비즈니스,강선규,분석,136976768,89.4,87.973,86.691,-1.20012 (98.79988),11 4,2016/01/13 07:15:09,
26,1198653668,에코아이넷(주),박은희,분석,136979695,89.6,87.975,86.693,-1.19801 (98.80199),15 12,2016/01/12 10:18:13,
27,2158621601,주식회사대륭전력통신,정병구,분석,136980250,89.6,87.975,86.694,-1.19760 (98.8024),2 5,2016/01/12 09:03:46,
