순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2148620797,(주)세인씨앤씨,조정화,분석,1392012460,86.337,86.695,0.41799 (100.41799),,0000/00/00 00:00:00,
2,1208194567,아산정보통신(주),홍수길,분석,1392024590,86.338,86.696,0.41887 (100.41887),,0000/00/00 00:00:00,
3,1238632191,주식회사 에이플러스아이티,황은미,분석,1392057900,86.34,86.698,0.42127 (100.42127),,0000/00/00 00:00:00,
4,2078129117,경우전기(주),김한정,분석,1392169180,86.347,86.705,0.42930 (100.4293),,0000/00/00 00:00:00,
5,1278145956,선텔레콤 주식회사,박종선,분석,1392179630,86.347,86.706,0.43005 (100.43005),,0000/00/00 00:00:00,
6,6228117654,(주)유니테크,박남기,분석,1392214680,86.349,86.708,0.43258 (100.43258),,0000/00/00 00:00:00,
7,1228166223,(주)홀리랜드테크놀러지,고춘자,분석,1392272000,86.353,86.712,0.43672 (100.43672),,0000/00/00 00:00:00,
8,2158611006,(주)대경네트워크,이상국,분석,1392394000,86.361,86.719,0.44552 (100.44552),,0000/00/00 00:00:00,
9,1018197466,주식회사콤위즈,정윤권,분석,1392398630,86.361,86.719,0.44585 (100.44585),,0000/00/00 00:00:00,
10,2158119769,주식회사 남일기업,이범석,분석,1392420000,86.362,86.721,0.44739 (100.44739),,0000/00/00 00:00:00,
11,2158199031,한소리이앤씨주식회사,전화진,분석,1392449800,86.364,86.723,0.44954 (100.44954),,0000/00/00 00:00:00,
12,1058192352,한아름정보통신(주),손경선,분석,1392557990,86.371,86.729,0.45735 (100.45735),,0000/00/00 00:00:00,
13,1068679911,(주)효성정보통신,김도건,분석,1392591902,86.373,86.731,0.45980 (100.4598),,0000/00/00 00:00:00,
14,1198623368,오즈이앤씨(주),오정환,분석,1392666760,86.377,86.736,0.46520 (100.4652),,0000/00/00 00:00:00,
15,3128143575,주식회사 광진통신,김홍열,분석,1392686570,86.379,86.737,0.46662 (100.46662),,0000/00/00 00:00:00,
16,5158119882,주식회사 건호정보통신,전인준,분석,1392791230,86.385,86.744,0.47417 (100.47417),,0000/00/00 00:00:00,
17,2148634229,주식회사 낙원이엔지,이은수,분석,1392851000,86.389,86.748,0.47849 (100.47849),,0000/00/00 00:00:00,
18,6178104991,(주)우성통신,우순현,분석,1392953730,86.395,86.754,0.48590 (100.4859),,0000/00/00 00:00:00,
19,2268102180,정화통신(주),우동명,분석,1392962300,86.396,86.755,0.48652 (100.48652),,0000/00/00 00:00:00,
20,1278161863,휴먼테크(주),장현근,분석,1393064600,86.402,86.761,0.49389 (100.49389),,0000/00/00 00:00:00,
21,2158190006,광명인터컴(주),오광세,분석,1393110100,86.405,86.764,0.49718 (100.49718),,0000/00/00 00:00:00,
22,6168114458,(주)성우이앤씨,장태범,분석,1393120950,86.406,86.764,0.49796 (100.49796),,0000/00/00 00:00:00,
23,2118603519,서울전자통신(주),이명규,분석,1393176885,86.409,86.768,0.50199 (100.50199),,0000/00/00 00:00:00,
24,1388171662,주식회사열방이엔지,전영석,분석,1393211360,86.411,86.77,0.50448 (100.50448),,0000/00/00 00:00:00,
25,3018196145,(주)한인정보통신,김진수,분석,1393271150,86.415,86.774,0.50880 (100.5088),,0000/00/00 00:00:00,
26,1338121231,한려정보통신 주식회사,고석필,분석,1393292635,86.416,86.775,0.51035 (100.51035),,0000/00/00 00:00:00,
27,5028115764,(합)삼우전자통신,박래석,분석,1393319400,86.418,86.777,0.51228 (100.51228),,0000/00/00 00:00:00,
28,6178146176,주식회사 한울정보통신,공철표,분석,1393321052,86.418,86.777,0.51240 (100.5124),,0000/00/00 00:00:00,
29,2158643395,민네트워크(주),황상택,분석,1393388500,86.422,86.781,0.51726 (100.51726),,0000/00/00 00:00:00,
30,2158687767,(주)에스앤디비즈,정성호,분석,1393507000,86.43,86.788,0.52581 (100.52581),,0000/00/00 00:00:00,
31,1078606385,대선아이넷(주),신일자,분석,1393534500,86.431,86.79,0.52779 (100.52779),,0000/00/00 00:00:00,
32,2208657396,(주)가온네트,오장환,분석,1393535070,86.431,86.79,0.52783 (100.52783),,0000/00/00 00:00:00,
33,2288101284,(주)강원,백순기,분석,1393549000,86.432,86.791,0.52884 (100.52884),,0000/00/00 00:00:00,
34,1248174296,건영네트웍스(주),김영철,분석,1393671000,86.44,86.799,0.53764 (100.53764),,0000/00/00 00:00:00,
35,1358145603,한라인포넷(주),장경민,분석,1393713352,86.442,86.801,0.54070 (100.5407),,0000/00/00 00:00:00,
36,1062475052,한우리정보통신,전막동,분석,1393723665,86.443,86.802,0.54144 (100.54144),,0000/00/00 00:00:00,
37,2068184529,(주)네오티엔씨,조정현,분석,1393775700,86.446,86.805,0.54519 (100.54519),,0000/00/00 00:00:00,
38,1128143733,공간미디어(주),김명숙,분석,1393783070,86.447,86.806,0.54572 (100.54572),,0000/00/00 00:00:00,
39,3148604423,에이치아이네트웍스(주),나정훈,분석,1393896333,86.454,86.813,0.55390 (100.5539),,0000/00/00 00:00:00,
40,1288641996,해용정보통신주식회사,백다리아,분석,1394149867,86.469,86.828,0.57218 (100.57218),,0000/00/00 00:00:00,
41,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,1394303880,86.479,86.838,0.58329 (100.58329),,0000/00/00 00:00:00,
