순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1180673427,한마음정보시스템  [최종낙찰],정인숙,분석,251908692,75.0,87.745,87.529,-0.24574 (99.75426),3 7,2016/04/11 16:49:50,
2,2208691899,(주)한결아이앤씨,이상억,분석,251914000,75.0,87.747,87.531,-0.24363 (99.75637),5 7,2016/04/15 18:22:54,
3,1078682044,명승파워넷 주식회사,공건식,분석,251927960,75.0,87.752,87.536,-0.23811 (99.76189),4 14,2016/04/14 10:26:37,
4,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,251937000,75.2,87.755,87.539,-0.23453 (99.76547),7 14,2016/04/15 17:32:01,
5,2108122823,우영정보통신(주),황인희,분석,251938100,75.2,87.755,87.539,-0.23409 (99.76591),11 3,2016/04/18 09:06:58,
6,2148772161,주식회사 비에스아이시스템,박해용,분석,251941850,75.2,87.756,87.54,-0.23260 (99.7674),11 5,2016/04/18 09:28:24,
7,1100927653,주원SYSTEM,라승복,분석,251943800,75.2,87.757,87.541,-0.23183 (99.76817),1 7,2016/04/18 09:32:13,
8,1088149704,이엔트컴(주),백석환,분석,251949300,75.2,87.759,87.543,-0.22965 (99.77035),5 12,2016/04/14 16:41:22,
9,2048160856,(주)천양네트웍스,이국상,분석,251949890,75.2,87.759,87.543,-0.22942 (99.77058),3 11,2016/04/15 14:51:33,
10,1138151895,주식회사 온리정보통신,김서규,분석,251950689,75.2,87.76,87.543,-0.22910 (99.7709),9 7,2016/04/18 08:59:42,
11,1108103322,광일통신(주),박병선,분석,251958518,75.2,87.762,87.546,-0.22600 (99.774),6 14,2016/04/16 14:46:16,
12,2140875125,삼화전기정보통신공사,석동욱,분석,251961800,75.2,87.763,87.547,-0.22470 (99.7753),7 10,2016/04/11 16:50:28,
13,1198166421,(주)띠앗정보통신,우석희,분석,251967735,75.4,87.766,87.549,-0.22235 (99.77765),4 1,2016/04/15 08:59:24,
14,2021680862,삼기정보통신,김수봉,분석,251968000,75.4,87.766,87.549,-0.22225 (99.77775),6 1,2016/04/18 09:40:08,
15,1088607510,애드온스마트 주식회사,신승자,분석,251968990,75.4,87.766,87.55,-0.22186 (99.77814),8 7,2016/04/18 00:15:43,
16,2037666794,금성텔레콤,정용상,분석,251969994,75.4,87.766,87.55,-0.22146 (99.77854),15 2,2016/04/14 14:36:57,
17,1188120780,(주)웅비정보통신,박근택,분석,251975928,75.4,87.768,87.552,-0.21911 (99.78089),10 2,2016/04/15 11:15:29,
18,2058140076,(주)제일첨단테크,김성수,분석,251977210,75.4,87.769,87.553,-0.21860 (99.7814),2 1,2016/04/15 09:06:04,
19,1088122724,영진정보통신주식회사,김영식,분석,251982520,75.4,87.771,87.555,-0.21650 (99.7835),7 1,2016/04/14 13:36:42,
20,1138640850,주식회사 우솔네트웍스,유성옥,분석,251985280,75.4,87.772,87.555,-0.21541 (99.78459),1 11,2016/04/14 19:36:11,
21,1098161598,(주)삼우씨앤에스,이기만,분석,251996397,75.6,87.775,87.559,-0.21100 (99.789),11 6,2016/04/18 09:50:22,
22,5048158599,금호이앤지 주식회사,이임식,분석,251996610,75.6,87.776,87.559,-0.21092 (99.78908),15 7,2016/04/15 14:52:08,
23,1068619586,엠앨캐스트주식회사,김철호,분석,251998921,75.6,87.776,87.56,-0.21001 (99.78999),3 9,2016/04/14 11:16:31,
24,1050296111,중앙전자통신,김용수,분석,252010285,75.6,87.78,87.564,-0.20550 (99.7945),6 9,2016/04/15 16:53:39,
25,1138653369,(주)제이앤비이노베이션,오명숙,분석,252011124,75.6,87.781,87.564,-0.20517 (99.79483),7 15,2016/04/15 14:52:50,
26,1178144625,도부정보통신(주),권영석,분석,252033100,75.8,87.788,87.572,-0.19647 (99.80353),1 4,2016/04/14 15:22:25,
27,2148777322,주식회사 보림프러스,김병관,분석,252040337,75.8,87.791,87.575,-0.19360 (99.8064),12 5,2016/04/18 09:15:43,
28,1018176627,(주)엔터정보통신,이용구,분석,252040588,75.8,87.791,87.575,-0.19351 (99.80649),7 12,2016/04/15 11:09:11,
29,2158607273,(주)미주전통,장원식,분석,252049022,75.8,87.794,87.578,-0.19017 (99.80983),12 3,2016/04/17 17:52:18,
30,2178112762,캔얼텍 주식회사,김응식,분석,252050277,75.8,87.794,87.578,-0.18967 (99.81033),15 8,2016/04/11 16:41:24,
31,1048142446,(주)대성텔레콤,양종만,분석,252052790,76.0,87.795,87.579,-0.18867 (99.81133),11 2,2016/04/18 09:14:53,
32,1168134196,(주)누리텔레콤,조송만,분석,252060387,76.0,87.798,87.582,-0.18566 (99.81434),14 1,2016/04/12 10:18:11,
33,2021067983,엘지전자통신공사,최태익,분석,252061444,76.0,87.798,87.582,-0.18525 (99.81475),3 12,2016/04/14 15:12:30,
34,2011497895,정우이앤씨,유동환,분석,252065287,76.0,87.799,87.583,-0.18372 (99.81628),4 1,2016/04/15 14:25:57,
35,1068644033,(주)코맥스디에스씨,안병호,분석,252065841,76.0,87.8,87.583,-0.18351 (99.81649),4 7,2016/04/15 11:07:51,
