순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2158159534,(주)하이텍이피씨  [최종낙찰],김홍석,분석,28097800,87.749,88.97,1.39675 (101.39675),3 9,2016/08/05 18:10:22,
2,1078167709,온세텔레콤(주),박준학,분석,28107788,87.78,89.002,1.43279 (101.43279),10 7,2016/08/05 18:28:13,
3,2018634956,주식회사 신성전자통신,전용인,분석,28121865,87.824,89.046,1.48359 (101.48359),11 10,2016/08/05 09:55:47,
4,1138604612,(주)미래피엔엘,박명호,분석,28122530,87.826,89.048,1.48599 (101.48599),11 2,2016/08/05 09:16:41,
5,2048188039,(주)한빛대일이엔씨,김경수,분석,28162000,87.949,89.173,1.62843 (101.62843),3 11,2016/08/04 16:47:17,
6,1180565240,성보전자통신,양행천,분석,28187136,88.028,89.253,1.71914 (101.71914),15 7,2016/08/07 21:45:03,
7,1058641085,(주)에스엠전력,김동율,분석,28189730,88.036,89.261,1.72850 (101.7285),10 9,2016/08/04 10:40:41,
8,2098134940,주식회사윤송이엔씨,정윤계,분석,28203690,88.079,89.305,1.77888 (101.77888),10 15,2016/08/06 08:40:26,
9,1128120633,(주)아토스,정효남,분석,28710000,89.661,90.909,3.60600 (103.606),11 4,2016/08/08 09:33:52,
-1,1138141456,(주)나우아이앤씨,안남훈,분석,28095110,87.74,88.962,1.38704 (101.38704),11 8,2016/08/08 11:36:33,낙찰하한선 미달
-2,1068602969,케이티아이시시 주식회사,문종배,분석,28093380,87.735,88.956,1.38080 (101.3808),15 8,2016/08/04 10:25:23,낙찰하한선 미달
-3,2048161869,(주)근영이엔씨,이성영,분석,28081768,87.699,88.919,1.33890 (101.3389),13 3,2016/08/03 10:36:23,낙찰하한선 미달
-4,2148768177,(주)프라임엔시스템,윤재중,분석,28076532,87.682,88.903,1.32000 (101.32),4 13,2016/08/08 10:05:42,낙찰하한선 미달
-5,2208667614,(주)로버텍,김현성,분석,28076002,87.681,88.901,1.31809 (101.31809),8 12,2016/08/04 15:43:57,낙찰하한선 미달
-6,1178108842,풍성건설(주),임명환,분석,28070000,87.662,88.882,1.29643 (101.29643),9 14,2016/08/08 10:00:59,낙찰하한선 미달
-7,1078688280,콘텐츠스퀘어주식회사,함규식,분석,28058652,87.626,88.846,1.25548 (101.25548),6 9,2016/08/05 11:19:52,낙찰하한선 미달
-8,3978800241,이지엔지니어링 주식회사,이재관,분석,28057964,87.624,88.844,1.25299 (101.25299),9 12,2016/08/07 18:16:35,낙찰하한선 미달
-9,2048162849,(주)비마전기,박상래,분석,28055240,87.616,88.835,1.24316 (101.24316),6 5,2016/08/05 20:27:52,낙찰하한선 미달
-10,1208168171,성호아이피오(주),민문기,분석,28051400,87.604,88.823,1.22931 (101.22931),14 10,2016/08/02 17:55:21,낙찰하한선 미달
-11,2158691790,에이브이에스텍(주),박주영,분석,28049568,87.598,88.817,1.22270 (101.2227),13 4,2016/08/05 08:57:09,낙찰하한선 미달
-12,1018700532,주식회사 우리통신,박현준,분석,28047818,87.593,88.812,1.21638 (101.21638),12 15,2016/08/05 14:29:07,낙찰하한선 미달
-13,2208165402,서전엔지니어링(주),유경하,분석,28038483,87.563,88.782,1.18269 (101.18269),15 10,2016/08/04 19:16:40,낙찰하한선 미달
-14,1138607472,조은케이블서비스주식회사,이을복,분석,28036294,87.557,88.775,1.17479 (101.17479),11 1,2016/08/04 08:43:34,낙찰하한선 미달
-15,2048140753,(주)청효이씨이,이범석,분석,28035132,87.553,88.772,1.17060 (101.1706),4 15,2016/08/04 11:22:58,낙찰하한선 미달
-16,1048120291,청음통신 주식회사,임광희,분석,28033000,87.546,88.765,1.16291 (101.16291),4 2,2016/08/08 09:39:24,낙찰하한선 미달
-17,2158686337,(주)멜타이앤씨,정수봉,분석,28030614,87.539,88.757,1.15430 (101.1543),13 10,2016/08/05 07:19:48,낙찰하한선 미달
-18,2098143997,(주)뉴비텔레콤,박종관,분석,28027926,87.53,88.749,1.14460 (101.1446),9 3,2016/08/04 09:48:35,낙찰하한선 미달
-19,2158637350,(주)주은정보시스템,이명열,분석,28027399,87.529,88.747,1.14269 (101.14269),9 6,2016/08/08 10:21:33,낙찰하한선 미달
-20,2018182230,주식회사 본네트시큐,최수기,분석,28022079,87.512,88.73,1.12350 (101.1235),3 12,2016/08/05 16:23:19,낙찰하한선 미달
-21,1180966913,브리패스,권종철,분석,28019758,87.505,88.723,1.11512 (101.11512),2 11,2016/08/03 10:20:27,낙찰하한선 미달
-22,2128153400,일렉파워(주),김성호,분석,28018950,87.502,88.72,1.11220 (101.1122),4 2,2016/08/05 17:53:38,낙찰하한선 미달
-23,1198664210,하하정보통신(주),송정식,분석,28016120,87.494,88.711,1.10199 (101.10199),11 7,2016/08/07 18:35:50,낙찰하한선 미달
-24,2118814679,주식회사 제이앤지시스템,박장훈,분석,28015565,87.492,88.71,1.09999 (101.09999),12 8,2016/08/02 16:20:44,낙찰하한선 미달
-25,2178126102,(주)오버더케이블,이종구,분석,28013544,87.486,88.703,1.09270 (101.0927),15 13,2016/08/05 21:58:19,낙찰하한선 미달
-26,1018116968,(주)넥슨정보통신,신양인,분석,28011682,87.48,88.697,1.08598 (101.08598),10 12,2016/08/05 10:38:43,낙찰하한선 미달
-27,2048174990,주식회사 기가네트워크,김병수,분석,28008584,87.47,88.688,1.07480 (101.0748),5 7,2016/08/05 09:54:37,낙찰하한선 미달
-28,1058714080,(주) 한일이앤에스,박완교,분석,28008002,87.468,88.686,1.07270 (101.0727),6 11,2016/08/05 14:46:38,낙찰하한선 미달
-29,1138622662,퍼스트아이앤씨 주식회사,이상홍,분석,28006866,87.465,88.682,1.06860 (101.0686),10 8,2016/08/08 01:28:59,낙찰하한선 미달
-30,1068127039,진명전기설비(주),박창호,분석,28004288,87.457,88.674,1.05929 (101.05929),5 3,2016/08/06 13:30:25,낙찰하한선 미달
-31,1138668654,주식회사코리아아이씨티,정오연,분석,28002099,87.45,88.667,1.05139 (101.05139),2 10,2016/08/08 10:26:08,낙찰하한선 미달
-32,1098613335,(주)준영시스템,임요웅,분석,28000270,87.444,88.661,1.04479 (101.04479),13 7,2016/08/04 17:49:29,낙찰하한선 미달
-33,2148847295,티에스퓨처 주식회사,김명성,분석,27999910,87.443,88.66,1.04349 (101.04349),4 14,2016/08/05 09:02:07,낙찰하한선 미달
-34,2048608699,(주)이노테크미디어,윤두현,분석,27999439,87.441,88.659,1.04179 (101.04179),14 11,2016/08/04 18:15:31,낙찰하한선 미달
-35,2041077930,라인월드정보,박선양,분석,27998082,87.437,88.654,1.03690 (101.0369),12 1,2016/08/04 18:07:47,낙찰하한선 미달
-36,2128151509,한선전자통신(주),박일권,분석,27992817,87.421,88.638,1.01790 (101.0179),1 6,2016/08/08 09:42:26,낙찰하한선 미달
-37,1068199566,(주)엔토스정보통신,조태야,분석,27991320,87.416,88.633,1.01250 (101.0125),9 15,2016/08/05 08:55:44,낙찰하한선 미달
-38,2068601047,왕건전기 주식회사,한미라,분석,27989361,87.41,88.627,1.00543 (101.00543),6 2,2016/08/08 08:47:41,낙찰하한선 미달
-39,1198129275,신우이엔지 주식회사,송세호,분석,27988000,87.406,88.622,1.00051 (101.00051),12 5,2016/08/08 10:01:11,낙찰하한선 미달
-40,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,27987118,87.403,88.62,0.99733 (100.99733),7 2,2016/08/05 07:33:30,낙찰하한선 미달
-41,2078124989,청보음향(주),지한영,분석,27980319,87.382,88.598,0.97280 (100.9728),4 7,2016/08/05 13:33:15,낙찰하한선 미달
-42,1078127876,동하시티개발주식회사,윤종사,분석,27978270,87.375,88.592,0.96540 (100.9654),14 3,2016/08/05 17:35:41,낙찰하한선 미달
-43,2038164674,(주)컴버스테크,이돈원,분석,27977963,87.374,88.591,0.96429 (100.96429),15 7,2016/08/05 16:49:27,낙찰하한선 미달
-44,1048610901,이룸유비쿼터스주식회사,김광수,분석,27974970,87.365,88.581,0.95349 (100.95349),10 15,2016/08/06 17:57:21,낙찰하한선 미달
-45,1018154598,씨엔에스코리아(주),유호태,분석,27972269,87.357,88.573,0.94375 (100.94375),8 12,2016/08/04 09:36:45,낙찰하한선 미달
-46,2148132740,(주)융시스템,박진기,분석,27969213,87.347,88.563,0.93272 (100.93272),15 14,2016/08/05 16:48:00,낙찰하한선 미달
-47,2158623647,시공전설(주),황호진,분석,27967085,87.34,88.556,0.92504 (100.92504),2 7,2016/08/08 09:35:57,낙찰하한선 미달
-48,2108108684,주식회사 대금이앤아이,김종우,분석,27966880,87.34,88.556,0.92430 (100.9243),8 7,2016/08/03 11:41:59,낙찰하한선 미달
-49,2048146873,(주)세원네트웍스,인석진,분석,27966879,87.34,88.556,0.92430 (100.9243),14 4,2016/08/04 09:29:19,낙찰하한선 미달
-50,1238166376,원전기통신 주식회사,김경태,분석,27964720,87.333,88.549,0.91650 (100.9165),11 6,2016/08/05 10:20:39,낙찰하한선 미달
-51,2108122973,인터컴넷(주),양지호,분석,27961504,87.323,88.539,0.90490 (100.9049),1 10,2016/08/05 15:52:08,낙찰하한선 미달
-52,1058682164,(주)울트라텔레콤,김성철,분석,27960838,87.321,88.536,0.90250 (100.9025),3 1,2016/08/04 09:26:32,낙찰하한선 미달
-53,1108175767,(주)에스에이치전기,김성태,분석,27960580,87.32,88.536,0.90156 (100.90156),10 8,2016/08/03 11:50:15,낙찰하한선 미달
-54,1054180243,태우산전,강정자,분석,27960089,87.319,88.534,0.89979 (100.89979),10 4,2016/08/05 17:44:55,낙찰하한선 미달
-55,1050296111,중앙전자통신,김용수,분석,27958926,87.315,88.53,0.89560 (100.8956),10 9,2016/08/05 14:11:35,낙찰하한선 미달
-56,1068669164,주식회사 코인비엠에스,조효상,분석,27958760,87.314,88.53,0.89500 (100.895),14 6,2016/08/04 19:53:58,낙찰하한선 미달
-57,1288610057,주식회사 청명씨앤아이,문현민,분석,27958732,87.314,88.53,0.89490 (100.8949),3 1,2016/08/05 16:28:00,낙찰하한선 미달
-58,1198188750,(주)코에버정보기술,반기동,분석,27957929,87.312,88.527,0.89200 (100.892),4 1,2016/08/05 09:58:08,낙찰하한선 미달
-59,1098603593,주식회사 완일이씨에스,김경창,분석,27957040,87.309,88.524,0.88879 (100.88879),14 5,2016/08/08 08:57:49,낙찰하한선 미달
-60,1018105457,株式會社 南海電機,박인태,분석,27956488,87.307,88.523,0.88680 (100.8868),4 11,2016/08/04 14:11:34,낙찰하한선 미달
-61,1178188899,주식회사 시큐렉스,최영희,분석,27956150,87.306,88.522,0.88558 (100.88558),7 14,2016/08/05 08:51:11,낙찰하한선 미달
-62,4048131290,(주)아이앤씨코리아,박규성,분석,27956044,87.306,88.521,0.88520 (100.8852),3 2,2016/08/05 09:12:20,낙찰하한선 미달
-63,1168147309,문엔지니어링(주),문헌일,분석,27955400,87.304,88.519,0.88287 (100.88287),9 2,2016/08/08 10:01:08,낙찰하한선 미달
-64,1068188579,(주)키월드정보통신,김영범,분석,27952520,87.295,88.51,0.87248 (100.87248),12 8,2016/08/08 10:14:42,낙찰하한선 미달
-65,1138677788,(주)제이에스지테크,박혜경,분석,27949560,87.286,88.501,0.86180 (100.8618),9 11,2016/08/05 10:13:41,낙찰하한선 미달
-66,1108194973,주식회사 엔에스정보통신,임정빈,분석,27949000,87.284,88.499,0.85978 (100.85978),7 6,2016/08/08 11:38:41,낙찰하한선 미달
-67,1098603050,(주)이루기술,박지현,분석,27948451,87.282,88.497,0.85779 (100.85779),5 9,2016/08/03 13:45:51,낙찰하한선 미달
-68,2148186794,주식회사 리트코,정종경,분석,27946430,87.276,88.491,0.85050 (100.8505),10 11,2016/08/05 13:16:21,낙찰하한선 미달
