순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1058645500,태지종합건설(주)  [최종낙찰],정지혜,분석,227554700,75.0,87.748,88.034,-0.66453 (99.33547),14 7,2020/06/24 09:02:16,
2,1068669669,(주)일광통신,이병일,분석,227560000,75.0,87.75,88.036,-0.66219 (99.33781),15 13,2020/06/22 15:28:54,
3,1138190302,(주)우리젠,고상원,분석,227570800,75.0,87.754,88.041,-0.65743 (99.34257),13 1,2020/06/23 08:58:47,
4,1098172945,(주)마커스코리아,이헌철,분석,227583500,75.2,87.76,88.045,-0.65183 (99.34817),7 2,2020/06/23 16:48:22,
5,3498801353,주식회사 삼신이엔지,장호기,분석,227583999,75.2,87.76,88.046,-0.65161 (99.34839),13 12,2020/06/24 09:16:06,
6,2158620617,미디어텔레콤(주),김용대,분석,227585260,75.2,87.76,88.046,-0.65105 (99.34895),4 5,2020/06/23 07:45:55,
7,2148710582,모던웨이브(주),원회광,분석,227593767,75.2,87.764,88.049,-0.64730 (99.3527),3 7,2020/06/22 11:47:05,
8,2068666263,세움기술 주식회사,주익중,분석,227594899,75.2,87.764,88.05,-0.64680 (99.3532),5 7,2020/06/22 13:58:35,
9,2068606585,(주)상지일렉스,정원상,분석,227604980,75.4,87.769,88.054,-0.64236 (99.35764),1 3,2020/06/23 14:26:25,
10,1078619629,염광전기통신(주),최인재,분석,227608052,75.4,87.77,88.055,-0.64101 (99.35899),7 3,2020/06/22 17:59:35,
11,1078128574,(주)대진정보텔레콤,경완수,분석,227628470,75.6,87.779,88.063,-0.63200 (99.368),14 6,2020/06/23 09:49:39,
12,1348182624,(주)이앤에스알앤디,이봉희,분석,227637538,75.6,87.782,88.066,-0.62800 (99.372),5 10,2020/06/24 09:25:32,
13,2048648634,주식회사 디에스에스지,이주미,분석,227639920,75.6,87.783,88.067,-0.62695 (99.37305),4 7,2020/06/22 14:28:27,
14,2058126341,종합전기 주식회사,김유훈,분석,227652507,75.8,87.789,88.072,-0.62140 (99.3786),12 15,2020/06/23 09:02:06,
15,1018154491,엘케이테크넷(주),이만형,분석,227658404,75.8,87.791,88.074,-0.61880 (99.3812),5 14,2020/06/24 07:55:25,
16,1068612230,(주)사강통신,정일영,분석,227659288,75.8,87.791,88.075,-0.61841 (99.38159),9 3,2020/06/22 10:02:21,
17,2148768143,(주)두리이에프씨,김남진,분석,227662710,75.8,87.793,88.076,-0.61691 (99.38309),1 12,2020/06/23 11:26:36,
18,1198606485,주식회사 에이치엠솔루션,이상진,분석,227671800,76.0,87.797,88.08,-0.61290 (99.3871),6 15,2020/06/22 10:43:08,
19,1148135087,장한전산(주),이상철,분석,227681312,76.0,87.801,88.083,-0.60870 (99.3913),3 1,2020/06/23 18:18:50,
20,1118129252,광원전설(주),김영선,분석,227687435,76.0,87.803,88.086,-0.60600 (99.394),7 2,2020/06/24 11:09:45,
21,2118101156,(주)인스틴솔루션,박세준,분석,227712700,76.2,87.814,88.095,-0.59487 (99.40513),4 14,2020/06/22 10:02:53,
22,1058169109,대조전설 주식회사,장철호,분석,227715575,76.4,87.815,88.097,-0.59360 (99.4064),9 5,2020/06/22 11:47:06,
23,2148781807,(주)창리정보통신,정종호,분석,227717816,76.4,87.816,88.097,-0.59261 (99.40739),6 4,2020/06/23 17:24:53,
24,1018663767,비케이전기통신 주식회사,유봉근,분석,227718280,76.4,87.816,88.098,-0.59240 (99.4076),1 3,2020/06/22 16:28:24,
25,1198800016,주식회사 태영정보통신공사,김석주,분석,227723190,76.4,87.818,88.099,-0.59024 (99.40976),5 6,2020/06/23 09:01:29,
26,2148134127,(주)대경텔레콤,오병도,분석,227729620,76.4,87.821,88.102,-0.58741 (99.41259),8 5,2020/06/23 09:55:24,
27,2128169519,세진시스콤주식회사,박수환,분석,227735300,76.4,87.823,88.104,-0.58490 (99.4151),12 7,2020/06/23 08:57:37,
28,1138649133,빅썬시스템즈 주식회사,권태일,분석,227738460,76.6,87.825,88.105,-0.58351 (99.41649),5 6,2020/06/22 11:12:04,
29,1078614610,(주)비덴트,김재욱,분석,227740962,76.6,87.826,88.106,-0.58240 (99.4176),10 3,2020/06/23 09:15:56,
30,1208128198,주식회사 포스코오앤엠,박영관,분석,227746170,76.6,87.828,88.108,-0.58011 (99.41989),11 9,2020/06/23 08:40:54,
31,1058625329,주식회사 윈미디텍,강명환,분석,227752900,76.6,87.831,88.111,-0.57714 (99.42286),11 4,2020/06/23 17:43:10,
32,2158602337,지엔네텔(주),고시영,분석,227762284,76.8,87.835,88.115,-0.57300 (99.427),10 13,2020/06/24 11:33:14,
33,2158601380,세계정보시스템(주),한인창,분석,227771120,76.8,87.838,88.118,-0.56911 (99.43089),1 10,2020/06/23 15:14:32,
34,1208192633,(주)유니썬코리아,김형중,분석,227771220,76.8,87.838,88.118,-0.56906 (99.43094),12 3,2020/06/23 16:15:27,
35,1208662454,(주)위엠비,김수현,분석,227777440,76.8,87.841,88.12,-0.56632 (99.43368),1 6,2020/06/23 09:11:50,
36,1288154026,(주)니트로시스템,정인교,분석,227780660,76.8,87.842,88.122,-0.56490 (99.4351),9 3,2020/06/23 10:03:54,
37,1068198683,주식회사 포인트정보,김종필,분석,227790178,77.0,87.846,88.125,-0.56070 (99.4393),8 3,2020/06/22 10:03:00,
38,1098626994,주식회사 에이치엔엠,성기용,분석,227790296,77.0,87.846,88.125,-0.56065 (99.43935),4 14,2020/06/23 11:24:01,
