순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2208869047,양지전기 주식회사  [최종낙찰],박승연,분석,115310250,85.0,87.745,88.659,0.11459 (100.11459),3 7,2020/06/05 10:58:17,
2,1068601621,주식회사 동양타브,이세근,분석,115312760,85.0,87.747,88.661,0.11679 (100.11679),1 4,2020/06/08 17:46:12,
3,2208725440,(주) 매그넷,김종민,분석,115317164,85.0,87.75,88.664,0.12065 (100.12065),2 1,2020/06/05 10:49:30,
4,2048105154,우일정보기술 주식회사,이오,분석,115320190,85.0,87.753,88.666,0.12330 (100.1233),6 11,2020/06/08 18:03:56,
5,2148161231,(주)유엔터스,김정환,분석,115324290,85.2,87.756,88.669,0.12689 (100.12689),2 11,2020/06/05 09:17:55,
6,1078154150,(주)케이원정보통신,김승일,분석,115325760,85.2,87.758,88.671,0.12818 (100.12818),10 14,2020/06/08 09:20:45,
7,2148668087,주식회사 네오티스,이운학,분석,115325894,85.2,87.758,88.671,0.12830 (100.1283),10 5,2020/06/05 16:51:29,
8,1128126393,주식회사 승도이엔씨,신종성,분석,115328100,85.2,87.759,88.672,0.13023 (100.13023),6 13,2020/06/09 09:53:17,
9,1068653279,주식회사 랜오아시스,서진선,분석,115329550,85.2,87.761,88.673,0.13150 (100.1315),6 4,2020/06/08 10:51:57,
10,2068124123,(주)세양텔레콤,김한섭,분석,115329774,85.2,87.761,88.674,0.13170 (100.1317),15 8,2020/06/08 09:24:32,
11,1013672771,전일통신,반석현,분석,115330686,85.2,87.762,88.674,0.13250 (100.1325),15 9,2020/06/08 21:05:55,
12,1068147942,태양이엠씨(주),선오규,분석,115341900,85.4,87.771,88.683,0.14232 (100.14232),14 13,2020/06/09 08:52:44,
13,1428136631,주식회사 만사시스템,조호진,분석,115343460,85.4,87.772,88.684,0.14369 (100.14369),13 15,2020/06/05 15:06:58,
14,1068648117,주식회사 티원엘에스,김영규,분석,115344950,85.4,87.773,88.685,0.14499 (100.14499),10 13,2020/06/05 11:27:18,
