순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1108604272,소리콤 주식회사,정재홍,분석,94260890,88.011,87.28,-0.81230 (99.1877),,2020/11/23 16:44:50,1순위
2,2308103607,주식회사 디케이앤트,양동국,분석,94267360,88.017,87.286,-0.80550 (99.1945),,2020/11/20 12:41:03,2순위
3,1068194620,(주)합동전자산업,정호원,분석,94276000,88.025,87.294,-0.79640 (99.2036),,2020/11/24 09:32:54,3순위
4,1198195493,주식회사 인텍하우징,심인석,분석,94276474,88.026,87.294,-0.79590 (99.2041),,2020/11/23 12:14:33,4순위
5,6458701308,주식회사다빈정보통신,우주희,분석,94303132,88.051,87.319,-0.76785 (99.23215),,2020/11/23 07:21:14,5순위
6,1188111452,동화전자산업(주),김종화,분석,94327980,88.074,87.342,-0.74171 (99.25829),,2020/11/23 16:30:53,6순위
7,2158687767,(주)에스앤디비즈,정성호,분석,94337000,88.082,87.35,-0.73222 (99.26778),,2020/11/22 23:07:53,7순위
8,1178112521,한성정보기술(주),한병성,분석,94351255,88.096,87.363,-0.71722 (99.28278),,2020/11/20 15:33:52,8순위
9,7968600745,마스트아이엔씨 주식회사,전병호,분석,94353165,88.097,87.365,-0.71521 (99.28479),,2020/11/22 11:45:04,9순위
10,1208192633,(주)유니썬코리아,김형중,분석,94354481,88.099,87.366,-0.71382 (99.28618),,2020/11/23 14:56:54,10순위
11,2048148871,(주)건창기술단,김영규,분석,94367230,88.11,87.378,-0.70041 (99.29959),,2020/11/20 08:36:36,11순위
12,2048131967,(주)용백전설,곽의영,분석,94376733,88.119,87.387,-0.69041 (99.30959),,2020/11/20 09:18:17,12순위
13,1068619820,주식회사유엔콘트롤,남성모,분석,94382413,88.125,87.392,-0.68443 (99.31557),,2020/11/20 14:11:19,13순위
14,5278600284,주식회사 수앤씨,이종수,분석,94386237,88.128,87.396,-0.68040 (99.3196),,2020/11/20 10:11:44,14순위
15,1088607510,애드온스마트 주식회사,신승자,분석,94391370,88.133,87.401,-0.67500 (99.325),,2020/11/21 23:40:44,15순위
16,2128142640,팍스코이앤아이(주),송기민,분석,94393000,88.135,87.402,-0.67329 (99.32671),,2020/11/24 09:17:05,16순위
17,1108190166,(주)페타네트워크,강인희,분석,94436700,88.175,87.443,-0.62730 (99.3727),,2020/11/23 08:35:57,17순위
18,1138163445,주식회사 삼도통신,이정경,분석,94456585,88.194,87.461,-0.60638 (99.39362),,2020/11/22 12:15:44,18순위
19,1048159651,(주)성우음향정보통신,송민자,분석,94498091,88.233,87.499,-0.56270 (99.4373),,2020/11/24 08:36:11,19순위
20,1178164451,(주)지엠디텔레콤,김창윤,분석,94503750,88.238,87.505,-0.55675 (99.44325),,2020/11/23 11:08:39,20순위
21,1058649262,주식회사 노하우전기통신,임창배,분석,94509020,88.243,87.509,-0.55120 (99.4488),,2020/11/20 15:19:03,21순위
22,1198123174,주식회사 도래정보시스템,이은숙,분석,94569480,88.299,87.565,-0.48758 (99.51242),,2020/11/23 09:10:00,22순위
23,1218140540,영현정보통신(주),김두식,분석,94632167,88.358,87.623,-0.42162 (99.57838),,2020/11/23 09:35:21,23순위
24,2148626637,(주)아이엔지시스템,김정화,분석,94662000,88.386,87.651,-0.39023 (99.60977),,2020/11/23 18:28:24,24순위
