순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2948601665,누리종합전기 주식회사  [최종낙찰],천금진,분석,1839531700,65.0,86.745,88.057,0.53179 (100.53179),3 15,2020/09/01 09:40:27,
2,1078746443,(주)라인테크놀로지,유현식,분석,1839537160,65.0,86.746,88.057,0.53210 (100.5321),3 15,2020/09/01 16:40:19,
3,4048131290,(주)아이앤씨코리아,박규성,분석,1839586812,65.0,86.748,88.059,0.53484 (100.53484),13 1,2020/09/01 22:07:25,
4,2048147116,(주)모아종합전설,이근효,분석,1839602390,65.0,86.749,88.06,0.53569 (100.53569),12 9,2020/09/01 16:47:16,
5,1380715369,영인 아이티 기술사 사무소,함영만,분석,1839613200,65.0,86.749,88.061,0.53629 (100.53629),2 9,2020/08/31 17:42:30,
6,2188106400,한양전자산업(주),최병훈,분석,1839712900,65.0,86.754,88.065,0.54179 (100.54179),11 2,2020/09/02 09:05:34,
7,2158171649,(주)삼삼통신기술,이성오,분석,1839714750,65.04,86.755,88.065,0.54190 (100.5419),14 15,2020/08/31 10:08:42,
8,2158192566,(주)열림정보기술,고동민,분석,1839721996,65.04,86.755,88.066,0.54230 (100.5423),2 10,2020/09/02 09:31:51,
9,5178101428,주식회사 율이앤씨,전형숙,분석,1839753690,65.04,86.757,88.067,0.54404 (100.54404),5 10,2020/09/01 13:57:13,
10,3078141838,주식회사 영진전기,우인숙,분석,1839778172,65.04,86.758,88.068,0.54540 (100.5454),3 13,2020/08/31 14:21:05,
11,1178152009,동아신호 주식회사,최종수,분석,1839786000,65.04,86.758,88.069,0.54583 (100.54583),3 2,2020/09/01 15:22:42,
12,2068625883,주식회사 누리제어시스템,박상진,분석,1839794400,65.04,86.759,88.069,0.54629 (100.54629),11 5,2020/09/02 09:25:08,
13,5088110087,배영텔레콤(주),서영교,분석,1839817000,65.04,86.76,88.07,0.54754 (100.54754),14 13,2020/09/01 09:02:04,
14,4168167016,씨엠파워(주),정종민,분석,1839818000,65.04,86.76,88.07,0.54759 (100.54759),14 11,2020/09/02 09:18:10,
15,2068666263,세움기술 주식회사,주익중,분석,1839894100,65.04,86.764,88.074,0.55179 (100.55179),7 4,2020/09/01 14:38:41,
16,2148749151,주식회사 왈도시스템,안재성,분석,1839916683,65.08,86.765,88.075,0.55304 (100.55304),3 14,2020/08/31 14:26:03,
17,1118114477,주식회사 대흥데이타통신,박상영,분석,1839924954,65.08,86.765,88.075,0.55350 (100.5535),13 11,2020/08/31 10:09:26,
18,2148661411,(주)엘리시스,이시정,분석,1839964820,65.08,86.767,88.077,0.55570 (100.5557),9 12,2020/09/02 09:26:35,
19,1198670032,주식회사 한컴모빌리티,최천우,분석,1839975600,65.08,86.768,88.078,0.55629 (100.55629),4 11,2020/08/31 10:53:29,
20,1028135124,현대에이치디에스(주),고해룡,분석,1840030056,65.08,86.771,88.08,0.55929 (100.55929),12 6,2020/08/31 17:25:54,
21,1358144225,(주)형제파워텔,윤세원,분석,1840065031,65.08,86.772,88.082,0.56123 (100.56123),15 1,2020/09/01 16:50:06,
22,1138169250,코리아이지텔주식회사,임규학,분석,1840075300,65.08,86.773,88.083,0.56179 (100.56179),4 8,2020/09/02 08:10:39,
23,1228163925,삼마통신(주),배명수,분석,1840089269,65.08,86.774,88.083,0.56256 (100.56256),14 7,2020/09/01 21:30:52,
24,2148724941,한빛시스템주식회사,윤명호,분석,1840093480,65.08,86.774,88.084,0.56279 (100.56279),9 3,2020/09/02 09:15:15,
25,1048603486,우영메카(주),김규승,분석,1840097106,65.08,86.774,88.084,0.56300 (100.563),15 13,2020/08/31 21:22:17,
26,1138150993,주식회사 우진정보,배재중,분석,1840107000,65.08,86.774,88.084,0.56354 (100.56354),4 7,2020/09/01 11:09:47,
27,1058686587,(주)참슬테크,김금순,분석,1840156900,65.12,86.777,88.087,0.56629 (100.56629),10 4,2020/09/01 17:51:49,
28,2178145434,주식회사 한양전자피에이,여동도,분석,1840193100,65.12,86.779,88.088,0.56829 (100.56829),2 10,2020/09/01 17:15:25,
29,2158168163,블루엔이(주),정홍채,분석,1840256500,65.12,86.782,88.091,0.57179 (100.57179),8 6,2020/08/31 10:37:03,
30,2198111833,주식회사 대영아이오티,전인구,분석,1840256571,65.12,86.782,88.091,0.57179 (100.57179),6 13,2020/09/01 16:59:16,
