순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2068601047,왕건전기 주식회사  [최종낙찰],한미라,분석,132551765,85.0,87.745,86.673,-1.22162 (98.77838),15 12,2020/03/04 08:49:39,
2,2148619081,주식회사 유신테크,김용근,분석,132553900,85.0,87.747,86.674,-1.22003 (98.77997),10 3,2020/03/02 17:47:34,
3,1088179135,주왕전기통신(주),권이길,분석,132558630,85.0,87.75,86.677,-1.21650 (98.7835),10 11,2020/03/03 08:01:19,
4,2068650742,한선씨앤씨 주식회사,장홍식,분석,132564732,85.0,87.754,86.681,-1.21196 (98.78804),1 6,2020/03/03 13:52:19,
5,1198682431,(주)대경시스텍,반기수,분석,132570167,85.2,87.758,86.685,-1.20791 (98.79209),15 1,2020/03/02 11:14:23,
6,4178600013,블랙썬 주식회사,이희부,분석,132579030,85.2,87.764,86.69,-1.20130 (98.7987),13 6,2020/03/04 09:50:31,
7,1138615856,(주)서원티에스,김안수,분석,132585465,85.4,87.768,86.695,-1.19650 (98.8035),2 4,2020/03/04 05:05:26,
8,2198125754,알티엘산업 주식회사,이근태,분석,132591870,85.4,87.772,86.699,-1.19173 (98.80827),4 6,2020/03/03 09:40:45,
9,2068183592,(주)신광티앤이,이일환,분석,132597005,85.6,87.775,86.702,-1.18791 (98.81209),7 6,2020/03/02 17:49:54,
10,1058727284,(주)조은네트웍스,김장열,분석,132598481,85.6,87.776,86.703,-1.18681 (98.81319),4 1,2020/03/02 10:44:33,
11,2148710582,모던웨이브(주),원회광,분석,132624650,85.8,87.794,86.72,-1.16730 (98.8327),8 7,2020/03/02 17:13:37,
12,2108131394,(주)안나시스템,문병조,분석,132624783,85.8,87.794,86.72,-1.16720 (98.8328),14 11,2020/03/03 22:33:44,
13,1208659755,(주)정운정보통신,곽덕문,분석,132639410,86.0,87.803,86.73,-1.15630 (98.8437),11 7,2020/03/03 08:00:47,
14,1058178229,아마노코리아(주),전명진,분석,132639946,86.0,87.804,86.73,-1.15591 (98.84409),1 13,2020/03/04 08:34:49,
15,1058622531,건웅신호산전(주),박정현,분석,132651857,86.2,87.812,86.738,-1.14703 (98.85297),2 8,2020/03/02 10:21:14,
16,1088189685,주식회사 태산정보기술,채연옥,분석,132652292,86.2,87.812,86.738,-1.14670 (98.8533),10 7,2020/03/04 07:47:39,
17,7968600745,마스트아이엔씨 주식회사,전병호,분석,132661685,86.4,87.818,86.744,-1.13971 (98.86029),14 4,2020/03/03 10:17:02,
18,1188119624,탑정보통신(주),오영권,분석,132666248,86.4,87.821,86.747,-1.13630 (98.8637),11 2,2020/03/03 09:41:48,
19,2058125376,주식회사 명성라이픽스,황석고,분석,132684632,86.6,87.833,86.759,-1.12261 (98.87739),12 11,2020/03/03 17:03:22,
