순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,6378801279,주식회사정암정보통신  [최종낙찰],조강수,분석,142924890,75.0,87.748,87.742,-0.97721 (99.02279),12 7,2020/08/31 09:14:28,
2,1018151140,(주)사운드솔루션,이홍,분석,142925890,75.0,87.749,87.742,-0.97651 (99.02349),3 14,2020/08/31 14:28:55,
3,1188114764,(주)세빛전자통신,이상호,분석,142927752,75.0,87.75,87.743,-0.97521 (99.02479),1 3,2020/09/01 08:38:06,
4,1188120780,(주)웅비정보통신,강영종,분석,142948895,75.2,87.764,87.756,-0.96041 (99.03959),10 8,2020/09/01 09:50:07,
5,2158706984,도드람정보기술 주식회사,이명석,분석,142949478,75.2,87.764,87.757,-0.96000 (99.04),7 11,2020/08/26 16:05:01,
6,1198682431,(주)대경시스텍,반기수,분석,142952336,75.4,87.766,87.758,-0.95801 (99.04199),7 15,2020/09/01 17:56:40,
7,1058682164,(주)울트라텔레콤,김성철,분석,142960000,75.4,87.772,87.763,-0.95264 (99.04736),11 13,2020/09/01 11:45:52,
8,8568800361,주식회사 우선기술,정우영,분석,142966629,75.6,87.776,87.767,-0.94801 (99.05199),14 5,2020/08/31 09:29:33,
9,2068679088,(주)한맥아이티,최예니,분석,142985783,75.8,87.789,87.779,-0.93460 (99.0654),1 14,2020/08/28 15:29:47,
10,1068160552,(주)금산트리피아,김백순,분석,142986926,75.8,87.789,87.78,-0.93380 (99.0662),11 4,2020/09/01 10:53:05,
11,2068165615,(주)아이커머,서정묵,분석,142995215,76.0,87.795,87.785,-0.92801 (99.07199),1 5,2020/09/01 09:51:41,
12,7078100041,주식회사 보가텍,박정미,분석,143001362,76.0,87.799,87.789,-0.92370 (99.0763),2 3,2020/08/31 17:06:37,
13,1138649133,빅썬시스템즈 주식회사,권태일,분석,143019710,76.2,87.811,87.8,-0.91087 (99.08913),10 12,2020/09/01 08:49:58,
14,1068619761,(주) 한걸음정보통신,정진원,분석,143023800,76.2,87.814,87.802,-0.90801 (99.09199),1 4,2020/09/02 09:16:36,
15,1068606738,(주)퓨쳐아이티,정정민,분석,143025700,76.4,87.815,87.803,-0.90668 (99.09332),5 4,2020/09/01 14:26:22,
16,5048133604,주식회사다온네트웍스,김진환,분석,143034950,76.4,87.821,87.809,-0.90020 (99.0998),9 13,2020/08/31 10:26:19,
17,2108160017,(주)누리온정보통신,박종수,분석,143041270,76.6,87.826,87.813,-0.89578 (99.10422),13 10,2020/08/31 09:11:01,
18,1108175433,승림이앤씨(주),서영식,분석,143043240,76.6,87.827,87.814,-0.89440 (99.1056),6 2,2020/09/01 15:01:44,
19,1138158414,(주)신우종합정보,김찬종,분석,143044542,76.6,87.828,87.815,-0.89349 (99.10651),4 8,2020/09/01 09:52:41,
20,1058178215,금성시큐리티(주),조성아,분석,143050387,76.6,87.832,87.819,-0.88940 (99.1106),12 1,2020/08/31 23:34:26,
21,2148647194,투앤원정보통신주식회사,서승호,분석,143056676,76.8,87.836,87.822,-0.88500 (99.115),13 2,2020/08/29 17:51:46,
22,1128152663,한국아이디정보(주),송찬호,분석,143059248,76.8,87.838,87.824,-0.88320 (99.1168),7 10,2020/08/31 18:20:28,
23,1058727284,(주)조은네트웍스,김장열,분석,143067395,76.8,87.843,87.829,-0.87750 (99.1225),11 15,2020/09/01 10:50:08,
24,1148678591,주식회사엠아이솔텍,이계림,분석,143067600,76.8,87.843,87.829,-0.87736 (99.12264),14 4,2020/08/27 17:18:13,
25,2148829787,주식회사 노바에스앤씨,최성운,분석,143067824,76.8,87.843,87.829,-0.87720 (99.1228),14 9,2020/08/28 13:28:26,
26,2128144463,동양비엠에스(주),김태수,분석,143067825,76.8,87.843,87.829,-0.87720 (99.1228),8 14,2020/09/01 16:49:34,
27,2140875125,삼화전기정보통신공사,석동욱,분석,143072750,77.0,87.847,87.832,-0.87376 (99.12624),9 1,2020/08/26 19:13:29,
28,1058605740,국제텔레시스(주),박병헌,분석,143074828,77.0,87.848,87.834,-0.87230 (99.1277),12 10,2020/09/01 17:16:28,
29,1198158412,애드넷정보통신(주),박상흥,분석,143076700,77.0,87.849,87.835,-0.87099 (99.12901),3 7,2020/08/26 19:09:39,
30,1018197466,주식회사콤위즈,정윤권,분석,143089980,77.2,87.858,87.843,-0.86170 (99.1383),5 9,2020/09/01 17:21:38,
31,2148781807,(주)창리정보통신,정종호,분석,143099842,77.4,87.865,87.849,-0.85480 (99.1452),15 14,2020/09/02 09:22:26,
32,1138604679,(주) 투데이게이트,김익훈,분석,143100410,77.4,87.865,87.849,-0.85441 (99.14559),8 14,2020/08/31 09:25:48,
33,6918100014,에스큐앤티 주식회사(SQ&T Inc.),박윤지,분석,143107129,77.4,87.87,87.853,-0.84971 (99.15029),4 6,2020/08/31 13:34:27,
34,2068184529,(주)네오티엔씨,조정현,분석,143110420,77.4,87.872,87.855,-0.84740 (99.1526),6 10,2020/09/01 14:34:29,
35,2208829991,주식회사 이노트리,김병근,분석,143119430,77.6,87.878,87.861,-0.84110 (99.1589),10 12,2020/08/31 10:21:47,
