순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2018179526,중앙케이블네트워크(주)  [최종낙찰],노상우,분석,123223850,85.0,87.746,87.04,-0.80241 (99.19759),4 13,2020/04/03 11:26:36,
2,2198128106,우선이엔씨(주),김광수,분석,123228820,85.0,87.749,87.044,-0.79840 (99.2016),6 15,2020/04/03 10:22:33,
3,1058680303,주식회사 제이엔디케이,이재식,분석,123229500,85.0,87.75,87.044,-0.79786 (99.20214),7 2,2020/04/06 13:12:34,
4,1078163703,아이티에스엔지니어링 주식회사,김정구,분석,123229919,85.0,87.75,87.045,-0.79752 (99.20248),2 6,2020/04/06 18:13:28,
5,2078127900,합동전자통신(주),하명용,분석,123235527,85.0,87.754,87.049,-0.79301 (99.20699),1 7,2020/04/07 09:02:58,
6,2048182660,동원오비텍(주),박동을,분석,123245780,85.2,87.761,87.056,-0.78475 (99.21525),9 3,2020/04/03 18:09:41,
7,1068188579,(주)키월드정보통신,김영범,분석,123252500,85.4,87.766,87.061,-0.77934 (99.22066),10 6,2020/04/06 13:10:04,
8,2158747516,(주) 제이에스통신정보,한택수,분석,123256272,85.4,87.769,87.063,-0.77631 (99.22369),5 8,2020/04/06 08:29:51,
9,2058126341,종합전기 주식회사,김유훈,분석,123258890,85.4,87.771,87.065,-0.77420 (99.2258),5 14,2020/04/07 08:15:12,
10,2068113024,(주)신우콤,곽영석,분석,123264098,85.4,87.774,87.069,-0.77000 (99.23),9 8,2020/04/06 13:30:20,
11,1188109975,(주)부광네트워크,박경진,분석,123264100,85.4,87.774,87.069,-0.77000 (99.23),11 10,2020/04/03 15:04:35,
12,2198114499,(주)이레에너지테크,강래원,분석,123265000,85.6,87.775,87.07,-0.76928 (99.23072),4 15,2020/04/06 20:50:56,
13,1198179983,(주)에이피텔,정용명,분석,123265460,85.6,87.775,87.07,-0.76891 (99.23109),13 14,2020/04/06 09:33:47,
14,2208136760,동아정보통신(주),박동근,분석,123268694,85.6,87.778,87.072,-0.76631 (99.23369),4 12,2020/04/03 18:09:40,
15,1078197085,(주)코어넷,소흥섭,분석,123269192,85.6,87.778,87.072,-0.76590 (99.2341),3 12,2020/04/06 12:15:20,
16,1128148285,(주)백제이앤씨,손흥도,분석,123270557,85.6,87.779,87.073,-0.76481 (99.23519),12 7,2020/04/03 16:17:18,
