순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1088179135,주왕전기통신(주)  [최종낙찰],장진섭,분석,702629312,65.04,86.76,87.867,1.29349 (101.29349),13 14,2017/02/02 09:45:40,
2,1048606106,(주)넥스코,김영훈,분석,702855600,65.16,86.788,87.895,1.32612 (101.32612),10 8,2017/02/02 17:59:39,
3,4028129236,완전정보통신(주),정현자,분석,703112418,65.28,86.82,87.927,1.36314 (101.36314),4 5,2017/02/06 09:43:25,
4,1068619761,(주) 한걸음정보통신,정진원,분석,703254300,65.36,86.837,87.945,1.38360 (101.3836),3 9,2017/02/04 09:07:19,
5,2068184285,주식회사 진명파워택,이명규,분석,703357680,65.4,86.85,87.958,1.39850 (101.3985),6 11,2017/02/06 09:45:54,
6,1178155699,유림씨스템통신(주),권영성,분석,703388173,65.4,86.854,87.961,1.40289 (101.40289),10 2,2017/02/01 09:41:59,
7,1058153698,진우산전(주),정진태,분석,703478348,65.48,86.865,87.973,1.41589 (101.41589),8 9,2017/02/02 16:27:34,
8,1058766161,주식회사 케이에스이엔씨,박복순,분석,703522188,65.48,86.87,87.978,1.42222 (101.42222),12 10,2017/02/06 00:40:43,
9,1138158414,(주)신우종합정보,김찬종,분석,703763167,65.6,86.9,88.008,1.45696 (101.45696),11 1,2017/02/03 10:44:17,
10,1048161031,한화에스앤씨(주),김용욱,분석,703765870,65.6,86.9,88.009,1.45735 (101.45735),14 13,2017/02/03 07:56:20,
11,3148173570,주식회사 에코아이,전종수,분석,703922983,65.68,86.92,88.028,1.48000 (101.48),8 4,2017/02/06 09:13:10,
12,5138141831,주식회사 레일아이티,윤용춘,분석,703949340,65.68,86.923,88.032,1.48379 (101.48379),9 2,2017/02/03 17:08:58,
13,2158171237,(주)모빌텍,오승환,분석,703952810,65.68,86.924,88.032,1.48430 (101.4843),10 14,2017/02/06 08:55:33,
