순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2148134127,(주)대경텔레콤  [최종낙찰],오병도,분석,251340417,75.0,87.748,87.38,-0.41541 (99.58459),14 6,2017/08/22 12:45:45,
2,1188117437,탑인더스트리(주),이정임,분석,251341170,75.0,87.749,87.38,-0.41511 (99.58489),9 2,2017/08/21 09:01:12,
3,2158169556,네이버시스템 주식회사,임병조,분석,251343310,75.0,87.749,87.381,-0.41426 (99.58574),7 14,2017/08/22 13:58:05,
4,1078646354,(주)솔리비아,박정구,분석,251344659,75.0,87.75,87.381,-0.41372 (99.58628),5 3,2017/08/22 19:25:03,
5,1068146133,(주)케이씨이,김현태,분석,251370200,75.2,87.759,87.39,-0.40360 (99.5964),10 5,2017/08/22 14:12:45,
6,2148123348,성제전기(주),김팔성,분석,251373986,75.2,87.76,87.392,-0.40210 (99.5979),10 12,2017/08/23 09:32:47,
7,2098124011,(주)주암전기통신,정한석,분석,251387866,75.4,87.765,87.397,-0.39661 (99.60339),15 5,2017/08/22 12:13:56,
8,1138694303,향원전자통신 주식회사,김태석,분석,251391400,75.4,87.766,87.398,-0.39520 (99.6048),4 13,2017/08/21 08:36:34,
9,2028104237,대선이엔씨(주),최승재,분석,251398902,75.4,87.769,87.4,-0.39223 (99.60777),1 4,2017/08/21 15:48:37,
10,1138607924,두성건설주식회사,안성병,분석,251409000,75.4,87.772,87.404,-0.38823 (99.61177),13 2,2017/08/22 11:42:08,
11,1078156371,아주전자시스템(주),이재훈,분석,251416600,75.6,87.775,87.406,-0.38522 (99.61478),5 15,2017/08/22 14:43:25,
12,1208782160,에스엔에스이서비스주식회사,정경식,분석,251428750,75.6,87.779,87.411,-0.38041 (99.61959),2 4,2017/08/23 09:49:27,
13,1068627183,한국씨텍(주),박재규,분석,251434300,75.6,87.781,87.413,-0.37821 (99.62179),8 6,2017/08/23 09:18:42,
14,2208604531,주식회사 월드린시스템즈,류준열,분석,251438500,75.6,87.783,87.414,-0.37654 (99.62346),1 12,2017/08/22 22:36:32,
15,1188110211,(주)텔레텍코리아,윤광수,분석,251441800,75.6,87.784,87.415,-0.37524 (99.62476),10 11,2017/08/21 11:55:38,
16,1208638328,주식회사 제이앤씨텔레콤,최경호,분석,251458536,75.8,87.79,87.421,-0.36860 (99.6314),7 9,2017/08/21 22:26:01,
17,2068179706,(주)씨엠유니버샬,전재용,분석,251466380,75.8,87.792,87.424,-0.36550 (99.6345),3 1,2017/08/23 09:59:40,
18,2068625883,주식회사 누리제어시스템,박상진,분석,251467100,75.8,87.793,87.424,-0.36521 (99.63479),6 9,2017/08/22 09:53:58,
19,2018182230,주식회사 본네트시큐,최수기,분석,251467874,75.8,87.793,87.424,-0.36490 (99.6351),15 4,2017/08/21 16:10:37,
20,1018651785,주식회사 청심아이티,김재균,분석,251471600,75.8,87.794,87.426,-0.36343 (99.63657),14 15,2017/08/22 08:49:50,
21,2066762193,보성통신,문용권,분석,251482260,76.0,87.798,87.429,-0.35920 (99.6408),15 9,2017/08/23 11:43:50,
22,2138627690,(주)이스텍,황복영,분석,251484700,76.0,87.799,87.43,-0.35824 (99.64176),9 13,2017/08/23 10:07:48,
23,1188109728,득진통신(주),김진섭,분석,251488570,76.0,87.8,87.432,-0.35670 (99.6433),11 1,2017/08/22 10:50:46,
24,2208658565,주식회사 주인정보시스템,김근호,분석,251492300,76.0,87.801,87.433,-0.35523 (99.64477),10 7,2017/08/21 18:03:09,
25,1108143208,한국통신인터넷기술(주),이민수,분석,251494800,76.0,87.802,87.434,-0.35424 (99.64576),11 7,2017/08/21 16:19:43,
26,1138150993,주식회사 우진정보,배재중,분석,251498000,76.0,87.803,87.435,-0.35297 (99.64703),5 12,2017/08/22 15:54:55,
27,1208742187,주식회사 미소아이티,김재욱,분석,251505480,76.2,87.806,87.437,-0.35000 (99.65),7 10,2017/08/23 10:12:13,
28,1098133637,주식회사 화인컴,김창만,분석,251510000,76.2,87.808,87.439,-0.34821 (99.65179),13 15,2017/08/21 13:17:22,
29,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,251520440,76.2,87.811,87.443,-0.34408 (99.65592),6 8,2017/08/22 14:46:58,
30,1138677788,(주)제이에스지테크,박혜경,분석,251527680,76.2,87.814,87.445,-0.34121 (99.65879),11 13,2017/08/22 17:01:53,
31,1178122655,셀렉트정보기술(주),임윤정,분석,251535200,76.4,87.816,87.448,-0.33823 (99.66177),4 12,2017/08/23 07:21:30,
32,1088142910,주식회사 세온이엠에스,조상현,분석,251540058,76.4,87.818,87.449,-0.33630 (99.6637),4 7,2017/08/18 10:12:42,
33,1018172790,(주)공신데이타,서만식,분석,251542800,76.4,87.819,87.45,-0.33522 (99.66478),3 14,2017/08/21 16:18:43,
34,1408177811,주식회사 네오비젼,유정식,분석,251547452,76.4,87.821,87.452,-0.33337 (99.66663),4 7,2017/08/21 17:34:43,
35,1068660843,(주)세중미디어텍,김용욱,분석,251553181,76.4,87.823,87.454,-0.33111 (99.66889),7 12,2017/08/21 10:50:00,
36,1138680944,주식회사 세종아이티엘,김형찬,분석,251560500,76.6,87.825,87.457,-0.32821 (99.67179),12 14,2017/08/18 17:50:56,
37,3168123644,주식회사 지엔씨원,이미자,분석,251564956,76.6,87.827,87.458,-0.32644 (99.67356),6 12,2017/08/22 06:23:15,
38,1058168298,이화통신(주),이선행,분석,251567100,76.6,87.827,87.459,-0.32559 (99.67441),15 11,2017/08/21 14:42:23,
39,1068199566,(주)엔토스정보통신,조태야,분석,251568000,76.6,87.828,87.459,-0.32523 (99.67477),9 7,2017/08/23 11:01:06,
40,2048187419,(주)디지털우민,문장석,분석,251582970,76.6,87.833,87.464,-0.31930 (99.6807),6 1,2017/08/22 14:59:12,
41,1108190166,(주)페타네트워크,강인희,분석,251589324,76.8,87.835,87.467,-0.31678 (99.68322),4 2,2017/08/23 09:43:53,
42,1208194567,아산정보통신(주),홍수길,분석,251591419,76.8,87.836,87.467,-0.31595 (99.68405),15 7,2017/08/23 09:44:08,
43,1198191309,용진하이테크에너지 주식회사,김진석,분석,251593060,76.8,87.837,87.468,-0.31530 (99.6847),5 14,2017/08/21 18:27:42,
