순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2078129117,경우전기(주),김한정,분석,52462670,87.754,84.61,-3.57261 (96.42739),,2017/06/12 10:16:00,
2,1058164176,(주)신보파워텍,공민우,분석,52464960,87.758,84.613,-3.56840 (96.4316),,2017/06/13 14:30:00,
3,2118193336,(주)국제비엠에스,윤도선,분석,52467400,87.762,84.617,-3.56392 (96.43608),,2017/06/12 09:04:00,
4,2148705513,주식회사 케이이에스 전기공사,강성진,분석,52469199,87.765,84.62,-3.56061 (96.43939),,2017/06/12 11:17:00,
5,2208680918,(주)엠디엠알,이재원,분석,52474310,87.773,84.628,-3.55122 (96.44878),,2017/06/13 09:30:00,
6,2068165221,유니슨전기(주),유창진,분석,52482179,87.786,84.641,-3.53676 (96.46324),,2017/06/12 10:03:00,
7,6058166688,(주)세계아이티씨,김황기,분석,52482200,87.786,84.641,-3.53672 (96.46328),,2017/06/13 11:03:00,
8,1138185890,(주)두손씨에스티,최수경,분석,52486360,87.793,84.648,-3.52907 (96.47093),,2017/06/09 15:41:00,
9,1041890207,삼정정보통신,이순봉,분석,52488000,87.796,84.651,-3.52606 (96.47394),,2017/06/13 10:13:00,
10,2068125404,(주)대경인트라넷,이강열,분석,52499399,87.815,84.669,-3.50511 (96.49489),,2017/06/13 16:49:00,
11,1118129252,광원전설(주),김영선,분석,52508811,87.831,84.684,-3.48781 (96.51219),,2017/06/14 11:00:00,
12,2118850165,해음전기(주),김명은,분석,52510445,87.834,84.687,-3.48480 (96.5152),,2017/06/12 17:39:00,
13,2118691240,거성일렉콤(주),박성래,분석,52513654,87.839,84.692,-3.47890 (96.5211),,2017/06/12 10:28:00,
14,2148134127,(주)대경텔레콤,오병도,분석,52516970,87.845,84.697,-3.47281 (96.52719),,2017/06/14 08:33:00,
15,1078682044,명승파워넷 주식회사,공건식,분석,52519520,87.849,84.701,-3.46812 (96.53188),,2017/06/12 13:59:00,
16,2068657600,에이티아이시스템 주식회사,안현수,분석,52521896,87.853,84.705,-3.46376 (96.53624),,2017/06/12 11:28:00,
17,1088122724,영진정보통신주식회사,김영식,분석,52526004,87.86,84.712,-3.45620 (96.5438),,2017/06/13 10:19:00,
18,2148854189,(주)태원전기,김응식,분석,52526548,87.861,84.713,-3.45520 (96.5448),,2017/06/12 10:15:00,
