순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1138636865,주식회사 정원시큐,염승호,분석,132582424,85.0,87.747,88.709,1.09870 (101.0987),4 1,2017/12/07 15:42:55,
2,3142534135,존텔레콤  [최종낙찰],최홍석,분석,132584890,85.0,87.748,88.71,1.10058 (101.10058),11 4,2017/12/04 15:30:26,
3,2068643969,(주)삼우미디텍,표준영,분석,132586489,85.0,87.749,88.711,1.10180 (101.1018),12 5,2017/12/05 22:05:41,
4,1198609084,주식회사 유니씨엔에스,박경임,분석,132587000,85.0,87.75,88.712,1.10218 (101.10218),14 13,2017/12/06 13:22:42,
5,1065468811,다몬전기통신공사,김구영,분석,132588320,85.0,87.751,88.712,1.10319 (101.10319),9 15,2017/12/07 16:37:33,
6,2158620617,미디어텔레콤(주),김용대,분석,132592260,85.0,87.753,88.715,1.10620 (101.1062),8 2,2017/12/08 09:24:00,
7,2148847295,티에스퓨처 주식회사,김명성,분석,132599603,85.2,87.758,88.72,1.11179 (101.11179),2 13,2017/12/07 09:37:55,
8,1098618489,주식회사 유티월드,윤영선,분석,132603537,85.2,87.761,88.723,1.11479 (101.11479),2 15,2017/12/05 14:42:40,
9,2158140525,(주)신세계전기,구본주,분석,132611140,85.4,87.766,88.728,1.12059 (101.12059),9 4,2017/12/07 17:18:23,
10,2298130972,(주)태주이엔지,원미숙,분석,132612717,85.4,87.767,88.729,1.12179 (101.12179),10 7,2017/12/05 11:56:02,
11,1188111277,주식회사 해창건설,조현희,분석,132623190,85.4,87.774,88.736,1.12978 (101.12978),15 11,2017/12/07 18:00:10,
12,1428125997,엘케이전력 주식회사,이규석,분석,132625830,85.6,87.775,88.738,1.13179 (101.13179),5 7,2017/12/04 13:57:52,
13,2018634956,주식회사 신성전자통신,전용인,분석,132628192,85.6,87.777,88.739,1.13360 (101.1336),8 9,2017/12/07 11:05:03,
14,2348106891,주식회사 삼인정보통신,정철영,분석,132636400,85.6,87.782,88.745,1.13985 (101.13985),1 8,2017/12/01 17:34:14,
15,1298633164,주식회사 이에스통신,김춘자,분석,132641306,85.8,87.786,88.748,1.14359 (101.14359),5 1,2017/12/05 16:29:25,
16,1288121980,원일통신(주),이규명,분석,132642000,85.8,87.786,88.748,1.14412 (101.14412),2 9,2017/12/07 15:33:51,
17,2048147116,(주)모아종합전설,이근효,분석,132645635,85.8,87.788,88.751,1.14690 (101.1469),7 12,2017/12/07 10:48:10,
18,2298109203,(주)테스콤엔지니어링,박영복,분석,132646400,85.8,87.789,88.751,1.14748 (101.14748),15 10,2017/12/07 09:12:52,
19,1078658471,우암정보통신 주식회사,김정훈,분석,132654420,85.8,87.794,88.757,1.15359 (101.15359),2 14,2017/12/08 09:46:24,
20,1180217524,대창 이엔씨,송효양,분석,132654814,86.0,87.795,88.757,1.15390 (101.1539),3 13,2017/12/08 00:05:05,
21,1088189685,주식회사 태산정보기술,채연옥,분석,132657305,86.0,87.796,88.759,1.15579 (101.15579),13 14,2017/12/06 10:07:01,
22,1078127876,동하시티개발주식회사,윤종사,분석,132658748,86.0,87.797,88.76,1.15690 (101.1569),11 8,2017/12/08 08:37:38,
23,2208110402,정안전기(주),이학용,분석,132664519,86.0,87.801,88.763,1.16130 (101.1613),15 3,2017/12/08 08:55:53,
24,1048152245,주식회사 코맥스텔콤,홍욱,분석,132665174,86.0,87.801,88.764,1.16180 (101.1618),15 9,2017/12/06 16:52:13,
25,2338108969,주식회사 아프로시스템즈,최우민,분석,132674092,86.2,87.807,88.77,1.16860 (101.1686),1 7,2017/12/07 11:14:52,
26,1058618361,한글정보통신(주),최경환,분석,132683150,86.2,87.813,88.776,1.17550 (101.1755),1 15,2017/12/07 11:19:06,
27,1238140056,삼일데이타시스템(주),이기복,분석,132683534,86.2,87.814,88.776,1.17580 (101.1758),15 8,2017/12/06 17:04:48,
28,1058113060,세연기공(주),김태기,분석,132686420,86.4,87.815,88.778,1.17800 (101.178),14 4,2017/12/07 18:03:05,
29,1138166985,(주)에스앤티에스,이청대,분석,132686820,86.4,87.816,88.778,1.17830 (101.1783),9 2,2017/12/06 13:02:23,
30,1238615208,주식회사 맥스이엔씨,주정훈,분석,132689041,86.4,87.817,88.78,1.17999 (101.17999),15 13,2017/12/07 08:49:49,
31,2118640251,모범전설(주),오세창,분석,132691664,86.4,87.819,88.782,1.18199 (101.18199),1 4,2017/12/07 08:32:31,
32,1108194973,주식회사 엔에스정보통신,임정빈,분석,132693600,86.4,87.82,88.783,1.18347 (101.18347),3 14,2017/12/07 09:38:43,
33,1408183458,주식회사 보보스,오보성,분석,132708451,86.6,87.83,88.793,1.19480 (101.1948),5 6,2017/12/06 08:12:47,
34,1288196026,(주)티웍스,우현철,분석,132715008,86.6,87.834,88.797,1.19980 (101.1998),8 14,2017/12/07 09:23:17,
35,1248169304,주식회사 이지전기통신,이기하,분석,132721693,86.8,87.839,88.802,1.20489 (101.20489),14 8,2017/12/07 17:28:29,
36,1058628520,(주)청명서비스,최윤영,분석,132721696,86.8,87.839,88.802,1.20490 (101.2049),7 11,2017/12/05 17:03:42,
37,1068654531,(주)미래디앤에스,김용준,분석,132733105,87.0,87.846,88.809,1.21359 (101.21359),1 6,2017/12/06 10:41:40,
38,2148667152,주식회사 어니언소프트웨어,조창희,분석,132734300,87.0,87.847,88.81,1.21451 (101.21451),8 3,2017/12/01 12:02:53,
39,1138189770,인콤아이에스(주),강점식,분석,132735330,87.0,87.848,88.811,1.21529 (101.21529),8 14,2017/12/06 16:48:12,
40,3038132152,창조통신(주),김호경,분석,132735800,87.0,87.848,88.811,1.21565 (101.21565),15 12,2017/12/01 09:33:40,
41,1278652340,주식회사 서신정보통신,원종우,분석,132746219,87.2,87.855,88.818,1.22359 (101.22359),1 15,2017/12/05 15:30:27,
42,1328198436,주식회사 유신,서경숙,분석,132747893,87.2,87.856,88.819,1.22487 (101.22487),15 10,2017/12/06 12:01:14,
43,1108188618,하나정보통신 주식회사,구자문,분석,132752909,87.2,87.859,88.823,1.22870 (101.2287),11 10,2017/12/08 09:16:58,
44,1120180788,대성미디어,김상봉,분석,132754350,87.2,87.86,88.824,1.22979 (101.22979),7 11,2017/12/06 10:54:24,
45,1138619003,주식회사 에프원네트웍스,이은숙,분석,132759518,87.2,87.864,88.827,1.23374 (101.23374),6 11,2017/12/07 11:18:25,
46,2208165402,서전엔지니어링(주),유경하,분석,132775333,87.4,87.874,88.838,1.24580 (101.2458),9 10,2017/12/07 21:00:41,
