순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2148685145,(주)티씨아이네트  [최종낙찰],하근호,분석,61644300,87.748,87.154,-0.67310 (99.3269),6 14,2017/06/09 09:23:23,
2,1108176581,주식회사 비에스텍,신수경,분석,61644630,87.748,87.154,-0.67257 (99.32743),1 6,2017/06/09 09:02:46,
3,1058163309,(주)한국에빅스,신승창,분석,61644850,87.749,87.155,-0.67222 (99.32778),4 6,2017/06/08 17:45:19,
4,2048614338,(주)오성에이브이시스템,심병섭,분석,61646960,87.752,87.158,-0.66882 (99.33118),9 13,2017/06/08 09:14:00,
5,1198655462,지티에스솔루션즈 주식회사,김민수,분석,61647270,87.752,87.158,-0.66832 (99.33168),13 5,2017/06/08 14:16:54,
6,1088169170,(주)오엠에스시스템,변준빈,분석,61648600,87.754,87.16,-0.66617 (99.33383),1 11,2017/06/07 10:38:06,
7,1138185963,주식회사 스마트메카,이명주,분석,61651480,87.758,87.164,-0.66153 (99.33847),9 15,2017/06/07 19:10:16,
8,1108181712,에스엘엔 주식회사,사순애,분석,61651500,87.758,87.164,-0.66150 (99.3385),10 8,2017/06/08 20:54:57,
9,2208719934,주식회사 지제이전기통신,김진수,분석,61651990,87.759,87.165,-0.66071 (99.33929),7 2,2017/06/08 19:20:56,
10,2118794604,(주)유니아이비,이희강,분석,61653480,87.761,87.167,-0.65831 (99.34169),9 13,2017/06/07 10:13:07,
11,2048159043,이앤씨텔레콤(주),김진갑,분석,61655656,87.764,87.17,-0.65481 (99.34519),15 14,2017/06/08 14:10:09,
12,2148650480,(주)두올테크,최철호,분석,61657270,87.766,87.172,-0.65220 (99.3478),4 2,2017/06/07 13:25:40,
13,1018138303,주식회사 비엘에스,안홍서,분석,61663470,87.775,87.181,-0.64221 (99.35779),7 5,2017/06/09 09:24:06,
14,1058686587,(주)참슬테크,김금순,분석,61663660,87.775,87.181,-0.64191 (99.35809),2 5,2017/06/09 08:25:40,
15,1058162163,주식회사대한종합산전,이섭,분석,61664755,87.777,87.183,-0.64014 (99.35986),2 13,2017/06/07 11:31:06,
16,1298137942,자이온텔주식회사,예용기,분석,61665890,87.779,87.184,-0.63832 (99.36168),10 7,2017/06/08 09:54:59,
17,2208165402,서전엔지니어링(주),유경하,분석,61667070,87.78,87.186,-0.63641 (99.36359),3 11,2017/06/08 18:45:41,
18,1098647062,주식회사 조아정보통신,박민응,분석,61667945,87.782,87.187,-0.63500 (99.365),14 10,2017/06/08 11:23:05,
19,1138188878,주식회사 신영이엔티,이찬세,분석,61668560,87.782,87.188,-0.63401 (99.36599),9 10,2017/06/07 10:07:26,
20,1138622662,퍼스트아이앤씨 주식회사,한종인,분석,61671483,87.787,87.192,-0.62930 (99.3707),15 12,2017/06/08 13:52:22,
21,1388113508,(주)이엔티파워,장정수,분석,61672100,87.787,87.193,-0.62831 (99.37169),4 11,2017/06/08 10:27:54,
22,2148667152,주식회사 어니언소프트웨어,조창희,분석,61674490,87.791,87.197,-0.62446 (99.37554),1 13,2017/06/07 10:03:30,
23,1138634061,엔케이전기 주식회사,양남규,분석,61675880,87.793,87.199,-0.62222 (99.37778),9 4,2017/06/09 09:27:36,
24,2158640364,(주)엠오에스강북,박재윤,분석,61676560,87.794,87.2,-0.62112 (99.37888),14 2,2017/06/07 11:04:32,
25,2158602337,지엔네텔(주),고시영,분석,61678340,87.796,87.202,-0.61825 (99.38175),10 13,2017/06/08 16:33:15,
26,1138694303,향원전자통신 주식회사,김태석,분석,61682090,87.802,87.207,-0.61221 (99.38779),10 1,2017/06/07 23:21:07,
27,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,61684340,87.805,87.21,-0.60859 (99.39141),3 14,2017/06/08 15:47:54,
28,1188110211,(주)텔레텍코리아,윤광수,분석,61684510,87.805,87.211,-0.60831 (99.39169),3 2,2017/06/07 10:46:17,
29,1288126291,주식회사 성화,이재환,분석,61685450,87.806,87.212,-0.60680 (99.3932),5 15,2017/06/08 16:12:41,
30,1018178116,(주)오경컴텍,김종근,분석,61685571,87.807,87.212,-0.60660 (99.3934),14 11,2017/06/08 23:37:46,
31,1098644842,주식회사 스마트넷,한동오,분석,61686439,87.808,87.213,-0.60521 (99.39479),1 4,2017/06/07 12:03:26,
32,2058130603,(주)코파산전,장정희,분석,61688300,87.811,87.216,-0.60221 (99.39779),12 14,2017/06/07 16:52:19,
33,1148676763,유토피아정보기술(주),안종섭,분석,61689666,87.812,87.218,-0.60001 (99.39999),12 9,2017/06/08 09:22:02,
34,2058126448,주식회사 순성이엔씨,양재희,분석,61689921,87.813,87.218,-0.59959 (99.40041),3 15,2017/06/07 10:11:06,
35,1018143596,부기테크(주),은철우,분석,61691700,87.815,87.221,-0.59673 (99.40327),4 9,2017/06/09 09:57:55,
36,2208602950,(주)세연텔레콤,홍성일,분석,61691871,87.816,87.221,-0.59645 (99.40355),8 9,2017/06/07 10:30:28,
37,1058773833,시큐솔루션 주식회사,남병창,분석,61693140,87.817,87.223,-0.59441 (99.40559),14 3,2017/06/08 09:25:55,
38,1138607472,조은케이블서비스주식회사,이을복,분석,61696300,87.822,87.227,-0.58932 (99.41068),2 11,2017/06/08 08:11:47,
39,1078757203,주식회사 비에스파워,정병섭,분석,61696920,87.823,87.228,-0.58832 (99.41168),15 12,2017/06/08 17:16:47,
40,1218140540,영현정보통신(주),김두식,분석,61697071,87.823,87.228,-0.58807 (99.41193),1 3,2017/06/09 08:48:37,
41,1198629800,주식회사 메카넷,천수연,분석,61698231,87.825,87.23,-0.58620 (99.4138),8 7,2017/06/08 14:19:30,
42,2068694508,주식회사 웰정보기술,강희춘,분석,61699597,87.827,87.232,-0.58400 (99.416),14 15,2017/06/08 19:11:44,
43,1058814068,주식회사 한강통신건설,최문봉,분석,61701210,87.829,87.234,-0.58140 (99.4186),3 13,2017/06/07 10:04:11,
44,1298163829,(주)시원코리아,임희득,분석,61705680,87.835,87.241,-0.57420 (99.4258),14 4,2017/06/08 09:38:37,
45,2148122316,금송전기(주),신중현,분석,61709600,87.841,87.246,-0.56789 (99.43211),2 14,2017/06/08 09:40:00,
46,1078805018,주식회사 지엔아이테크,박우정,분석,61711100,87.843,87.248,-0.56547 (99.43453),6 2,2017/06/08 12:19:03,
47,2048652666,주식회사 동연아이비에스,서동주,분석,61713630,87.847,87.252,-0.56139 (99.43861),8 10,2017/06/07 21:45:55,
48,1068669669,(주)일광통신,이병일,분석,61715770,87.85,87.255,-0.55794 (99.44206),14 6,2017/06/07 11:41:31,
