순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2298131888,세운씨앤텍 (주)  [최종낙찰],이금주,분석,1058684260,65.0,86.745,84.694,-2.36355 (97.63645),8 9,2017/11/30 16:08:53,
2,1268194167,(주)인포인네트웍스,전헌주,분석,1058686740,65.0,86.745,84.694,-2.36332 (97.63668),2 14,2017/12/01 14:41:33,
3,2028158261,(주)수화정보통신,김승균,분석,1058691280,65.0,86.746,84.695,-2.36290 (97.6371),8 11,2017/12/04 09:15:25,
4,2048147116,(주)모아종합전설,이근효,분석,1058695401,65.0,86.746,84.695,-2.36252 (97.63748),13 12,2017/12/01 15:49:57,
5,2118647666,새한통신(주),이재현,분석,1058701030,65.0,86.746,84.696,-2.36201 (97.63799),2 12,2017/11/30 09:56:05,
6,1248733720,일렉큐브 주식회사,조경남,분석,1058714930,65.0,86.748,84.697,-2.36072 (97.63928),15 13,2017/12/01 17:21:09,
7,2288101284,(주)강원,백순기,분석,1058729230,65.0,86.749,84.698,-2.35941 (97.64059),12 2,2017/12/04 11:37:41,
8,1138613391,(주)금광아이앤씨,석덕림,분석,1058746580,65.0,86.75,84.699,-2.35780 (97.6422),10 9,2017/12/01 19:45:06,
9,1308611501,다인정보통신 주식회사,두인환,분석,1058750910,65.0,86.751,84.7,-2.35741 (97.64259),13 9,2017/12/04 09:13:47,
10,1068180183,보람정보통신서비스(주),안창진,분석,1058755260,65.0,86.751,84.7,-2.35700 (97.643),9 13,2017/12/04 07:15:17,
11,3058196448,지에이치정보통신주식회사,이원준,분석,1058762844,65.0,86.752,84.701,-2.35631 (97.64369),1 14,2017/12/04 09:27:58,
12,1078693987,(주)피앤케이파워시스,구본관,분석,1058769350,65.0,86.752,84.701,-2.35571 (97.64429),8 4,2017/12/01 09:17:14,
13,1218623721,주식회사 우리아이티,천재호,분석,1058769890,65.0,86.752,84.701,-2.35566 (97.64434),14 8,2017/11/30 15:53:13,
14,1198137585,우주미디어정보통신(주),김용석,분석,1058785630,65.0,86.753,84.702,-2.35420 (97.6458),4 13,2017/12/04 00:05:34,
15,1320975247,세계전자,김영선,분석,1058793205,65.0,86.754,84.703,-2.35351 (97.64649),8 2,2017/12/01 09:23:36,
16,1208659755,(주)정운정보통신,곽덕문,분석,1058795370,65.0,86.754,84.703,-2.35331 (97.64669),5 6,2017/12/02 11:07:42,
17,1278100041,동일건설(주),정기용,분석,1058796500,65.0,86.754,84.703,-2.35320 (97.6468),5 12,2017/12/01 17:30:34,
18,1074870357,영진정보통신,김종규,분석,1058799710,65.04,86.755,84.703,-2.35291 (97.64709),13 15,2017/11/30 12:48:04,
19,2048149434,에어월드글로벌 주식회사,원정호,분석,1058803940,65.04,86.755,84.704,-2.35252 (97.64748),10 8,2017/11/30 22:56:56,
20,1058729735,원테크정보통신 주식회사,정원섭,분석,1058812726,65.04,86.756,84.705,-2.35170 (97.6483),9 4,2017/12/03 18:06:33,
21,2108138572,주식회사 디와이엔텍,임형두,분석,1058823460,65.04,86.757,84.705,-2.35071 (97.64929),14 2,2017/12/01 14:15:57,
22,6388700747,기마테크 주식회사,최병진,분석,1058826300,65.04,86.757,84.706,-2.35045 (97.64955),8 2,2017/11/30 10:16:50,
23,2100412872,유광미디어,김유성,분석,1058831160,65.04,86.757,84.706,-2.35000 (97.65),15 4,2017/11/30 09:08:45,
24,1288195347,주식회사영화이엔씨,임영자,분석,1058850674,65.04,86.759,84.708,-2.34820 (97.6518),4 5,2017/12/02 14:40:18,
25,1128120900,(주)조일이씨에스,안종석,분석,1058861500,65.04,86.76,84.708,-2.34721 (97.65279),13 9,2017/12/04 09:10:59,
26,1298658845,주식회사 프라임테크넷,장길중,분석,1058861520,65.04,86.76,84.708,-2.34720 (97.6528),6 3,2017/12/01 17:43:16,
27,1218620796,(주)엠에스시스템,조희진,분석,1058863500,65.04,86.76,84.709,-2.34702 (97.65298),7 10,2017/12/03 21:20:26,
28,1298171921,(주)유티즌,한충열,분석,1058865854,65.04,86.76,84.709,-2.34681 (97.65319),13 15,2017/11/30 19:06:30,
29,1058766161,주식회사 케이에스이엔씨,박복순,분석,1058875613,65.04,86.761,84.71,-2.34591 (97.65409),14 10,2017/12/04 00:33:15,
30,1078606385,대선아이넷(주),신일자,분석,1058876900,65.04,86.761,84.71,-2.34579 (97.65421),11 14,2017/12/01 17:48:30,
31,4838600612,명신씨엔에스(주),노정희,분석,1058912750,65.04,86.764,84.713,-2.34248 (97.65752),4 1,2017/12/01 14:26:03,
32,2088100603,(주)전우사,이은지,분석,1058915400,65.04,86.764,84.713,-2.34224 (97.65776),2 1,2017/12/01 14:25:42,
33,1258147939,(주)중앙컴정보통신,김순복,분석,1058915733,65.04,86.764,84.713,-2.34220 (97.6578),15 11,2017/12/01 13:42:19,
34,1298199410,주식회사프라미스,조복희,분석,1058922700,65.08,86.765,84.713,-2.34156 (97.65844),14 13,2017/12/04 09:22:18,
35,1018139321,(주)세웅정보통신,장우진,분석,1058931970,65.08,86.765,84.714,-2.34071 (97.65929),10 8,2017/12/01 09:19:41,
