순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1348148077,(주)원네트웍  [최종낙찰],김필호,분석,851656967,45.2,86.76,84.322,-2.79271 (97.20729),15 12,2017/12/21 16:26:34,
2,2078149729,주식회사 지앤에스기술,문창수,분석,851855852,45.6,86.78,84.342,-2.77000 (97.23),7 6,2017/12/22 09:17:00,
3,1148182595,주식회사 싸인텔레콤,성기빈,분석,851952230,45.8,86.79,84.351,-2.75900 (97.241),13 12,2017/12/20 18:17:48,
4,1178188899,주식회사 시큐렉스,최영희,분석,852074007,46.0,86.802,84.363,-2.74510 (97.2549),1 13,2017/12/22 08:32:06,
5,1058764538,주식회사 에스엔에스아이씨티,박성수,분석,852136211,46.2,86.809,84.369,-2.73801 (97.26199),3 1,2017/12/20 17:51:35,
6,2208709343,유텔레콤주식회사,이종일,분석,852195790,46.4,86.815,84.375,-2.73120 (97.2688),8 15,2017/12/20 09:58:17,
7,2158602337,지엔네텔(주),고시영,분석,852269820,46.4,86.822,84.383,-2.72276 (97.27724),12 6,2017/12/22 08:34:45,
8,5048154327,주식회사 얼라이드 시스템,조창현,분석,852349100,46.6,86.83,84.391,-2.71371 (97.28629),15 12,2017/12/21 18:10:36,
9,1178186611,(주)신흥에프에이,박인숙,분석,852421828,46.8,86.838,84.398,-2.70540 (97.2946),1 2,2017/12/20 09:53:20,
10,2148777322,주식회사 보림프러스,김병관,분석,852622461,47.2,86.858,84.418,-2.68250 (97.3175),13 2,2017/12/22 08:57:30,
11,2068650742,한선씨앤씨 주식회사,장홍식,분석,852634264,47.2,86.86,84.419,-2.68116 (97.31884),12 2,2017/12/21 09:40:21,
12,2158603049,유니넷텍(주),김한호,분석,852683614,47.4,86.865,84.424,-2.67552 (97.32448),10 12,2017/12/21 20:52:58,
13,2068601047,왕건전기 주식회사,한미라,분석,852752426,47.4,86.872,84.43,-2.66767 (97.33233),5 8,2017/12/21 17:39:48,
14,1180565240,성보전자통신,양행천,분석,852764315,47.4,86.873,84.432,-2.66631 (97.33369),9 6,2017/12/22 07:13:39,
15,1218610885,주식회사 씨에스포유앤이,김승섭,분석,852859900,47.6,86.882,84.441,-2.65540 (97.3446),8 15,2017/12/21 09:45:05,
16,5021873057,동우정보통신,최옥순,분석,852950130,47.8,86.892,84.45,-2.64511 (97.35489),12 14,2017/12/21 10:21:31,
17,1078127876,동하시티개발주식회사,윤종사,분석,852967654,47.8,86.893,84.452,-2.64310 (97.3569),3 6,2017/12/22 08:46:20,
18,2048189682,세왕전력(주),안성호,분석,853026346,48.0,86.899,84.458,-2.63641 (97.36359),3 7,2017/12/20 20:15:04,
19,1088603552,주식회사 아이앤씨테크,전민호,분석,853091750,48.2,86.906,84.464,-2.62894 (97.37106),10 12,2017/12/22 01:05:31,
20,5158136576,주식회사 명진,신지영,분석,853094690,48.2,86.906,84.464,-2.62861 (97.37139),5 8,2017/12/22 08:59:52,
21,2101252831,유비아이티,김창갑,분석,853213845,48.4,86.919,84.476,-2.61500 (97.385),9 12,2017/12/21 17:49:00,
