순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1198632979,성민전기 주식회사  [최종낙찰],김미영,분석,376585510,86.6,87.831,90.026,1.78000 (101.78),9 3,2023/12/17 16:56:58,
2,1058694239,(주)진성전력,김용일,분석,377441090,89.0,88.045,90.23,2.01310 (102.0131),14 4,2023/12/14 14:13:19,
3,7948100026,주식회사 아성엠,전세희,분석,378090390,85.8,88.207,90.385,2.19000 (102.19),3 15,2023/12/15 06:32:26,
4,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,379431727,85.0,88.541,90.706,2.55544 (102.55544),12 8,2023/12/15 12:33:29,
5,6338200301,사단법인 행복일자리운동본부,정덕환,분석,381751118,85.0,89.12,91.26,3.18735 (103.18735),1 14,2023/12/14 17:11:16,
6,1098655451,주식회사 투비,차인성,분석,386079500,85.0,90.2,92.295,4.36661 (104.36661),12 7,2023/12/18 08:20:48,
-1,3238801633,동부엔텍 주식회사,류광성,분석,376210392,84.8,87.738,89.936,1.67780 (101.6778),7 5,2023/12/18 08:51:33,낙찰하한선 미달
-2,1048800071,주식회사 대광사업단,박선희,분석,376181396,84.6,87.73,89.929,1.66990 (101.6699),12 1,2023/12/16 18:51:38,낙찰하한선 미달
-3,1078764946,아토리서치 주식회사,정재웅,분석,376067245,84.0,87.702,89.902,1.63880 (101.6388),7 9,2023/12/14 17:57:57,낙찰하한선 미달
-4,2108138572,주식회사 디와이엔텍,임형두,분석,376030541,83.8,87.693,89.893,1.62880 (101.6288),5 6,2023/12/18 08:47:42,낙찰하한선 미달
-5,2068611905,(주)한포넷,이현우,분석,375975889,83.6,87.679,89.88,1.61391 (101.61391),6 8,2023/12/14 13:11:24,낙찰하한선 미달
-6,1058795818,주식회사 티엠미디어,박용호,분석,375772875,82.6,87.629,89.831,1.55859 (101.55859),1 14,2023/12/15 08:59:32,낙찰하한선 미달
-7,1088179135,주왕전기통신(주),권이길,분석,375670830,82.0,87.603,89.807,1.53079 (101.53079),12 8,2023/12/15 11:23:17,낙찰하한선 미달
-8,1778800569,주식회사 유원이씨에스,유명종,분석,375610999,81.8,87.588,89.793,1.51449 (101.51449),12 3,2023/12/18 08:43:19,낙찰하한선 미달
-9,1088159691,(주)다우텔레콤,이영순,분석,375450612,81.0,87.548,89.754,1.47080 (101.4708),7 8,2023/12/17 20:07:46,낙찰하한선 미달
-10,1068194348,(주)퓨젼아이앤씨,임영출,분석,375449500,81.0,87.548,89.754,1.47049 (101.47049),14 7,2023/12/14 10:03:31,낙찰하한선 미달
-11,2208106252,주식회사 중선아이티씨,김학선,분석,375390780,80.6,87.533,89.74,1.45449 (101.45449),3 10,2023/12/15 13:56:49,낙찰하한선 미달
-12,1018154598,씨엔에스코리아(주),유호태,분석,375236883,80.0,87.495,89.703,1.41257 (101.41257),8 12,2023/12/15 07:44:51,낙찰하한선 미달
-13,2118774990,(주)제이에프텍,김중규,분석,375192900,79.6,87.484,89.693,1.40058 (101.40058),10 14,2023/12/15 16:35:11,낙찰하한선 미달
-14,2208116823,주봉정보시스템(주),김봉기,분석,375151838,79.4,87.474,89.683,1.38940 (101.3894),6 2,2023/12/14 16:03:43,낙찰하한선 미달
-15,1058641085,(주)에스엠전력,김동율,분석,375150150,79.4,87.473,89.682,1.38894 (101.38894),5 2,2023/12/14 23:37:06,낙찰하한선 미달
-16,2108130492,명신정보통신(주),서철,분석,375135322,79.4,87.469,89.679,1.38490 (101.3849),15 2,2023/12/15 09:29:30,낙찰하한선 미달
