순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2148647194,투앤원정보통신주식회사  [최종낙찰],서승호,분석,217684504,85.0,87.747,88.903,0.56170 (100.5617),5 15,2023/01/03 18:07:42,
2,2208735083,주식회사 강남전기공사,나중안,분석,217686440,85.0,87.748,88.904,0.56260 (100.5626),2 12,2023/01/03 10:07:41,
3,1108127950,서경전기(주),이종환,분석,217687876,85.0,87.748,88.905,0.56326 (100.56326),11 12,2023/01/04 08:26:57,
4,2068694508,주식회사 웰정보기술,강희춘,분석,217691971,85.0,87.75,88.906,0.56517 (100.56517),12 5,2023/01/05 09:26:01,
5,5568600996,주영전자통신 주식회사,임채열,분석,217693310,85.0,87.751,88.907,0.56579 (100.56579),3 5,2023/01/04 13:35:43,
6,7048701285,주식회사 하랑에스아이,김호중,분석,217701690,85.0,87.754,88.91,0.56969 (100.56969),15 2,2023/01/03 13:19:41,
7,2158197601,주식회사 알파시큐넷,진승화,분석,217704920,85.2,87.756,88.912,0.57120 (100.5712),7 10,2023/01/03 16:23:41,
8,1138680513,주식회사연수이앤씨,조운호,분석,217706633,85.2,87.756,88.912,0.57200 (100.572),3 14,2023/01/04 15:33:49,
9,2108156959,두레에스텍 주식회사,유의근,분석,217707400,85.2,87.757,88.913,0.57235 (100.57235),5 4,2023/01/03 15:16:35,
10,3218602097,(주)태연정보,김영태,분석,217708130,85.2,87.757,88.913,0.57269 (100.57269),15 4,2023/01/04 11:01:13,
11,1068638093,(주)엘케이시스코,이기일,분석,217709790,85.2,87.758,88.914,0.57346 (100.57346),6 5,2023/01/03 10:17:27,
12,1138169250,코리아이지텔주식회사,임규학,분석,217709856,85.2,87.758,88.914,0.57350 (100.5735),14 2,2023/01/03 19:46:47,
13,2148886584,주식회사 수민텔레콤,이상민,분석,217716730,85.2,87.761,88.916,0.57669 (100.57669),14 4,2023/01/03 13:03:59,
14,1138604679,(주) 투데이게이트,김익훈,분석,217718450,85.2,87.761,88.917,0.57750 (100.5775),2 3,2023/01/04 10:58:01,
15,2168600026,주식회사 세인엔에스,김종술,분석,217729247,85.4,87.766,88.922,0.58252 (100.58252),10 5,2023/01/04 09:38:05,
16,1098172945,(주)마커스코리아,이헌철,분석,217730500,85.4,87.766,88.922,0.58310 (100.5831),1 14,2023/01/04 15:30:04,
17,2011497895,정우이앤씨,유동환,분석,217732686,85.4,87.767,88.923,0.58412 (100.58412),5 8,2023/01/04 10:23:18,
18,2158706121,주식회사 알티넷,박명수,분석,217741224,85.4,87.771,88.926,0.58810 (100.5881),3 14,2023/01/03 10:36:36,
19,1058735163,주식회사 포스인텍,최시호,분석,217742558,85.4,87.772,88.927,0.58872 (100.58872),2 1,2023/01/05 09:15:47,
20,1208194567,아산정보통신(주),홍수길,분석,217746290,85.4,87.773,88.929,0.59045 (100.59045),5 7,2023/01/04 16:15:20,
21,1078713433,(주)스마트게이트,김민우,분석,217747240,85.4,87.774,88.929,0.59090 (100.5909),15 2,2023/01/04 11:35:10,
22,1180565240,성보전자통신,양행천,분석,217754200,85.6,87.777,88.932,0.59413 (100.59413),10 1,2023/01/05 08:26:03,
23,2158661490,(주)이베이테크,황경구,분석,217762280,85.6,87.78,88.935,0.59790 (100.5979),1 9,2023/01/03 10:25:42,
24,1778800569,주식회사 유원이씨에스,유명종,분석,217775999,85.8,87.786,88.941,0.60428 (100.60428),14 12,2023/01/05 08:05:11,
25,6378801279,주식회사정암정보통신,조강수,분석,217782900,85.8,87.789,88.943,0.60749 (100.60749),11 4,2023/01/05 09:13:22,
26,1108175530,주식회사창조씨엔에스,정혜경,분석,217800740,86.0,87.797,88.951,0.61580 (100.6158),1 8,2023/01/03 22:43:49,
27,1208166080,(주)기산텔레콤,박병기,분석,217802680,86.0,87.797,88.952,0.61670 (100.6167),10 15,2023/01/04 15:52:31,
28,1058693453,주식회사태융정보통신,문성준,분석,217808665,86.0,87.8,88.954,0.61949 (100.61949),3 11,2023/01/05 02:20:14,
29,1168155492,주식회사 코콤텍,고성춘,분석,217815560,86.0,87.803,88.957,0.62269 (100.62269),4 10,2023/01/04 16:49:43,
30,2148687288,(주)포어링크,송기봉,분석,217823510,86.2,87.806,88.96,0.62640 (100.6264),3 11,2023/01/03 11:27:01,
31,1178108842,풍성건설(주),임명환,분석,217837905,86.2,87.813,88.966,0.63310 (100.6331),10 7,2023/01/05 08:33:56,
32,1018126108,(주)일능,심금자,분석,217853804,86.4,87.819,88.972,0.64050 (100.6405),5 13,2023/01/03 14:47:23,
33,1208768187,주식회사 다윈시스템,유재성,분석,217854450,86.4,87.82,88.973,0.64080 (100.6408),1 12,2023/01/03 16:02:12,
34,1058123684,주식회사 우전정보통신,이정,분석,217858246,86.4,87.821,88.974,0.64256 (100.64256),12 11,2023/01/04 14:56:54,
35,1098161598,(주)삼우씨앤에스,이기만,분석,217860680,86.4,87.822,88.975,0.64370 (100.6437),5 7,2023/01/03 11:32:22,
36,1138628119,주식회사 아이티로그,김인희,분석,217862182,86.4,87.823,88.976,0.64439 (100.64439),2 14,2023/01/03 21:59:58,
37,2148766621,(주)포유네트웍스,이상오,분석,217890540,86.8,87.835,88.987,0.65759 (100.65759),6 2,2023/01/04 15:10:54,
38,6618702691,(주)대창일렉스,송효양,분석,217893110,86.8,87.836,88.988,0.65879 (100.65879),2 4,2023/01/05 09:32:36,
39,2198111833,주식회사 대영아이오티,전인구,분석,217901715,86.8,87.84,88.992,0.66280 (100.6628),3 15,2023/01/03 18:06:26,
40,2148186794,주식회사 리트코,정종경,분석,217915720,87.0,87.846,88.998,0.66931 (100.66931),4 7,2023/01/03 11:19:21,
41,1208742187,주식회사 미소아이티,김재욱,분석,217924640,87.0,87.85,89.001,0.67347 (100.67347),14 11,2023/01/03 10:11:43,
42,2148734721,(주)다모아테크,장용일,분석,217950910,87.2,87.861,89.012,0.68569 (100.68569),3 9,2023/01/04 09:48:50,
43,1058153698,진우산전(주),정진태,분석,217956716,87.2,87.864,89.014,0.68840 (100.6884),4 13,2023/01/04 09:47:56,
44,1358131171,(주)금성전기통신공사,김윤환,분석,217958410,87.2,87.864,89.015,0.68918 (100.68918),15 11,2023/01/03 14:34:05,
45,2208123149,(주)에이제이월드,최순호,분석,217966170,87.4,87.868,89.018,0.69280 (100.6928),14 12,2023/01/03 18:29:11,
46,1198668254,대신인포시스 주식회사,최혜경,분석,217972503,87.4,87.87,89.021,0.69574 (100.69574),12 4,2023/01/03 10:15:01,
47,1068683638,주식회사 엔씨씨디지탈,이상호,분석,217978631,87.4,87.873,89.023,0.69860 (100.6986),5 7,2023/01/03 12:43:51,
48,1208609672,(주)디에스티인터내셔날,김형태,분석,217981210,87.4,87.874,89.024,0.69980 (100.6998),6 3,2023/01/03 15:57:46,
